forecast_date,state,electoral_vote,party,win,p_10,proj_vote,p_90,tipping_point,poll_avg,fund_avg,ss_avg,experts_avg,poll_weight,fund_weight,ss_weight,experts_weight
03/05/20,Maryland,10,dem,99.862,54.790,62.237,69.684,0.002,0.000,62.748,62.424,61.209,0,75,15,40
03/05/20,Maryland,10,third,0.000,0.939,2.609,4.279,0.002,0.000,1.975,3.475,3.475,0,75,15,40
03/05/20,Massachusetts,11,gop,0.208,24.756,33.103,41.450,0.000,0.000,33.162,32.569,33.193,0,75,15,40
03/05/20,Massachusetts,11,dem,99.792,53.310,61.657,70.004,0.000,0.000,62.233,61.326,60.701,0,75,15,40
03/05/20,Massachusetts,11,third,0.000,1.886,5.240,8.593,0.000,0.000,4.605,6.105,6.105,0,75,15,40
03/05/20,Michigan,16,gop,35.870,39.398,46.912,54.425,10.276,45.209,48.192,44.840,46.740,34.132050905200245,75,15,40
03/05/20,Michigan,16,dem,64.130,42.825,50.339,57.852,10.276,51.356,49.873,51.725,49.824,34.132050905200245,75,15,40
03/05/20,Michigan,16,third,0.000,0.990,2.750,4.509,10.276,3.435,1.935,3.435,3.435,34.132050905200245,75,15,40
03/05/20,Minnesota,10,gop,28.216,37.222,44.976,52.730,5.006,40.106,46.054,43.814,43.583,1.584201448576759,75,15,40
03/05/20,Minnesota,10,dem,71.784,42.654,50.408,58.162,5.006,54.424,49.975,50.715,50.947,1.584201448576759,75,15,40
03/05/20,Minnesota,10,third,0.000,1.662,4.616,7.570,5.006,5.471,3.971,5.471,5.471,1.584201448576759,75,15,40
03/05/20,Mississippi,6,gop,98.900,51.215,58.327,65.439,0.002,56.914,58.709,55.932,58.855,9.798969116429442,75,15,40
03/05/20,Mississippi,6,dem,1.100,32.785,39.896,47.008,0.002,40.504,40.210,41.487,38.563,9.798969116429442,75,15,40
03/05/20,Mississippi,6,third,0.000,0.640,1.777,2.914,0.002,2.581,1.081,2.581,2.581,9.798969116429442,75,15,40
03/05/20,Missouri,10,gop,97.928,50.129,57.338,64.547,0.008,51.756,58.168,55.750,58.188,12.977926063738536,75,15,40
03/05/20,Missouri,10,dem,2.072,33.336,40.545,47.754,0.008,45.340,40.428,41.346,38.908,12.977926063738536,75,15,40
03/05/20,Missouri,10,third,0.000,0.762,2.117,3.472,0.008,2.904,1.404,2.904,2.904,12.977926063738536,75,15,40
03/05/20,Montana,3,gop,97.230,47.709,55.677,63.645,0.006,0.000,55.784,53.387,56.336,0,75,15,40
03/05/20,Montana,3,dem,2.770,30.348,38.316,46.284,0.006,0.000,38.844,39.741,36.792,0,75,15,40
03/05/20,Montana,3,third,0.000,2.162,6.007,9.851,0.006,0.000,5.372,6.872,6.872,0,75,15,40
03/05/20,Nebraska,2,gop,99.882,53.959,61.642,69.326,0.000,0.000,62.157,59.185,61.600,0,75,15,40
03/05/20,Nebraska,2,dem,0.118,26.943,34.627,42.310,0.000,0.000,34.747,36.219,33.804,0,75,15,40
03/05/20,Nebraska,2,third,0.000,1.343,3.731,6.119,0.000,0.000,3.096,4.596,4.596,0,75,15,40
03/05/20,Nevada,6,gop,35.530,38.085,45.916,53.746,2.988,44.819,47.061,43.896,44.871,12.607231120209885,75,15,40
03/05/20,Nevada,6,dem,64.470,41.756,49.586,57.416,2.988,49.894,49.152,50.817,49.843,12.607231120209885,75,15,40
03/05/20,Nevada,6,third,0.000,1.619,4.498,7.377,2.988,5.287,3.787,5.287,5.287,12.607231120209885,75,15,40
03/05/20,New Hampshire,4,gop,34.044,38.465,46.242,54.019,2.070,45.300,47.307,45.120,45.731,45.25589785391507,75,15,40
03/05/20,New Hampshire,4,dem,65.956,42.398,50.175,57.952,2.070,50.474,49.968,50.654,50.043,45.25589785391507,75,15,40
03/05/20,New Hampshire,4,third,0.000,1.290,3.584,5.877,2.070,4.225,2.725,4.225,4.225,45.25589785391507,75,15,40
03/05/20,New Jersey,14,gop,3.086,32.814,40.363,47.911,0.032,40.130,41.403,40.694,38.340,9.068604943676723,75,15,40
03/05/20,New Jersey,14,dem,96.914,49.506,57.054,64.602,0.032,56.477,56.704,55.914,58.268,9.068604943676723,75,15,40
03/05/20,New Jersey,14,third,0.000,0.930,2.583,4.237,0.032,3.392,1.892,3.392,3.392,9.068604943676723,75,15,40
03/05/20,New Mexico,5,gop,7.804,33.882,41.509,49.137,0.128,42.808,42.593,39.546,39.990,6.861319010954544,75,15,40
03/05/20,New Mexico,5,dem,92.196,46.542,54.170,61.797,0.128,52.049,53.764,55.311,54.866,6.861319010954544,75,15,40
03/05/20,New Mexico,5,third,0.000,1.556,4.321,7.086,0.128,5.143,3.643,5.143,5.143,6.861319010954544,75,15,40
03/05/20,New York,29,gop,0.334,28.616,35.933,43.249,0.002,38.713,35.916,34.800,35.550,12.059822058469386,75,15,40
03/05/20,New York,29,dem,99.666,52.506,59.823,67.139,0.002,56.250,60.547,60.164,59.414,12.059822058469386,75,15,40
03/05/20,New York,29,third,0.000,1.528,4.245,6.961,0.002,5.036,3.536,5.036,5.036,12.059822058469386,75,15,40
03/05/20,North Carolina,15,gop,52.206,42.749,49.354,55.958,11.452,47.872,51.505,49.125,49.826,119.37161748426031,75,15,40
03/05/20,North Carolina,15,dem,47.794,42.494,49.098,55.703,11.452,50.129,47.996,48.876,48.174,119.37161748426031,75,15,40
03/05/20,North Carolina,15,third,0.000,0.557,1.548,2.539,11.452,1.999,0.499,1.999,1.999,119.37161748426031,75,15,40
03/05/20,North Dakota,3,gop,99.990,56.509,64.009,71.508,0.000,60.344,64.583,62.160,63.875,2.7278618011160614,75,15,40
03/05/20,North Dakota,3,dem,0.010,23.437,30.936,38.436,0.000,33.753,31.014,31.938,30.223,2.7278618011160614,75,15,40
03/05/20,North Dakota,3,third,0.000,1.820,5.055,8.290,0.000,5.903,4.403,5.903,5.903,2.7278618011160614,75,15,40
03/05/20,Ohio,18,gop,77.062,43.937,51.589,59.241,2.858,44.440,52.549,49.312,51.574,5.206508213217462,75,15,40
03/05/20,Ohio,18,dem,22.938,37.619,45.271,52.923,2.858,51.588,44.979,46.716,44.454,5.206508213217462,75,15,40
03/05/20,Ohio,18,third,0.000,1.130,3.140,5.149,2.858,3.972,2.472,3.972,3.972,5.206508213217462,75,15,40
03/05/20,Oklahoma,7,gop,99.992,59.656,66.955,74.255,0.000,63.788,67.357,64.168,67.518,3.421273341392768,75,15,40
03/05/20,Oklahoma,7,dem,0.008,24.393,31.693,38.992,0.000,34.017,31.948,33.637,30.286,3.421273341392768,75,15,40
03/05/20,Oklahoma,7,third,0.000,0.487,1.352,2.217,0.000,2.195,0.695,2.195,2.195,3.421273341392768,75,15,40
03/05/20,Oregon,7,gop,5.372,32.295,39.931,47.567,0.072,0.000,41.092,38.596,38.255,0,75,15,40
03/05/20,Oregon,7,dem,94.628,46.712,54.348,61.985,0.072,0.000,53.822,54.817,55.159,0,75,15,40
03/05/20,Oregon,7,third,0.000,2.060,5.721,9.382,0.072,0.000,5.086,6.586,6.586,0,75,15,40
03/05/20,Pennsylvania,20,gop,44.950,40.988,48.052,55.117,14.350,47.715,48.660,46.171,48.000,45.44422561973527,75,15,40
03/05/20,Pennsylvania,20,dem,55.050,42.216,49.281,56.345,14.350,48.976,49.531,50.521,48.692,45.44422561973527,75,15,40
03/05/20,Pennsylvania,20,third,0.000,0.960,2.667,4.374,14.350,3.308,1.808,3.308,3.308,45.44422561973527,75,15,40
03/05/20,Rhode Island,4,gop,1.976,29.508,37.855,46.202,0.004,0.000,37.820,37.198,38.168,0,75,15,40
03/05/20,Rhode Island,4,dem,98.024,49.783,58.130,66.477,0.004,0.000,58.800,57.922,56.952,0,75,15,40
03/05/20,Rhode Island,4,third,0.000,1.445,4.015,6.584,0.004,0.000,3.380,4.880,4.880,0,75,15,40
03/05/20,South Carolina,9,gop,96.354,49.055,56.549,64.043,0.010,0.000,56.554,53.099,57.832,0,75,15,40
03/05/20,South Carolina,9,dem,3.646,33.811,41.305,48.800,0.010,0.000,41.935,43.890,39.156,0,75,15,40
03/05/20,South Carolina,9,third,0.000,0.773,2.146,3.519,0.010,0.000,1.511,3.011,3.011,0,75,15,40
03/05/20,South Dakota,3,gop,99.948,55.191,62.874,70.558,0.000,0.000,63.375,60.598,62.789,0,75,15,40
03/05/20,South Dakota,3,dem,0.052,26.209,33.893,41.576,0.000,0.000,34.026,35.304,33.113,0,75,15,40
03/05/20,South Dakota,3,third,0.000,1.164,3.233,5.302,0.000,0.000,2.599,4.099,4.099,0,75,15,40
03/05/20,Tennessee,11,gop,99.832,54.373,61.846,69.319,0.000,57.056,62.365,58.845,62.535,4.488974792980985,75,15,40
03/05/20,Tennessee,11,dem,0.168,28.899,36.372,43.845,0.000,40.325,36.516,38.536,34.847,4.488974792980985,75,15,40
03/05/20,Tennessee,11,third,0.000,0.642,1.782,2.923,0.000,2.619,1.119,2.619,2.619,4.488974792980985,75,15,40
03/05/20,Texas,38,gop,85.974,46.158,53.012,59.867,0.860,51.291,55.075,52.220,54.034,106.70744947945656,75,15,40
03/05/20,Texas,38,dem,14.026,37.869,44.723,51.577,0.860,45.969,43.685,45.040,43.226,106.70744947945656,75,15,40
03/05/20,Texas,38,third,0.000,0.815,2.265,3.714,0.860,2.740,1.240,2.740,2.740,106.70744947945656,75,15,40
03/05/20,Utah,6,gop,99.914,52.883,60.723,68.563,0.000,54.347,61.736,60.177,59.875,5.309320507033874,75,15,40
03/05/20,Utah,6,dem,0.086,24.282,32.122,39.962,0.000,37.667,31.777,31.836,32.139,5.309320507033874,75,15,40
03/05/20,Utah,6,third,0.000,2.576,7.155,11.735,0.000,7.987,6.487,7.987,7.987,5.309320507033874,75,15,40
03/05/20,Vermont,3,gop,0.042,22.132,30.337,38.542,0.000,0.000,30.354,28.917,30.838,0,75,15,40
03/05/20,Vermont,3,dem,99.958,55.232,63.437,71.641,0.000,0.000,64.055,63.991,62.070,0,75,15,40
03/05/20,Vermont,3,third,0.000,2.241,6.226,10.211,0.000,0.000,5.592,7.092,7.092,0,75,15,40
03/05/20,Virginia,13,gop,19.408,37.901,45.029,52.157,3.520,44.364,46.537,45.454,42.299,15.463991088350737,75,15,40
03/05/20,Virginia,13,dem,80.592,45.171,52.299,59.427,3.520,52.191,51.518,51.101,54.255,15.463991088350737,75,15,40
03/05/20,Virginia,13,third,0.000,0.962,2.672,4.382,3.520,3.445,1.945,3.445,3.445,15.463991088350737,75,15,40
03/05/20,Washington,12,gop,2.392,30.970,38.567,46.164,0.012,34.281,39.695,37.157,37.254,2.547779684768048,75,15,40
03/05/20,Washington,12,dem,97.608,48.656,56.253,63.850,0.012,59.690,55.776,56.815,56.718,2.547779684768048,75,15,40
03/05/20,Washington,12,third,0.000,1.865,5.180,8.495,0.012,6.029,4.529,6.029,6.029,2.547779684768048,75,15,40
03/05/20,West Virginia,5,gop,99.992,58.445,66.235,74.025,0.000,64.160,66.509,62.577,67.214,2.3428250114715303,75,15,40
03/05/20,West Virginia,5,dem,0.008,23.765,31.555,39.345,0.000,32.780,31.930,34.363,29.726,2.3428250114715303,75,15,40
03/05/20,West Virginia,5,third,0.000,0.796,2.210,3.625,0.000,3.060,1.560,3.060,3.060,2.3428250114715303,75,15,40
03/05/20,Wisconsin,10,gop,51.234,40.904,48.287,55.671,7.740,47.868,49.246,46.139,47.784,46.75983055735188,75,15,40
03/05/20,Wisconsin,10,dem,48.766,40.819,48.202,55.586,7.740,47.985,48.107,49.714,48.068,46.75983055735188,75,15,40
03/05/20,Wisconsin,10,third,0.000,1.264,3.511,5.758,7.740,4.147,2.647,4.147,4.147,46.75983055735188,75,15,40
03/05/20,Wyoming,3,gop,100.000,62.191,70.207,78.222,0.000,0.000,70.609,67.898,70.317,0,75,15,40
03/05/20,Wyoming,3,dem,0.000,16.373,24.389,32.404,0.000,0.000,24.620,25.832,23.413,0,75,15,40
03/05/20,Wyoming,3,third,0.000,1.946,5.405,8.864,0.000,0.000,4.770,6.270,6.270,0,75,15,40
03/05/20,District of Columbia,3,gop,0.000,0.897,7.586,14.274,0.000,0.000,6.836,5.538,9.759,0,75,15,40
03/05/20,District of Columbia,3,dem,100.000,81.864,88.552,95.241,0.000,0.000,89.937,89.735,85.513,0,75,15,40
03/05/20,District of Columbia,3,third,0.000,1.390,3.862,6.333,0.000,0.000,3.227,4.727,4.727,0,75,15,40
03/05/20,Maine-1,1,gop,2.914,30.488,38.740,46.993,0.004,0.000,38.680,36.869,39.555,0,75,15,40
03/05/20,Maine-1,1,dem,97.086,48.984,57.236,65.488,0.004,0.000,57.931,58.241,55.555,0,75,15,40
03/05/20,Maine-1,1,third,0.000,1.449,4.024,6.599,0.004,0.000,3.389,4.889,4.889,0,75,15,40
03/05/20,Maine-2,1,gop,73.570,42.227,50.479,58.731,0.290,0.000,51.540,48.303,49.305,0,75,15,40
03/05/20,Maine-2,1,dem,26.430,36.465,44.717,52.969,0.290,0.000,44.291,46.027,45.025,0,75,15,40
03/05/20,Maine-2,1,third,0.000,1.730,4.804,7.879,0.290,0.000,4.170,5.670,5.670,0,75,15,40
03/05/20,Nebraska-1,1,gop,99.194,50.994,58.678,66.361,0.000,0.000,59.687,56.750,57.508,0,75,15,40
03/05/20,Nebraska-1,1,dem,0.806,29.680,37.363,45.047,0.000,0.000,36.988,38.426,37.668,0,75,15,40
03/05/20,Nebraska-1,1,third,0.000,1.425,3.959,6.493,0.000,0.000,3.324,4.824,4.824,0,75,15,40
03/05/20,Nebraska-2,1,gop,64.968,42.221,49.905,57.588,0.528,0.000,50.925,48.052,48.686,0,75,15,40
03/05/20,Nebraska-2,1,dem,35.032,38.929,46.612,54.296,0.528,0.000,46.226,47.600,46.966,0,75,15,40
03/05/20,Nebraska-2,1,third,0.000,1.254,3.483,5.712,0.528,0.000,2.848,4.348,4.348,0,75,15,40
03/05/20,Nebraska-3,1,gop,100.000,66.222,73.905,81.589,0.000,0.000,75.896,72.959,70.527,0,75,15,40
03/05/20,Nebraska-3,1,dem,0.000,14.920,22.604,30.287,0.000,0.000,21.247,22.685,25.117,0,75,15,40
03/05/20,Nebraska-3,1,third,0.000,1.257,3.491,5.725,0.000,0.000,2.856,4.356,4.356,0,75,15,40
03/05/20,US,251.571,gop,45.918,,46.873,,,,,,,,,,
03/05/20,US,286.429,dem,54.082,,49.904,,,,,,,,,,
03/05/20,US,0,third,0.000,,3.223,,,,,,,,,,
03/06/20,Alabama,9,gop,99.958,55.643,62.643,69.643,0.000,58.424,63.296,59.951,63.216,7.458249104922508,75,15,40
03/06/20,Alabama,9,dem,0.042,28.251,35.251,42.251,0.000,38.652,35.280,37.125,33.860,7.458249104922508,75,15,40
03/06/20,Alabama,9,third,0.000,0.758,2.106,3.453,0.000,2.924,1.424,2.924,2.924,7.458249104922508,75,15,40
03/06/20,Alaska,3,gop,95.116,44.263,52.647,61.031,0.016,44.804,52.658,49.728,53.797,0.3988754351607093,75,15,40
03/06/20,Alaska,3,dem,4.884,28.663,37.047,45.431,0.016,44.026,37.672,39.103,35.033,0.3988754351607093,75,15,40
03/06/20,Alaska,3,third,0.000,3.710,10.307,16.903,0.016,11.169,9.669,11.169,11.169,0.3988754351607093,75,15,40
03/06/20,Arizona,11,gop,62.380,41.924,49.424,56.925,6.058,46.568,51.191,47.875,48.606,26.788365191560892,75,15,40
03/06/20,Arizona,11,dem,37.620,39.328,46.829,54.329,6.058,48.967,45.844,47.660,46.930,26.788365191560892,75,15,40
03/06/20,Arizona,11,third,0.000,1.349,3.747,6.146,6.058,4.465,2.965,4.465,4.465,26.788365191560892,75,15,40
03/06/20,Arkansas,6,gop,99.956,55.409,63.042,70.675,0.000,0.000,63.393,59.634,63.662,0,75,15,40
03/06/20,Arkansas,6,dem,0.044,25.871,33.503,41.136,0.000,0.000,33.787,36.046,32.018,0,75,15,40
03/06/20,Arkansas,6,third,0.000,1.244,3.455,5.666,0.000,0.000,2.820,4.320,4.320,0,75,15,40
03/06/20,California,55,gop,0.046,27.795,34.432,41.069,0.000,36.137,33.826,31.451,34.058,61.66825538344025,75,15,40
03/06/20,California,55,dem,99.954,54.314,60.951,67.588,0.000,58.659,62.470,63.345,60.738,61.66825538344025,75,15,40
03/06/20,California,55,third,0.000,1.662,4.617,7.572,0.000,5.204,3.704,5.204,5.204,61.66825538344025,75,15,40
03/06/20,Colorado,9,gop,18.542,35.428,43.342,51.256,1.982,41.374,45.325,42.336,40.162,3.260427971062703,75,15,40
03/06/20,Colorado,9,dem,81.458,43.811,51.725,59.640,1.982,52.849,50.398,51.887,54.062,3.260427971062703,75,15,40
03/06/20,Colorado,9,third,0.000,1.776,4.933,8.090,1.982,5.777,4.277,5.777,5.777,3.260427971062703,75,15,40
03/06/20,Connecticut,7,gop,2.830,32.202,39.765,47.328,0.018,37.717,40.611,40.090,38.131,1.4544711629939255,75,15,40
03/06/20,Connecticut,7,dem,97.170,49.263,56.826,64.389,0.018,58.018,56.624,55.645,57.603,1.4544711629939255,75,15,40
03/06/20,Connecticut,7,third,0.000,1.227,3.409,5.591,0.018,4.265,2.765,4.265,4.265,1.4544711629939255,75,15,40
03/06/20,Delaware,3,gop,2.158,32.859,40.121,47.384,0.004,39.164,40.702,39.990,39.143,2.546901643227499,75,15,40
03/06/20,Delaware,3,dem,97.842,50.223,57.485,64.747,0.004,57.593,57.556,56.768,57.615,2.546901643227499,75,15,40
03/06/20,Delaware,3,third,0.000,0.862,2.394,3.926,0.004,3.242,1.742,3.242,3.242,2.546901643227499,75,15,40
03/06/20,Florida,29,gop,53.922,42.086,49.463,56.840,23.170,47.340,50.753,47.672,49.264,29.190716245569476,75,15,40
03/06/20,Florida,29,dem,46.078,41.387,48.764,56.141,23.170,50.181,48.267,49.848,48.256,29.190716245569476,75,15,40
03/06/20,Florida,29,third,0.000,0.638,1.773,2.908,23.170,2.480,0.980,2.480,2.480,29.190716245569476,75,15,40
03/06/20,Georgia,16,gop,75.314,45.154,51.993,58.833,3.492,48.827,52.968,50.534,52.517,22.773764709855286,75,15,40
03/06/20,Georgia,16,dem,24.686,39.792,46.632,53.472,3.492,49.062,46.421,47.355,45.373,22.773764709855286,75,15,40
03/06/20,Georgia,16,third,0.000,0.495,1.374,2.254,3.492,2.111,0.611,2.111,2.111,22.773764709855286,75,15,40
03/06/20,Hawaii,4,gop,0.004,20.175,28.139,36.103,0.000,0.000,28.164,27.451,28.351,0,75,15,40
03/06/20,Hawaii,4,dem,99.996,59.804,67.768,75.732,0.000,0.000,68.378,67.591,66.691,0,75,15,40
03/06/20,Hawaii,4,third,0.000,1.473,4.093,6.712,0.000,0.000,3.458,4.958,4.958,0,75,15,40
03/06/20,Idaho,4,gop,99.984,56.425,64.625,72.826,0.000,0.000,64.956,62.507,64.800,0,75,15,40
03/06/20,Idaho,4,dem,0.016,21.675,29.876,38.077,0.000,0.000,30.180,31.129,28.836,0,75,15,40
03/06/20,Idaho,4,third,0.000,1.980,5.499,9.018,0.000,0.000,4.864,6.364,6.364,0,75,15,40
03/06/20,Illinois,20,gop,2.264,32.006,39.686,47.366,0.042,0.000,40.465,38.595,38.633,0,75,15,40
03/06/20,Illinois,20,dem,97.736,50.154,57.834,65.514,0.042,0.000,57.689,58.059,58.021,0,75,15,40
03/06/20,Illinois,20,third,0.000,0.893,2.480,4.068,0.042,0.000,1.846,3.346,3.346,0,75,15,40
03/06/20,Indiana,11,gop,97.798,49.907,57.492,65.078,0.012,0.000,57.913,53.612,58.157,0,75,15,40
03/06/20,Indiana,11,dem,2.202,32.499,40.084,47.669,0.012,0.000,40.297,43.099,38.553,0,75,15,40
03/06/20,Indiana,11,third,0.000,0.873,2.424,3.975,0.012,0.000,1.789,3.289,3.289,0,75,15,40
03/06/20,Iowa,6,gop,67.796,42.539,50.106,57.673,2.670,48.594,51.005,48.129,50.418,33.234352111575134,75,15,40
03/06/20,Iowa,6,dem,32.204,38.640,46.207,53.774,2.670,47.030,46.119,47.495,45.206,33.234352111575134,75,15,40
03/06/20,Iowa,6,third,0.000,1.327,3.687,6.047,2.670,4.376,2.876,4.376,4.376,33.234352111575134,75,15,40
03/06/20,Kansas,6,gop,98.700,50.026,57.625,65.223,0.002,53.040,58.085,54.693,58.117,2.233822193178775,75,15,40
03/06/20,Kansas,6,dem,1.300,30.462,38.060,45.659,0.002,41.795,38.249,40.141,36.717,2.233822193178775,75,15,40
03/06/20,Kansas,6,third,0.000,1.553,4.315,7.077,0.002,5.166,3.666,5.166,5.166,2.233822193178775,75,15,40
03/06/20,Kentucky,8,gop,99.958,55.740,63.077,70.414,0.000,53.307,63.414,60.202,63.712,0.7651982250855468,75,15,40
03/06/20,Kentucky,8,dem,0.042,27.357,34.694,42.031,0.000,43.605,34.998,36.709,33.200,0.7651982250855468,75,15,40
03/06/20,Kentucky,8,third,0.000,0.802,2.228,3.654,0.000,3.089,1.589,3.089,3.089,0.7651982250855468,75,15,40
03/06/20,Louisiana,8,gop,99.560,52.466,59.910,67.353,0.000,0.000,60.258,56.872,60.396,0,75,15,40
03/06/20,Louisiana,8,dem,0.440,29.772,37.216,44.659,0.000,0.000,37.502,39.388,35.864,0,75,15,40
03/06/20,Louisiana,8,third,0.000,1.035,2.875,4.714,0.000,0.000,2.240,3.740,3.740,0,75,15,40
03/06/20,Maine,2,gop,23.756,35.707,43.834,51.961,0.562,42.965,44.083,42.124,44.183,8.093543578597991,75,15,40
03/06/20,Maine,2,dem,76.244,42.624,50.751,58.878,0.562,50.805,51.187,51.646,49.587,8.093543578597991,75,15,40
03/06/20,Maine,2,third,0.000,1.949,5.415,8.880,0.562,6.230,4.730,6.230,6.230,8.093543578597991,75,15,40
03/06/20,Maryland,10,gop,0.150,27.709,35.152,42.595,0.000,0.000,35.276,34.095,35.317,0,75,15,40
03/06/20,Maryland,10,dem,99.850,54.795,62.239,69.682,0.000,0.000,62.750,62.431,61.209,0,75,15,40
03/06/20,Maryland,10,third,0.000,0.939,2.609,4.279,0.000,0.000,1.975,3.475,3.475,0,75,15,40
03/06/20,Massachusetts,11,gop,0.260,24.759,33.102,41.445,0.000,0.000,33.161,32.567,33.193,0,75,15,40
03/06/20,Massachusetts,11,dem,99.740,53.315,61.658,70.001,0.000,0.000,62.234,61.328,60.701,0,75,15,40
03/06/20,Massachusetts,11,third,0.000,1.886,5.240,8.593,0.000,0.000,4.605,6.105,6.105,0,75,15,40
03/06/20,Michigan,16,gop,35.780,39.397,46.913,54.429,10.158,45.194,48.191,44.836,46.740,33.57868089931,75,15,40
03/06/20,Michigan,16,dem,64.220,42.823,50.339,57.856,10.158,51.371,49.874,51.729,49.824,33.57868089931,75,15,40
03/06/20,Michigan,16,third,0.000,0.989,2.747,4.506,10.158,3.435,1.935,3.435,3.435,33.57868089931,75,15,40
03/06/20,Minnesota,10,gop,27.794,37.182,44.933,52.683,4.928,40.107,46.053,43.441,43.583,1.5744249418228782,75,15,40
03/06/20,Minnesota,10,dem,72.206,42.701,50.451,58.202,4.928,54.422,49.976,51.088,50.947,1.5744249418228782,75,15,40
03/06/20,Minnesota,10,third,0.000,1.662,4.616,7.570,4.928,5.471,3.971,5.471,5.471,1.5744249418228782,75,15,40
03/06/20,Mississippi,6,gop,98.736,51.216,58.329,65.443,0.002,56.916,58.707,55.924,58.855,9.436044334339462,75,15,40
03/06/20,Mississippi,6,dem,1.264,32.783,39.896,47.010,0.002,40.503,40.211,41.494,38.563,9.436044334339462,75,15,40
03/06/20,Mississippi,6,third,0.000,0.639,1.775,2.910,0.002,2.581,1.081,2.581,2.581,9.436044334339462,75,15,40
03/06/20,Missouri,10,gop,97.866,50.137,57.346,64.556,0.006,51.743,58.166,55.747,58.188,12.70024796240051,75,15,40
03/06/20,Missouri,10,dem,2.134,33.328,40.538,47.748,0.006,45.353,40.430,41.349,38.908,12.70024796240051,75,15,40
03/06/20,Missouri,10,third,0.000,0.762,2.116,3.470,0.006,2.904,1.404,2.904,2.904,12.70024796240051,75,15,40
03/06/20,Montana,3,gop,97.128,47.669,55.633,63.597,0.008,0.000,55.782,53.012,56.336,0,75,15,40
03/06/20,Montana,3,dem,2.872,30.396,38.360,46.324,0.008,0.000,38.846,40.116,36.792,0,75,15,40
03/06/20,Montana,3,third,0.000,2.162,6.007,9.851,0.008,0.000,5.372,6.872,6.872,0,75,15,40
03/06/20,Nebraska,2,gop,99.878,53.917,61.597,69.277,0.000,0.000,62.155,58.796,61.600,0,75,15,40
03/06/20,Nebraska,2,dem,0.122,26.992,34.673,42.353,0.000,0.000,34.749,36.608,33.804,0,75,15,40
03/06/20,Nebraska,2,third,0.000,1.343,3.731,6.119,0.000,0.000,3.096,4.596,4.596,0,75,15,40
03/06/20,Nevada,6,gop,35.214,38.088,45.916,53.744,3.052,44.824,47.060,43.893,44.871,12.47679688564623,75,15,40
03/06/20,Nevada,6,dem,64.786,41.759,49.587,57.415,3.052,49.889,49.153,50.821,49.843,12.47679688564623,75,15,40
03/06/20,Nevada,6,third,0.000,1.619,4.497,7.376,3.052,5.287,3.787,5.287,5.287,12.47679688564623,75,15,40
03/06/20,New Hampshire,4,gop,34.130,38.460,46.241,54.022,1.900,45.283,47.305,45.116,45.731,44.418963861483356,75,15,40
03/06/20,New Hampshire,4,dem,65.870,42.397,50.179,57.960,1.900,50.492,49.969,50.659,50.043,44.418963861483356,75,15,40
03/06/20,New Hampshire,4,third,0.000,1.289,3.580,5.872,1.900,4.225,2.725,4.225,4.225,44.418963861483356,75,15,40
03/06/20,New Jersey,14,gop,3.100,32.814,40.362,47.910,0.050,40.132,41.402,40.692,38.340,8.836076611787577,75,15,40
03/06/20,New Jersey,14,dem,96.900,49.508,57.056,64.604,0.050,56.476,56.706,55.915,58.268,8.836076611787577,75,15,40
03/06/20,New Jersey,14,third,0.000,0.930,2.582,4.234,0.050,3.392,1.892,3.392,3.392,8.836076611787577,75,15,40
03/06/20,New Mexico,5,gop,7.764,33.882,41.507,49.133,0.124,42.810,42.592,39.544,39.990,6.775552523317613,75,15,40
03/06/20,New Mexico,5,dem,92.236,46.547,54.172,61.797,0.124,52.047,53.765,55.313,54.866,6.775552523317613,75,15,40
03/06/20,New Mexico,5,third,0.000,1.555,4.320,7.086,0.124,5.143,3.643,5.143,5.143,6.775552523317613,75,15,40
03/06/20,New York,29,gop,0.260,28.607,35.925,43.243,0.008,38.715,35.915,34.798,35.550,11.715255713941689,75,15,40
03/06/20,New York,29,dem,99.740,52.514,59.832,67.150,0.008,56.249,60.549,60.166,59.414,11.715255713941689,75,15,40
03/06/20,New York,29,third,0.000,1.527,4.243,6.958,0.008,5.036,3.536,5.036,5.036,11.715255713941689,75,15,40
03/06/20,North Carolina,15,gop,51.904,42.770,49.373,55.975,11.408,47.871,51.504,49.115,49.826,115.9529494128313,75,15,40
03/06/20,North Carolina,15,dem,48.096,42.483,49.086,55.688,11.408,50.130,47.997,48.885,48.174,115.9529494128313,75,15,40
03/06/20,North Carolina,15,third,0.000,0.555,1.542,2.528,11.408,1.999,0.499,1.999,1.999,115.9529494128313,75,15,40
03/06/20,North Dakota,3,gop,99.994,56.218,63.629,71.040,0.000,56.670,64.582,62.156,63.875,8.501497179148828,75,15,40
03/06/20,North Dakota,3,dem,0.006,23.869,31.280,38.691,0.000,37.427,31.016,31.941,30.223,8.501497179148828,75,15,40
03/06/20,North Dakota,3,third,0.000,1.833,5.090,8.348,0.000,5.903,4.403,5.903,5.903,8.501497179148828,75,15,40
03/06/20,Ohio,18,gop,76.832,43.940,51.589,59.238,2.950,44.441,52.547,49.306,51.574,5.178887008897387,75,15,40
03/06/20,Ohio,18,dem,23.168,37.622,45.271,52.920,2.950,51.587,44.981,46.722,44.454,5.178887008897387,75,15,40
03/06/20,Ohio,18,third,0.000,1.130,3.140,5.149,2.950,3.972,2.472,3.972,3.972,5.178887008897387,75,15,40
