forecastdate,state,primarydate,total,bidenvote,bloombergvote,bookervote,buttigiegvote,klobucharvote,sandersvote,steyervote,warrenvote,yangvote,bidenwin,bloombergwin,bookerwin,buttigiegwin,klobucharwin,sanderswin,steyerwin,warrenwin,yangwin,bidendel,bloombergdel,bookerdel,buttigiegdel,klobuchardel,sandersdel,steyerdel,warrendel,yangdel,timestate
2019-09-02,Tennessee,2020-03-03,64,41.9,0.0,3.5,5.4,3.6,13.7,2.6,14.2,0.4,65.7,0.0,2.9,3.7,2.9,8.3,2.7,8.8,2.2,54,0,0,0,0,4,0,6,0,43710Tennessee
2019-09-02,Texas,2020-03-03,228,35.9,0.0,3.2,4.9,0.7,18.2,0.9,17.2,3.3,52.0,0.0,3.4,4.2,2.8,14.3,2.6,13.4,3.6,115,0,0,0,0,58,0,55,0,43710Texas
2019-09-02,Utah,2020-03-03,29,33.9,0.0,0.5,6.7,2.3,15.9,3.2,21.1,0.8,47.2,0.0,2.8,5.1,3.4,12.1,3.4,19.3,2.8,14,0,0,0,0,7,0,9,0,43710Utah
2019-09-02,Vermont,2020-03-03,16,21.4,0.0,1.6,7.3,0.9,34.8,0.4,17.5,3.3,19.2,0.0,2.9,5.2,2.8,47.7,2.1,14.0,3.4,5,0,0,0,0,8,0,4,0,43710Vermont
2019-09-02,Virginia,2020-03-03,99,38.2,0.0,3.7,6.5,2.7,15.0,1.6,16.5,1.2,57.7,0.0,3.1,5.2,3.4,10.2,2.7,11.8,2.8,63,0,0,0,0,9,0,27,0,43710Virginia
2019-09-02,Idaho,2020-03-10,20,37.1,0.0,1.1,7.4,3.6,11.8,3.0,19.0,0.2,54.7,0.0,2.8,5.4,3.7,8.2,3.2,15.3,2.6,13,0,0,0,0,0,0,7,0,43710Idaho
2019-09-02,Michigan,2020-03-10,125,36.9,0.0,1.1,7.3,3.4,19.0,1.0,16.9,1.5,53.0,0.0,2.6,5.3,3.5,14.3,2.8,12.9,2.8,63,0,0,0,0,33,0,29,0,43710Michigan
2019-09-02,Mississippi,2020-03-10,36,46.3,0.0,5.3,2.7,1.9,14.3,1.8,12.8,0.7,72.6,0.0,3.1,2.0,2.3,7.1,2.1,6.5,2.0,32,0,0,0,0,3,0,1,0,43710Mississippi
2019-09-02,Missouri,2020-03-10,68,42.6,0.0,3.6,4.1,3.4,14.9,2.2,14.4,0.4,65.7,0.0,2.9,3.4,2.8,9.0,2.5,9.1,2.1,56,0,0,0,0,6,0,6,0,43710Missouri
2019-09-02,North Dakota,2020-03-10,14,34.8,0.0,0.8,7.7,3.8,13.9,3.5,19.6,0.6,49.9,0.0,2.8,6.2,4.0,10.1,3.4,17.4,2.6,9,0,0,0,0,0,0,5,0,43710North Dakota
2019-09-02,Washington,2020-03-10,89,29.3,0.0,1.7,5.2,0.4,24.9,0.2,18.8,6.5,36.1,0.0,3.1,5.0,2.9,25.1,2.6,16.3,5.5,36,0,0,0,0,30,0,23,0,43710Washington
2019-09-02,Northern Marianas,2020-03-14,6,34.9,0.0,2.5,5.7,1.2,20.3,0.5,18.7,2.1,48.4,0.0,3.2,5.0,2.9,16.5,2.5,15.4,3.1,3,0,0,0,0,2,0,2,0,43710Northern Marianas
2019-09-02,Arizona,2020-03-17,67,37.6,0.0,1.4,7.7,3.1,17.9,1.2,16.7,1.5,54.3,0.0,3.1,5.7,3.4,13.2,2.7,12.3,2.7,35,0,0,0,0,17,0,15,0,43710Arizona
2019-09-02,Florida,2020-03-17,219,32.5,0.0,0.7,3.7,0.2,21.9,1.3,17.4,7.3,43.5,0.0,3.0,4.2,2.6,19.5,3.0,14.1,6.2,99,0,0,0,0,67,0,53,0,43710Florida
2019-09-02,Illinois,2020-03-17,155,41.9,0.0,2.6,5.4,1.0,14.1,2.3,15.2,2.2,64.2,0.0,2.7,3.8,2.6,8.7,2.7,9.5,2.6,103,0,0,0,0,15,0,37,0,43710Illinois
2019-09-02,Ohio,2020-03-17,136,35.6,0.0,1.5,9.2,3.1,19.4,0.7,16.0,1.5,50.2,0.0,2.9,6.8,3.6,15.7,2.7,11.8,3.3,68,0,0,0,0,37,0,31,0,43710Ohio
2019-09-02,Georgia,2020-03-24,105,42.0,0.0,4.2,3.2,2.7,15.5,1.9,15.4,0.9,63.2,0.0,3.4,2.9,2.9,9.7,2.8,9.6,2.4,60,0,0,0,0,22,0,22,0,43710Georgia
2019-09-02,Puerto Rico,2020-03-29,51,34.9,0.0,2.5,5.7,1.2,20.3,0.5,18.7,2.1,46.4,0.0,3.5,4.9,3.2,16.7,2.8,15.6,3.4,24,0,0,0,0,14,0,13,0,43710Puerto Rico
2019-09-02,Alaska,2020-04-04,15,35.2,0.0,0.8,7.4,0.8,13.6,4.1,21.1,0.6,47.4,0.0,3.3,6.1,3.0,10.0,4.2,18.6,3.0,9,0,0,0,0,1,0,5,0,43710Alaska
2019-09-02,Hawaii,2020-04-04,24,28.6,0.0,0.6,5.7,0.1,24.2,0.1,20.5,7.4,33.3,0.0,3.0,5.4,3.0,24.2,2.8,18.8,6.2,9,0,0,0,0,8,0,7,0,43710Hawaii
2019-09-02,Louisiana,2020-04-04,54,42.9,0.0,4.6,3.5,3.1,14.8,2.4,13.3,0.4,63.3,0.0,3.7,3.3,3.2,9.6,3.1,8.5,2.3,46,0,0,0,0,5,0,3,0,43710Louisiana
2019-09-02,Wyoming,2020-04-04,14,32.2,0.0,0.6,8.0,2.5,15.3,3.6,21.7,0.7,42.1,0.0,2.9,6.6,3.7,12.1,4.2,20.8,3.2,7,0,0,0,0,3,0,4,0,43710Wyoming
2019-09-02,Wisconsin,2020-04-07,84,30.2,0.0,1.0,7.4,2.0,23.5,0.9,19.8,2.1,36.7,0.0,3.2,5.9,3.7,22.1,3.2,17.9,3.7,35,0,0,0,0,27,0,23,0,43710Wisconsin
2019-09-02,Connecticut,2020-04-28,60,27.2,0.0,4.3,10.2,0.2,21.3,0.7,22.0,1.2,31.0,0.0,5.2,8.6,3.5,19.2,3.4,21.2,4.1,23,0,0,1,0,18,0,18,0,43710Connecticut
2019-09-02,Delaware,2020-04-28,21,34.9,0.0,4.3,9.8,0.2,17.6,1.5,17.2,1.4,45.3,0.0,4.8,7.4,3.4,14.2,3.7,14.0,3.6,11,0,0,0,0,5,0,5,0,43710Delaware
2019-09-02,Maryland,2020-04-28,96,27.9,0.0,7.0,8.6,0.2,19.5,0.2,20.2,3.6,32.4,0.0,6.9,7.7,3.5,17.7,3.6,19.3,5.1,40,0,0,0,0,28,0,29,0,43710Maryland
2019-09-02,New York,2020-04-28,274,25.3,0.0,2.4,9.0,0.1,20.1,0.2,20.5,2.9,28.8,0.0,4.5,8.6,3.5,19.2,3.4,20.5,4.7,105,0,0,0,0,84,0,85,0,43710New York
2019-09-02,Pennsylvania,2020-04-28,186,38.7,0.0,2.1,8.1,1.8,16.3,0.6,18.1,1.4,51.4,0.0,3.7,6.3,3.5,11.7,2.9,13.9,3.2,98,0,0,0,0,41,0,46,0,43710Pennsylvania
2019-09-02,Rhode Island,2020-04-28,26,28.3,0.0,8.0,6.1,0.2,21.9,0.2,18.0,4.2,32.8,0.0,7.4,6.2,3.6,20.8,3.4,16.7,5.3,11,0,0,0,0,8,0,7,0,43710Rhode Island
2019-09-02,Guam,2020-05-02,7,34.9,0.0,2.5,5.7,1.2,20.3,0.5,18.7,2.1,43.7,0.0,4.2,5.4,3.5,17.0,3.3,15.1,3.9,3,0,0,0,0,2,0,2,0,43710Guam
2019-09-02,Kansas,2020-05-02,39,36.8,0.0,0.7,7.1,2.6,14.0,3.0,20.0,0.4,48.4,0.0,3.3,6.3,4.1,10.3,3.9,16.3,3.2,24,0,0,0,0,2,0,13,0,43710Kansas
2019-09-02,Indiana,2020-05-05,82,31.6,0.0,0.5,18.9,5.3,15.1,0.6,14.5,0.4,39.2,0.0,3.6,16.9,5.8,12.2,3.3,11.6,3.5,36,0,0,21,0,17,0,8,0,43710Indiana
2019-09-02,Nebraska,2020-05-12,29,35.6,0.0,0.9,6.5,0.1,14.3,2.0,24.2,0.3,43.6,0.0,3.4,5.7,3.0,10.9,3.7,21.9,3.4,16,0,0,0,0,2,0,11,0,43710Nebraska
2019-09-02,West Virginia,2020-05-12,28,41.5,0.0,2.5,4.7,4.2,13.6,2.2,15.0,0.3,56.8,0.0,3.7,4.4,4.4,9.0,3.6,10.7,3.1,25,0,0,0,0,1,0,2,0,43710West Virginia
2019-09-02,Kentucky,2020-05-19,54,40.9,0.0,3.9,5.3,3.8,13.6,2.3,13.8,0.3,54.7,0.0,4.4,5.0,4.5,9.7,3.8,10.3,3.0,48,0,0,0,0,3,0,3,0,43710Kentucky
2019-09-02,Oregon,2020-05-19,61,29.4,0.0,0.8,5.4,0.2,24.4,0.2,19.1,7.5,32.9,0.0,3.6,5.9,3.9,22.9,3.2,16.9,6.9,25,0,0,0,0,20,0,16,0,43710Oregon
2019-09-02,District of Columbia,2020-06-02,20,31.7,0.0,10.2,6.9,0.7,17.0,0.2,16.6,3.8,37.7,0.0,9.2,7.1,3.9,14.7,3.7,14.2,5.4,10,0,0,0,0,5,0,5,0,43710District of Columbia
2019-09-02,Montana,2020-06-02,19,32.0,0.0,0.6,8.2,2.2,15.7,3.5,21.1,0.8,37.8,0.0,4.0,7.5,4.6,12.7,4.8,19.4,4.2,9,0,0,0,0,4,0,6,0,43710Montana
2019-09-02,New Jersey,2020-06-02,126,25.6,0.0,11.0,8.4,0.1,19.8,0.5,18.1,3.6,28.3,0.0,10.2,8.6,4.3,18.1,4.1,16.5,5.3,50,0,2,0,0,39,0,35,0,43710New Jersey
2019-09-02,New Mexico,2020-06-02,34,29.7,0.0,1.5,4.7,0.1,24.1,0.4,18.2,8.2,32.7,0.0,3.9,5.7,3.7,22.9,3.9,15.8,7.4,14,0,0,0,0,11,0,9,0,43710New Mexico
2019-09-02,South Dakota,2020-06-02,16,33.9,0.0,0.8,7.5,2.6,14.3,3.7,20.9,0.4,40.8,0.0,3.9,7.0,4.7,11.2,5.0,18.3,3.9,9,0,0,0,0,1,0,6,0,43710South Dakota
2019-09-02,Virgin Islands,2020-06-06,7,34.9,0.0,2.5,5.7,1.2,20.3,0.5,18.7,2.1,41.7,0.0,4.4,5.7,3.9,16.3,3.7,15.4,4.6,3,0,0,0,0,2,0,2,0,43710Virgin Islands
2019-09-02,US,2020-07-01,41,34.4,0.0,2.8,6.7,1.9,18.0,1.6,18.1,2.2,49.0,0.0,2.9,5.1,2.5,16.0,2.2,16.5,3.0,2047,0,2,25,15,915,0,979,0,43710US
2019-09-05,Iowa,2020-02-03,41,30.0,0.0,2.0,10.4,2.8,16.3,2.7,20.8,2.1,41.8,0.0,2.9,7.4,3.1,14.4,3.4,21.6,2.8,18,0,0,0,0,10,0,13,0,43713Iowa
2019-09-05,New Hampshire,2020-02-11,24,29.3,0.0,2.9,8.4,1.5,20.6,1.3,20.3,2.7,38.9,0.0,3.2,6.1,2.5,20.5,2.8,20.2,3.0,10,0,0,0,0,7,0,7,0,43713New Hampshire
2019-09-05,Nevada,2020-02-22,36,30.8,0.0,1.4,5.4,0.7,20.9,2.8,20.5,3.4,40.7,0.0,2.8,4.5,2.5,20.4,3.1,19.4,3.7,15,0,0,0,0,10,0,10,0,43713Nevada
2019-09-05,South Carolina,2020-02-29,54,46.7,0.0,3.5,4.0,1.0,13.4,1.8,12.6,1.3,74.6,0.0,2.2,2.5,1.7,6.9,1.8,6.1,1.7,49,0,0,0,0,3,0,2,0,43713South Carolina
2019-09-05,Alabama,2020-03-03,52,43.7,0.0,4.4,4.7,3.0,12.6,2.2,14.3,0.7,69.1,0.0,3.0,3.1,2.4,7.2,2.3,8.6,1.8,45,0,0,0,0,2,0,5,0,43713Alabama
2019-09-05,American Samoa,2020-03-03,6,34.9,0.0,2.4,5.8,1.2,20.0,0.4,18.9,2.2,48.4,0.0,2.9,4.7,2.3,17.6,2.1,16.1,2.8,3,0,0,0,0,2,0,2,0,43713American Samoa
2019-09-05,Arkansas,2020-03-03,31,41.3,0.0,4.1,4.9,3.3,13.8,2.4,13.5,0.3,64.8,0.0,3.1,3.5,3.2,9.2,2.7,8.5,2.1,27,0,0,0,0,2,0,2,0,43713Arkansas
2019-09-05,California,2020-03-03,416,29.3,0.0,1.7,6.8,0.3,20.2,0.8,23.9,3.3,36.6,0.0,2.7,5.1,2.5,18.6,2.6,25.4,3.4,166,0,0,0,0,114,0,135,0,43713California
2019-09-05,Colorado,2020-03-03,67,28.2,0.0,1.8,5.0,0.4,25.0,0.3,20.3,5.5,33.8,0.0,2.9,4.3,2.4,27.5,2.5,19.4,4.4,26,0,0,0,0,23,0,19,0,43713Colorado
2019-09-05,Democrats Abroad,2020-03-03,13,34.9,0.0,2.4,5.8,1.2,20.0,0.4,18.9,2.2,48.7,0.0,2.8,4.3,2.5,17.4,2.3,16.2,2.9,6,0,0,0,0,4,0,3,0,43713Democrats Abroad
2019-09-05,Maine,2020-03-03,24,25.9,0.0,2.5,8.7,0.8,21.4,3.1,19.4,3.9,31.3,0.0,3.4,7.3,2.9,22.9,4.1,20.0,4.4,9,0,0,0,0,8,0,7,0,43713Maine
2019-09-05,Massachusetts,2020-03-03,91,27.2,0.0,3.5,11.3,0.5,15.0,0.5,27.0,2.1,31.7,0.0,3.4,8.4,2.5,12.0,2.8,33.1,3.1,40,0,0,3,0,9,0,39,0,43713Massachusetts
2019-09-05,Minnesota,2020-03-03,75,26.9,0.0,0.5,8.9,15.3,16.8,0.3,17.3,1.0,34.7,0.0,2.9,7.1,13.5,15.9,3.3,16.6,3.0,26,0,0,0,15,17,0,17,0,43713Minnesota
2019-09-05,North Carolina,2020-03-03,110,40.7,0.0,1.8,5.2,0.9,17.2,0.9,16.2,1.6,61.5,0.0,2.4,3.4,1.9,11.8,2.2,11.1,2.4,60,0,0,0,0,26,0,24,0,43713North Carolina
2019-09-05,Oklahoma,2020-03-03,37,41.5,0.0,3.4,4.3,2.2,13.2,3.0,13.7,0.5,65.6,0.0,2.9,3.3,2.3,8.3,3.0,8.7,2.0,33,0,0,0,0,2,0,2,0,43713Oklahoma
2019-09-05,Tennessee,2020-03-03,64,42.0,0.0,3.4,5.6,3.6,13.4,2.5,14.4,0.4,65.2,0.0,2.9,3.8,2.8,8.4,2.8,9.4,2.1,54,0,0,0,0,4,0,6,0,43713Tennessee
2019-09-05,Texas,2020-03-03,228,36.3,0.0,3.0,5.2,0.8,17.6,1.0,17.2,3.2,53.1,0.0,3.3,4.1,2.3,14.4,2.6,13.5,3.3,116,0,0,0,0,56,0,55,0,43713Texas
2019-09-05,Utah,2020-03-03,29,33.9,0.0,0.5,6.8,2.3,15.6,3.1,21.3,0.8,47.2,0.0,2.4,5.3,2.9,12.5,3.6,20.2,2.5,14,0,0,0,0,6,0,9,0,43713Utah
2019-09-05,Vermont,2020-03-03,16,21.4,0.0,1.5,7.4,0.9,34.6,0.4,17.7,3.3,19.5,0.0,2.6,5.1,2.2,48.0,2.4,14.5,3.3,5,0,0,0,0,8,0,4,0,43713Vermont
2019-09-05,Virginia,2020-03-03,99,38.4,0.0,3.6,6.6,2.7,14.8,1.4,16.6,1.2,58.0,0.0,3.2,4.6,2.8,10.7,2.6,12.6,2.6,63,0,0,0,0,9,0,27,0,43713Virginia
2019-09-05,Idaho,2020-03-10,20,37.2,0.0,1.0,7.6,3.6,11.4,3.0,19.2,0.2,54.9,0.0,2.4,5.2,3.4,7.9,3.2,16.6,2.3,13,0,0,0,0,0,0,7,0,43713Idaho
2019-09-05,Michigan,2020-03-10,125,37.0,0.0,0.9,7.5,3.4,18.6,1.1,17.0,1.5,53.1,0.0,2.3,5.5,3.1,14.9,2.4,13.3,2.8,64,0,0,0,0,32,0,29,0,43713Michigan
2019-09-05,Mississippi,2020-03-10,36,46.4,0.0,5.2,2.9,1.9,14.0,1.6,13.0,0.7,72.4,0.0,2.8,2.4,2.1,7.5,2.1,6.8,1.8,33,0,0,0,0,2,0,1,0,43713Mississippi
2019-09-05,Missouri,2020-03-10,68,42.8,0.0,3.5,4.3,3.4,14.6,2.1,14.6,0.4,65.7,0.0,2.9,3.2,2.8,9.2,2.6,9.4,1.9,56,0,0,0,0,6,0,6,0,43713Missouri
2019-09-05,North Dakota,2020-03-10,14,34.8,0.0,0.8,7.8,3.8,13.9,3.3,19.9,0.5,48.9,0.0,2.5,6.5,3.5,11.0,3.6,18.2,2.4,9,0,0,0,0,0,0,5,0,43713North Dakota
2019-09-05,Washington,2020-03-10,89,29.5,0.0,1.6,5.4,0.4,24.5,0.2,18.9,6.6,36.4,0.0,2.8,4.7,2.6,25.9,2.7,16.8,5.4,36,0,0,0,0,30,0,23,0,43713Washington
2019-09-05,Northern Marianas,2020-03-14,6,34.9,0.0,2.4,5.8,1.2,20.0,0.4,18.9,2.2,48.3,0.0,3.0,4.5,2.6,17.4,2.3,16.1,2.8,3,0,0,0,0,2,0,2,0,43713Northern Marianas
2019-09-05,Arizona,2020-03-17,67,37.7,0.0,1.2,7.9,3.1,17.6,1.2,16.8,1.5,53.7,0.0,2.7,5.7,3.0,13.7,2.9,12.7,3.0,35,0,0,0,0,16,0,16,0,43713Arizona
2019-09-05,Florida,2020-03-17,219,32.6,0.0,0.6,3.9,0.2,21.7,1.2,17.6,7.3,43.0,0.0,2.7,4.0,2.5,20.7,2.7,15.2,5.8,99,0,0,0,0,66,0,54,0,43713Florida
2019-09-05,Illinois,2020-03-17,155,42.3,0.0,2.4,5.7,1.0,13.7,2.1,15.3,2.2,63.5,0.0,2.4,4.0,2.5,9.1,2.7,10.2,2.6,106,0,0,0,0,10,0,39,0,43713Illinois
2019-09-05,Ohio,2020-03-17,136,35.7,0.0,1.4,9.4,3.1,19.1,0.8,16.1,1.6,49.5,0.0,2.9,6.9,3.2,16.2,2.9,12.8,3.0,68,0,0,0,0,37,0,31,0,43713Ohio
2019-09-05,Georgia,2020-03-24,105,42.2,0.0,4.1,3.3,2.7,15.4,1.7,15.6,0.9,62.6,0.0,3.5,2.9,2.7,10.0,2.8,10.8,2.3,61,0,0,0,0,22,0,22,0,43713Georgia
2019-09-05,Puerto Rico,2020-03-29,51,34.9,0.0,2.4,5.8,1.2,20.0,0.4,18.9,2.2,45.9,0.0,3.4,4.9,3.0,17.7,2.3,16.2,3.3,24,0,0,0,0,14,0,13,0,43713Puerto Rico
2019-09-05,Alaska,2020-04-04,15,35.3,0.0,0.6,7.5,0.8,13.4,4.0,21.3,0.6,47.3,0.0,3.0,5.7,2.9,10.5,4.0,19.8,2.7,9,0,0,0,0,1,0,5,0,43713Alaska
2019-09-05,Hawaii,2020-04-04,24,28.6,0.0,0.5,5.8,0.1,23.8,0.2,20.6,7.4,32.9,0.0,2.8,5.2,2.8,24.9,2.8,19.3,6.4,9,0,0,0,0,8,0,7,0,43713Hawaii
2019-09-05,Louisiana,2020-04-04,54,43.1,0.0,4.5,3.7,3.1,14.6,2.3,13.6,0.3,64.0,0.0,3.5,3.2,2.8,9.8,3.0,8.7,2.1,46,0,0,0,0,5,0,3,0,43713Louisiana
2019-09-05,Wyoming,2020-04-04,14,32.3,0.0,0.5,8.1,2.5,15.1,3.5,21.8,0.7,41.9,0.0,2.8,6.4,3.7,12.6,4.1,21.7,2.8,7,0,0,0,0,3,0,4,0,43713Wyoming
2019-09-05,Wisconsin,2020-04-07,84,30.4,0.0,0.8,7.6,2.1,23.1,1.0,19.9,2.1,36.6,0.0,2.9,6.2,3.4,23.3,3.0,18.1,3.4,35,0,0,0,0,26,0,23,0,43713Wisconsin
2019-09-05,Connecticut,2020-04-28,60,27.3,0.0,4.2,10.4,0.2,20.9,0.6,22.2,1.3,30.5,0.0,4.8,8.5,3.2,20.2,3.3,22.1,3.8,23,0,0,1,0,18,0,19,0,43713Connecticut
2019-09-05,Delaware,2020-04-28,21,35.0,0.0,4.2,9.9,0.2,17.4,1.5,17.3,1.4,44.4,0.0,4.6,8.1,3.0,15.1,3.4,14.7,3.5,11,0,0,0,0,5,0,5,0,43713Delaware
2019-09-05,Maryland,2020-04-28,96,27.9,0.0,6.9,8.8,0.2,19.2,0.2,20.3,3.6,32.4,0.0,6.5,7.5,3.2,18.5,3.5,20.0,4.8,40,0,0,0,0,27,0,29,0,43713Maryland
2019-09-05,New York,2020-04-28,274,25.3,0.0,2.4,9.1,0.1,19.8,0.2,20.6,2.9,28.3,0.0,4.4,8.6,3.2,19.3,3.6,20.9,4.7,106,0,0,0,0,83,0,86,0,43713New York
2019-09-05,Pennsylvania,2020-04-28,186,39.0,0.0,1.9,8.3,1.9,15.9,0.6,18.1,1.4,52.1,0.0,3.2,5.9,3.5,11.7,3.0,14.4,3.3,99,0,0,0,0,41,0,46,0,43713Pennsylvania
2019-09-05,Rhode Island,2020-04-28,26,28.3,0.0,7.9,6.3,0.2,21.6,0.3,18.2,4.2,32.8,0.0,6.9,6.1,3.2,21.8,3.5,17.0,5.0,11,0,0,0,0,8,0,7,0,43713Rhode Island
2019-09-05,Guam,2020-05-02,7,34.9,0.0,2.4,5.8,1.2,20.0,0.4,18.9,2.2,44.1,0.0,3.8,5.2,3.1,17.2,2.9,16.3,3.8,3,0,0,0,0,2,0,2,0,43713Guam
2019-09-05,Kansas,2020-05-02,39,36.9,0.0,0.6,7.2,2.6,13.8,3.0,20.3,0.4,47.9,0.0,3.0,5.9,3.8,10.8,3.9,17.7,2.9,24,0,0,0,0,2,0,13,0,43713Kansas
2019-09-05,Indiana,2020-05-05,82,31.6,0.0,0.4,19.0,5.3,14.9,0.5,14.6,0.3,38.3,0.0,3.4,17.0,5.4,12.9,3.5,12.4,3.5,41,0,0,25,0,8,0,8,0,43713Indiana
2019-09-05,Nebraska,2020-05-12,29,35.7,0.0,0.9,6.6,0.1,13.9,1.9,24.4,0.3,43.6,0.0,3.3,5.6,3.1,10.4,3.7,22.8,3.0,16,0,0,0,0,2,0,11,0,43713Nebraska
2019-09-05,West Virginia,2020-05-12,28,41.7,0.0,2.4,4.9,4.2,13.3,2.2,15.2,0.3,56.4,0.0,3.5,4.5,4.5,9.4,3.3,11.2,3.0,20,0,0,0,0,1,0,7,0,43713West Virginia
2019-09-05,Kentucky,2020-05-19,54,41.1,0.0,3.8,5.4,3.8,13.3,2.3,14.0,0.3,54.6,0.0,4.3,5.1,4.4,9.9,3.8,10.7,3.0,48,0,0,0,0,3,0,3,0,43713Kentucky
2019-09-05,Oregon,2020-05-19,61,29.4,0.0,0.7,5.6,0.2,24.1,0.2,19.4,7.5,32.7,0.0,3.5,5.5,3.3,23.8,3.4,17.4,6.7,25,0,0,0,0,20,0,16,0,43713Oregon
2019-09-05,District of Columbia,2020-06-02,20,31.7,0.0,10.1,7.0,0.7,16.7,0.2,16.8,3.8,37.2,0.0,8.7,6.6,3.9,15.0,3.8,15.3,5.1,10,0,0,0,0,5,0,5,0,43713District of Columbia
2019-09-05,Montana,2020-06-02,19,32.1,0.0,0.6,8.4,2.2,15.5,3.4,21.3,0.8,36.9,0.0,3.9,7.1,4.3,13.6,5.5,20.0,3.9,9,0,0,0,0,4,0,6,0,43713Montana
2019-09-05,New Jersey,2020-06-02,126,25.6,0.0,11.0,8.5,0.1,19.5,0.6,18.1,3.7,28.5,0.0,9.9,8.1,3.9,18.7,4.1,16.9,5.9,50,0,2,0,0,38,0,36,0,43713New Jersey
2019-09-05,New Mexico,2020-06-02,34,29.8,0.0,1.4,4.8,0.1,24.0,0.3,18.4,8.2,32.5,0.0,4.0,5.5,3.4,23.4,3.7,16.1,7.4,14,0,0,0,0,11,0,9,0,43713New Mexico
2019-09-05,South Dakota,2020-06-02,16,34.0,0.0,0.8,7.6,2.6,14.1,3.5,21.1,0.4,40.3,0.0,3.6,6.9,4.5,11.9,5.0,19.3,3.7,9,0,0,0,0,1,0,6,0,43713South Dakota
2019-09-05,Virgin Islands,2020-06-06,7,34.9,0.0,2.4,5.8,1.2,20.0,0.4,18.9,2.2,41.5,0.0,3.8,5.6,3.8,17.3,3.4,16.5,4.3,3,0,0,0,0,2,0,2,0,43713Virgin Islands
2019-09-05,US,2020-07-01,41,34.4,0.0,2.6,6.9,1.9,17.8,1.5,18.3,2.2,48.4,0.0,2.5,5.2,2.3,16.9,2.1,17.6,2.6,2060,0,2,29,15,883,0,994,0,43713US
2019-09-08,Iowa,2020-02-03,41,28.2,0.0,1.6,10.1,2.8,16.9,2.6,22.9,2.0,38.7,0.0,2.4,7.6,3.0,14.8,2.9,25.0,3.0,17,0,0,0,0,10,0,14,0,43716Iowa
2019-09-08,New Hampshire,2020-02-11,24,27.6,0.0,2.6,8.1,1.5,21.2,1.2,22.2,2.6,36.0,0.0,2.9,6.1,2.7,21.3,2.7,22.6,3.1,9,0,0,0,0,7,0,8,0,43716New Hampshire
2019-09-08,Nevada,2020-02-22,36,29.4,0.0,1.1,5.2,0.7,21.2,2.7,22.3,3.4,37.9,0.0,2.7,4.5,2.2,20.6,3.2,22.4,3.7,15,0,0,0,0,10,0,11,0,43716Nevada
2019-09-08,South Carolina,2020-02-29,54,44.8,0.0,3.1,3.8,1.0,14.1,1.7,14.8,1.2,71.7,0.0,2.1,2.6,1.7,7.5,1.8,8.4,1.9,44,0,0,0,0,5,0,5,0,43716South Carolina
2019-09-08,Alabama,2020-03-03,52,42.1,0.0,4.3,4.7,3.0,12.7,2.1,16.0,0.7,66.4,0.0,2.8,3.2,2.6,7.6,2.5,10.6,1.9,36,0,0,0,0,2,0,14,0,43716Alabama
2019-09-08,American Samoa,2020-03-03,6,33.4,0.0,2.6,5.9,1.2,19.6,0.4,20.2,2.4,47.2,0.0,2.7,4.7,2.4,17.0,2.6,17.7,3.0,3,0,0,0,0,2,0,2,0,43716American Samoa
2019-09-08,Arkansas,2020-03-03,31,39.8,0.0,4.0,5.0,3.3,13.7,2.4,15.1,0.3,62.2,0.0,3.0,3.7,2.8,9.1,3.0,10.7,2.4,21,0,0,0,0,2,0,8,0,43716Arkansas
2019-09-08,California,2020-03-03,416,27.3,0.0,1.3,6.4,0.3,21.0,0.7,26.0,3.2,32.2,0.0,2.5,5.2,2.6,20.2,2.7,28.4,3.5,153,0,0,0,0,118,0,146,0,43716California
2019-09-08,Colorado,2020-03-03,67,26.6,0.0,1.5,4.8,0.4,25.4,0.2,22.1,5.5,31.5,0.0,2.6,4.1,2.3,28.0,2.5,21.3,4.8,24,0,0,0,0,23,0,20,0,43716Colorado
2019-09-08,Democrats Abroad,2020-03-03,13,33.4,0.0,2.6,5.9,1.2,19.6,0.4,20.2,2.4,46.6,0.0,2.8,4.9,2.5,16.9,2.5,17.7,3.3,6,0,0,0,0,3,0,4,0,43716Democrats Abroad
2019-09-08,Maine,2020-03-03,24,24.3,0.0,2.4,8.7,0.8,21.4,3.1,21.0,4.0,29.8,0.0,3.5,7.4,2.9,23.0,3.7,21.9,4.5,9,0,0,0,0,8,0,8,0,43716Maine
2019-09-08,Massachusetts,2020-03-03,91,30.1,0.0,2.4,7.6,0.2,14.1,0.0,31.9,0.8,35.1,0.0,2.7,5.2,2.1,10.0,2.3,38.1,2.3,40,0,0,0,0,9,0,42,0,43716Massachusetts
2019-09-08,Minnesota,2020-03-03,75,25.7,0.0,0.4,8.9,15.3,16.9,0.3,18.7,0.9,32.1,0.0,2.8,7.3,13.8,15.8,2.8,18.6,3.7,25,0,0,0,15,17,0,18,0,43716Minnesota
2019-09-08,North Carolina,2020-03-03,110,38.8,0.0,1.5,5.0,0.9,17.8,0.8,18.2,1.5,58.2,0.0,2.4,3.7,1.8,12.8,2.4,13.7,2.3,57,0,0,0,0,26,0,27,0,43716North Carolina
2019-09-08,Oklahoma,2020-03-03,37,39.7,0.0,3.3,4.2,2.2,13.5,2.9,15.6,0.4,62.5,0.0,2.8,3.4,2.6,8.9,3.1,10.9,2.1,25,0,0,0,0,2,0,10,0,43716Oklahoma
