question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,start_date,end_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,created_at,notes,url,stage,party,answer,candidate_id,candidate_name,pct
115643,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,402,lv,lv-r,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,REP,Weld,13351,William F. Weld,4.2
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Bennet,13352,Michael F. Bennet,0
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Biden,13256,Joseph R. Biden Jr.,26.3
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Bloomberg,13289,Michael Bloomberg,4.4
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Booker,13287,Cory A. Booker,1.2
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Buttigieg,13345,Pete Buttigieg,6.9
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Delaney,13314,John K. Delaney,0
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Gabbard,13343,Tulsi Gabbard,3.7
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Klobuchar,13310,Amy Klobuchar,2.3
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Patrick,13315,Deval Patrick,0
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Sanders,13257,Bernard Sanders,21.7
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Steyer,13327,Tom Steyer,1.8
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Warren,13258,Elizabeth Warren,17.5
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Williamson,13350,Marianne Williamson,0
115644,63263,2020,New Hampshire,413,RKM Research and Communications Inc.,"139,458,122,012,211,000",Boston Herald | Franklin Pierce University | NBC10 Boston | Telemundo Boston | NECN,RKM Research and Communications Inc.,272,RKM Research and Communications Inc.,A/B,434,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 15:16,,https://www.franklinpierce.edu/institutes/mfcc/FPU%20NH%20PP%20Jan%202020%208-12%20Tables.pdf,primary,DEM,Yang,13329,Andrew Yang,2.1
115778,63282,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A/B,358,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/15/20 14:27,,https://law.marquette.edu/poll/wp-content/uploads/2020/01/MLSP57Toplines.pdf,primary,DEM,Biden,13256,Joseph R. Biden Jr.,23
115778,63282,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A/B,358,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/15/20 14:27,,https://law.marquette.edu/poll/wp-content/uploads/2020/01/MLSP57Toplines.pdf,primary,DEM,Bloomberg,13289,Michael Bloomberg,6
115778,63282,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A/B,358,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/15/20 14:27,,https://law.marquette.edu/poll/wp-content/uploads/2020/01/MLSP57Toplines.pdf,primary,DEM,Booker,13287,Cory A. Booker,1
115778,63282,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A/B,358,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/15/20 14:27,,https://law.marquette.edu/poll/wp-content/uploads/2020/01/MLSP57Toplines.pdf,primary,DEM,Buttigieg,13345,Pete Buttigieg,15
115778,63282,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A/B,358,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/15/20 14:27,,https://law.marquette.edu/poll/wp-content/uploads/2020/01/MLSP57Toplines.pdf,primary,DEM,Gabbard,13343,Tulsi Gabbard,1
115778,63282,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A/B,358,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/15/20 14:27,,https://law.marquette.edu/poll/wp-content/uploads/2020/01/MLSP57Toplines.pdf,primary,DEM,Klobuchar,13310,Amy Klobuchar,4
115778,63282,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A/B,358,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/15/20 14:27,,https://law.marquette.edu/poll/wp-content/uploads/2020/01/MLSP57Toplines.pdf,primary,DEM,Patrick,13315,Deval Patrick,0
115778,63282,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A/B,358,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/15/20 14:27,,https://law.marquette.edu/poll/wp-content/uploads/2020/01/MLSP57Toplines.pdf,primary,DEM,Sanders,13257,Bernard Sanders,19
115778,63282,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A/B,358,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/15/20 14:27,,https://law.marquette.edu/poll/wp-content/uploads/2020/01/MLSP57Toplines.pdf,primary,DEM,Steyer,13327,Tom Steyer,1
115778,63282,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A/B,358,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/15/20 14:27,,https://law.marquette.edu/poll/wp-content/uploads/2020/01/MLSP57Toplines.pdf,primary,DEM,Warren,13258,Elizabeth Warren,14
115778,63282,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A/B,358,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/15/20 14:27,,https://law.marquette.edu/poll/wp-content/uploads/2020/01/MLSP57Toplines.pdf,primary,DEM,Williamson,13350,Marianne Williamson,0
115778,63282,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A/B,358,lv,lv-d,Live Phone,U.S. President,1/8/20,1/12/20,,FALSE,,FALSE,FALSE,1/15/20 14:27,,https://law.marquette.edu/poll/wp-content/uploads/2020/01/MLSP57Toplines.pdf,primary,DEM,Yang,13329,Andrew Yang,6
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Biden,13256,Joseph R. Biden Jr.,29
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Sanders,13257,Bernard Sanders,23
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Warren,13258,Elizabeth Warren,14
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Bloomberg,13289,Michael Bloomberg,8
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Buttigieg,13345,Pete Buttigieg,8
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Yang,13329,Andrew Yang,5
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Steyer,13327,Tom Steyer,4
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Klobuchar,13310,Amy Klobuchar,3
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Booker,13287,Cory A. Booker,2
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Gabbard,13343,Tulsi Gabbard,2
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Bennet,13352,Michael F. Bennet,1
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Delaney,13314,John K. Delaney,1
115666,63268,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,17096,lv,lv-d,Online,U.S. President,1/6/20,1/12/20,,FALSE,,FALSE,FALSE,1/14/20 6:20,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Patrick,13315,Deval Patrick,0
115664,63266,2020,California,382,Public Policy Institute of California,,,Public Policy Institute of California,262,Public Policy Institute of California,A/B,530,lv,lv-d,Live Phone,U.S. President,1/3/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 19:42,,https://www.ppic.org/wp-content/uploads/ppic-statewide-survey-californians-and-their-government-january-2020.pdf,primary,DEM,Sanders,13257,Bernard Sanders,27
115664,63266,2020,California,382,Public Policy Institute of California,,,Public Policy Institute of California,262,Public Policy Institute of California,A/B,530,lv,lv-d,Live Phone,U.S. President,1/3/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 19:42,,https://www.ppic.org/wp-content/uploads/ppic-statewide-survey-californians-and-their-government-january-2020.pdf,primary,DEM,Biden,13256,Joseph R. Biden Jr.,24
115664,63266,2020,California,382,Public Policy Institute of California,,,Public Policy Institute of California,262,Public Policy Institute of California,A/B,530,lv,lv-d,Live Phone,U.S. President,1/3/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 19:42,,https://www.ppic.org/wp-content/uploads/ppic-statewide-survey-californians-and-their-government-january-2020.pdf,primary,DEM,Warren,13258,Elizabeth Warren,23
115664,63266,2020,California,382,Public Policy Institute of California,,,Public Policy Institute of California,262,Public Policy Institute of California,A/B,530,lv,lv-d,Live Phone,U.S. President,1/3/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 19:42,,https://www.ppic.org/wp-content/uploads/ppic-statewide-survey-californians-and-their-government-january-2020.pdf,primary,DEM,Buttigieg,13345,Pete Buttigieg,6
115664,63266,2020,California,382,Public Policy Institute of California,,,Public Policy Institute of California,262,Public Policy Institute of California,A/B,530,lv,lv-d,Live Phone,U.S. President,1/3/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 19:42,,https://www.ppic.org/wp-content/uploads/ppic-statewide-survey-californians-and-their-government-january-2020.pdf,primary,DEM,Klobuchar,13310,Amy Klobuchar,4
115664,63266,2020,California,382,Public Policy Institute of California,,,Public Policy Institute of California,262,Public Policy Institute of California,A/B,530,lv,lv-d,Live Phone,U.S. President,1/3/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 19:42,,https://www.ppic.org/wp-content/uploads/ppic-statewide-survey-californians-and-their-government-january-2020.pdf,primary,DEM,Yang,13329,Andrew Yang,3
115664,63266,2020,California,382,Public Policy Institute of California,,,Public Policy Institute of California,262,Public Policy Institute of California,A/B,530,lv,lv-d,Live Phone,U.S. President,1/3/20,1/12/20,,FALSE,,FALSE,FALSE,1/13/20 19:42,,https://www.ppic.org/wp-content/uploads/ppic-statewide-survey-californians-and-their-government-january-2020.pdf,primary,DEM,Bloomberg,13289,Michael Bloomberg,1
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Biden,13256,Joseph R. Biden Jr.,19.4
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Sanders,13257,Bernard Sanders,17.6
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Warren,13258,Elizabeth Warren,10.6
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Buttigieg,13345,Pete Buttigieg,8.2
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Steyer,13327,Tom Steyer,7.6
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Yang,13329,Andrew Yang,4.4
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Klobuchar,13310,Amy Klobuchar,3.6
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Booker,13287,Cory A. Booker,2.2
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Delaney,13314,John K. Delaney,1
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Gabbard,13343,Tulsi Gabbard,1.2
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Patrick,13315,Deval Patrick,0.4
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Bennet,13352,Michael F. Bennet,0
115667,63269,2020,Nevada,458,Suffolk University,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,500,lv,lv-d,Live Phone,U.S. President,1/8/20,1/11/20,,FALSE,,FALSE,FALSE,1/14/20 6:21,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,primary,DEM,Williamson,13350,Marianne Williamson,0
115618,63257,2020,,228,IBD/TIPP,,,IBD/TIPP,144,IBD/TIPP,A/B,333,rv,rv-d,Live Phone,U.S. President,1/3/20,1/11/20,,FALSE,,FALSE,FALSE,1/13/20 10:39,,https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,primary,DEM,Biden,13256,Joseph R. Biden Jr.,26
115618,63257,2020,,228,IBD/TIPP,,,IBD/TIPP,144,IBD/TIPP,A/B,333,rv,rv-d,Live Phone,U.S. President,1/3/20,1/11/20,,FALSE,,FALSE,FALSE,1/13/20 10:39,,https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,primary,DEM,Warren,13258,Elizabeth Warren,20
115618,63257,2020,,228,IBD/TIPP,,,IBD/TIPP,144,IBD/TIPP,A/B,333,rv,rv-d,Live Phone,U.S. President,1/3/20,1/11/20,,FALSE,,FALSE,FALSE,1/13/20 10:39,,https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,primary,DEM,Sanders,13257,Bernard Sanders,15
115618,63257,2020,,228,IBD/TIPP,,,IBD/TIPP,144,IBD/TIPP,A/B,333,rv,rv-d,Live Phone,U.S. President,1/3/20,1/11/20,,FALSE,,FALSE,FALSE,1/13/20 10:39,,https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,primary,DEM,Buttigieg,13345,Pete Buttigieg,9
115618,63257,2020,,228,IBD/TIPP,,,IBD/TIPP,144,IBD/TIPP,A/B,333,rv,rv-d,Live Phone,U.S. President,1/3/20,1/11/20,,FALSE,,FALSE,FALSE,1/13/20 10:39,,https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,primary,DEM,Bloomberg,13289,Michael Bloomberg,7
115618,63257,2020,,228,IBD/TIPP,,,IBD/TIPP,144,IBD/TIPP,A/B,333,rv,rv-d,Live Phone,U.S. President,1/3/20,1/11/20,,FALSE,,FALSE,FALSE,1/13/20 10:39,,https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,primary,DEM,Yang,13329,Andrew Yang,3
115618,63257,2020,,228,IBD/TIPP,,,IBD/TIPP,144,IBD/TIPP,A/B,333,rv,rv-d,Live Phone,U.S. President,1/3/20,1/11/20,,FALSE,,FALSE,FALSE,1/13/20 10:39,,https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,primary,DEM,Klobuchar,13310,Amy Klobuchar,3
115618,63257,2020,,228,IBD/TIPP,,,IBD/TIPP,144,IBD/TIPP,A/B,333,rv,rv-d,Live Phone,U.S. President,1/3/20,1/11/20,,FALSE,,FALSE,FALSE,1/13/20 10:39,,https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,primary,DEM,Steyer,13327,Tom Steyer,2
