date,dataPoint,candidate,percentage,Unnamed: 4
2019-08-27,73,Steyer,3.5,
2019-08-27,75,Steyer,0.7,
2019-08-27,77,Steyer,0.6,
2019-08-27,79,Steyer,1.5,
2019-08-27,81,Steyer,0.2,
2019-08-27,83,Steyer,0.2,
2019-08-27,85,Steyer,0.5,
2019-08-27,87,Steyer,0.2,
2019-08-27,89,Steyer,0.4,
2019-08-27,91,Steyer,3.0,
2019-08-27,93,Steyer,0.6,
2019-08-27,95,Steyer,1.9,
2019-08-27,97,Steyer,2.1,
2019-08-27,99,Steyer,2.2,
2019-08-27,101,Steyer,0.3,
2019-08-27,103,Steyer,0.3,
2019-08-27,105,Steyer,3.4,
2019-08-27,107,Steyer,0.5,
2019-08-27,109,Steyer,0.4,
2019-08-27,111,Steyer,3.6,
2019-08-27,113,Steyer,0.4,
2019-08-27,-1,Steyer,1.5,
2019-08-27,1,Warren,22.7,
2019-08-27,3,Warren,20.1,
2019-08-27,5,Warren,21.8,
2019-08-27,7,Warren,13.4,
2019-08-27,9,Warren,14.3,
2019-08-27,11,Warren,18.2,
2019-08-27,13,Warren,13.3,
2019-08-27,15,Warren,25.3,
2019-08-27,17,Warren,21.1,
2019-08-27,19,Warren,18.2,
2019-08-27,21,Warren,19.5,
2019-08-27,23,Warren,27.7,
2019-08-27,25,Warren,17.5,
2019-08-27,27,Warren,17.2,
2019-08-27,29,Warren,14.1,
2019-08-27,31,Warren,14.3,
2019-08-27,33,Warren,18.5,
2019-08-27,35,Warren,21.0,
2019-08-27,37,Warren,17.5,
2019-08-27,39,Warren,16.8,
2019-08-27,41,Warren,19.1,
2019-08-27,43,Warren,17.5,
2019-08-27,45,Warren,13.0,
2019-08-27,47,Warren,14.4,
2019-08-27,49,Warren,19.6,
2019-08-27,51,Warren,19.2,
2019-08-27,53,Warren,18.2,
2019-08-27,55,Warren,17.5,
2019-08-27,57,Warren,17.6,
2019-08-27,59,Warren,16.2,
2019-08-27,61,Warren,16.5,
2019-08-27,63,Warren,15.5,
2019-08-27,65,Warren,18.2,
2019-08-27,67,Warren,21.1,
2019-08-27,69,Warren,20.5,
2019-08-27,71,Warren,13.3,
2019-08-27,73,Warren,21.9,
2019-08-27,75,Warren,22.5,
2019-08-27,77,Warren,22.0,
2019-08-27,79,Warren,17.1,
2019-08-27,81,Warren,20.1,
2019-08-27,83,Warren,20.4,
2019-08-27,85,Warren,19.1,
2019-08-27,87,Warren,18.0,
2019-08-27,89,Warren,18.2,
2019-08-27,91,Warren,20.3,
2019-08-27,93,Warren,14.5,
2019-08-27,95,Warren,24.2,
2019-08-27,97,Warren,15.0,
2019-08-27,99,Warren,13.8,
2019-08-27,101,Warren,19.2,
2019-08-27,103,Warren,16.6,
2019-08-27,105,Warren,21.1,
2019-08-27,107,Warren,18.7,
2019-08-27,109,Warren,18.1,
2019-08-27,111,Warren,20.9,
2019-08-27,113,Warren,18.2,
2019-08-27,-1,Warren,18.4,
2019-08-27,1,Yang,2.2,
2019-08-27,3,Yang,3.1,
2019-08-27,5,Yang,4.1,
2019-08-27,7,Yang,1.5,
2019-08-27,9,Yang,0.7,
2019-08-27,11,Yang,2.1,
2019-08-27,13,Yang,0.3,
2019-08-27,15,Yang,3.2,
2019-08-27,17,Yang,5.3,
2019-08-27,19,Yang,2.1,
2019-08-27,21,Yang,3.9,
2019-08-27,23,Yang,2.1,
2019-08-27,25,Yang,1.0,
2019-08-27,27,Yang,1.6,
2019-08-27,29,Yang,0.5,
2019-08-27,31,Yang,0.4,
2019-08-27,33,Yang,3.2,
2019-08-27,35,Yang,0.8,
2019-08-27,37,Yang,3.2,
2019-08-27,39,Yang,1.2,
2019-08-27,41,Yang,0.2,
2019-08-27,43,Yang,1.5,
2019-08-27,45,Yang,0.7,
2019-08-27,47,Yang,0.4,
2019-08-27,49,Yang,0.5,
2019-08-27,51,Yang,6.4,
2019-08-27,53,Yang,2.1,
2019-08-27,55,Yang,1.5,
2019-08-27,57,Yang,7.2,
2019-08-27,59,Yang,2.2,
2019-08-27,61,Yang,1.5,
2019-08-27,63,Yang,0.9,
2019-08-27,65,Yang,2.1,
2019-08-27,67,Yang,0.6,
2019-08-27,69,Yang,7.3,
2019-08-27,71,Yang,0.3,
2019-08-27,73,Yang,0.7,
2019-08-27,75,Yang,2.0,
2019-08-27,77,Yang,1.2,
2019-08-27,79,Yang,1.3,
2019-08-27,81,Yang,3.5,
2019-08-27,83,Yang,2.8,
2019-08-27,85,Yang,1.4,
2019-08-27,87,Yang,4.1,
2019-08-27,89,Yang,2.1,
2019-08-27,91,Yang,0.4,
2019-08-27,93,Yang,0.3,
2019-08-27,95,Yang,0.3,
2019-08-27,97,Yang,0.3,
2019-08-27,99,Yang,0.3,
2019-08-27,101,Yang,7.4,
2019-08-27,103,Yang,3.7,
2019-08-27,105,Yang,0.8,
2019-08-27,107,Yang,3.4,
2019-08-27,109,Yang,8.1,
2019-08-27,111,Yang,0.4,
2019-08-27,113,Yang,2.1,
2019-08-27,-1,Yang,2.2,
2019-08-27,2,Biden,36.2,
2019-08-27,4,Biden,36.5,
2019-08-27,6,Biden,39.4,
2019-08-27,8,Biden,70.5,
2019-08-27,10,Biden,66.1,
2019-08-27,12,Biden,49.0,
2019-08-27,14,Biden,62.5,
2019-08-27,16,Biden,29.8,
2019-08-27,18,Biden,29.7,
2019-08-27,20,Biden,48.8,
2019-08-27,22,Biden,28.9,
2019-08-27,24,Biden,28.2,
2019-08-27,26,Biden,31.7,
2019-08-27,28,Biden,56.9,
2019-08-27,30,Biden,61.7,
2019-08-27,32,Biden,64.1,
2019-08-27,34,Biden,46.7,
2019-08-27,36,Biden,46.1,
2019-08-27,38,Biden,18.6,
2019-08-27,40,Biden,54.7,
2019-08-27,42,Biden,52.8,
2019-08-27,44,Biden,50.5,
2019-08-27,46,Biden,70.5,
2019-08-27,48,Biden,64.0,
2019-08-27,50,Biden,48.1,
2019-08-27,52,Biden,33.1,
2019-08-27,54,Biden,47.3,
2019-08-27,56,Biden,50.3,
2019-08-27,58,Biden,40.4,
2019-08-27,60,Biden,59.4,
2019-08-27,62,Biden,47.2,
2019-08-27,64,Biden,60.5,
2019-08-27,66,Biden,46.2,
2019-08-27,68,Biden,46.2,
2019-08-27,70,Biden,31.3,
2019-08-27,72,Biden,62.0,
2019-08-27,74,Biden,39.7,
2019-08-27,76,Biden,27.8,
2019-08-27,78,Biden,29.4,
2019-08-27,80,Biden,43.5,
2019-08-27,82,Biden,30.5,
2019-08-27,84,Biden,27.4,
2019-08-27,86,Biden,47.6,
2019-08-27,88,Biden,31.5,
2019-08-27,90,Biden,42.6,
2019-08-27,92,Biden,46.0,
2019-08-27,94,Biden,36.4,
2019-08-27,96,Biden,42.1,
2019-08-27,98,Biden,55.0,
2019-08-27,100,Biden,53.4,
2019-08-27,102,Biden,31.0,
2019-08-27,104,Biden,36.2,
2019-08-27,106,Biden,36.3,
2019-08-27,108,Biden,26.1,
2019-08-27,110,Biden,31.5,
2019-08-27,112,Biden,39.5,
2019-08-27,114,Biden,40.4,
2019-08-27,0,Biden,45.5,
2019-08-27,2,Bloomberg,2.8,
2019-08-27,4,Bloomberg,2.5,
2019-08-27,6,Bloomberg,2.7,
2019-08-27,8,Bloomberg,2.1,
2019-08-27,10,Bloomberg,2.2,
2019-08-27,12,Bloomberg,2.6,
2019-08-27,14,Bloomberg,3.2,
2019-08-27,16,Bloomberg,3.2,
2019-08-27,18,Bloomberg,2.8,
2019-08-27,20,Bloomberg,2.7,
2019-08-27,22,Bloomberg,3.4,
2019-08-27,24,Bloomberg,2.7,
2019-08-27,26,Bloomberg,3.0,
2019-08-27,28,Bloomberg,2.8,
2019-08-27,30,Bloomberg,3.9,
2019-08-27,32,Bloomberg,2.3,
2019-08-27,34,Bloomberg,3.5,
2019-08-27,36,Bloomberg,3.4,
2019-08-27,38,Bloomberg,2.3,
2019-08-27,40,Bloomberg,2.8,
2019-08-27,42,Bloomberg,3.5,
2019-08-27,44,Bloomberg,2.5,
2019-08-27,46,Bloomberg,2.0,
2019-08-27,48,Bloomberg,2.5,
2019-08-27,50,Bloomberg,3.5,
2019-08-27,52,Bloomberg,2.9,
2019-08-27,54,Bloomberg,3.0,
2019-08-27,56,Bloomberg,2.5,
2019-08-27,58,Bloomberg,3.6,
2019-08-27,60,Bloomberg,2.8,
2019-08-27,62,Bloomberg,2.5,
2019-08-27,64,Bloomberg,2.3,
2019-08-27,66,Bloomberg,3.3,
2019-08-27,68,Bloomberg,4.3,
2019-08-27,70,Bloomberg,3.1,
2019-08-27,72,Bloomberg,2.7,
2019-08-27,74,Bloomberg,4.1,
2019-08-27,76,Bloomberg,3.1,
2019-08-27,78,Bloomberg,3.5,
2019-08-27,80,Bloomberg,3.5,
2019-08-27,82,Bloomberg,3.5,
2019-08-27,84,Bloomberg,6.6,
2019-08-27,86,Bloomberg,2.8,
2019-08-27,88,Bloomberg,3.6,
2019-08-27,90,Bloomberg,3.7,
2019-08-27,92,Bloomberg,3.9,
2019-08-27,94,Bloomberg,3.5,
2019-08-27,96,Bloomberg,4.1,
2019-08-27,98,Bloomberg,3.7,
2019-08-27,100,Bloomberg,4.0,
2019-08-27,102,Bloomberg,3.6,
2019-08-27,104,Bloomberg,3.6,
2019-08-27,106,Bloomberg,4.8,
2019-08-27,108,Bloomberg,4.0,
2019-08-27,110,Bloomberg,3.8,
2019-08-27,112,Bloomberg,4.6,
2019-08-27,114,Bloomberg,4.2,
2019-08-27,0,Bloomberg,2.4,
2019-08-27,2,Booker,3.2,
2019-08-27,4,Booker,3.7,
2019-08-27,6,Booker,3.2,
2019-08-27,8,Booker,2.7,
2019-08-27,10,Booker,3.3,
2019-08-27,12,Booker,3.4,
2019-08-27,14,Booker,3.9,
2019-08-27,16,Booker,3.2,
2019-08-27,18,Booker,3.5,
2019-08-27,20,Booker,3.1,
2019-08-27,22,Booker,4.5,
2019-08-27,24,Booker,4.1,
2019-08-27,26,Booker,3.5,
2019-08-27,28,Booker,2.8,
2019-08-27,30,Booker,3.3,
2019-08-27,32,Booker,3.2,
2019-08-27,34,Booker,3.4,
2019-08-27,36,Booker,2.6,
2019-08-27,38,Booker,2.7,
2019-08-27,40,Booker,3.4,
2019-08-27,42,Booker,3.2,
2019-08-27,44,Booker,2.6,
2019-08-27,46,Booker,3.0,
2019-08-27,48,Booker,3.1,
2019-08-27,50,Booker,2.8,
2019-08-27,52,Booker,3.5,
2019-08-27,54,Booker,3.3,
2019-08-27,56,Booker,3.3,
2019-08-27,58,Booker,3.1,
2019-08-27,60,Booker,3.1,
2019-08-27,62,Booker,2.9,
2019-08-27,64,Booker,4.0,
2019-08-27,66,Booker,3.8,
2019-08-27,68,Booker,2.9,
2019-08-27,70,Booker,3.0,
2019-08-27,72,Booker,4.0,
2019-08-27,74,Booker,3.5,
2019-08-27,76,Booker,3.6,
2019-08-27,78,Booker,5.3,
2019-08-27,80,Booker,4.9,
2019-08-27,82,Booker,7.2,
2019-08-27,84,Booker,4.7,
2019-08-27,86,Booker,3.7,
2019-08-27,88,Booker,7.3,
2019-08-27,90,Booker,4.2,
2019-08-27,92,Booker,3.6,
2019-08-27,94,Booker,3.9,
2019-08-27,96,Booker,3.5,
2019-08-27,98,Booker,3.7,
2019-08-27,100,Booker,4.9,
2019-08-27,102,Booker,4.0,
2019-08-27,104,Booker,9.4,
2019-08-27,106,Booker,4.2,
2019-08-27,108,Booker,10.2,
2019-08-27,110,Booker,4.9,
2019-08-27,112,Booker,4.2,
2019-08-27,114,Booker,4.8,
2019-08-27,0,Booker,3.0,
2019-08-27,2,Buttigieg,8.0,
2019-08-27,4,Buttigieg,6.1,
2019-08-27,6,Buttigieg,4.4,
2019-08-27,8,Buttigieg,2.8,
2019-08-27,10,Buttigieg,3.3,
2019-08-27,12,Buttigieg,4.6,
2019-08-27,14,Buttigieg,3.5,
2019-08-27,16,Buttigieg,5.0,
2019-08-27,18,Buttigieg,4.1,
2019-08-27,20,Buttigieg,4.4,
2019-08-27,22,Buttigieg,7.3,
2019-08-27,24,Buttigieg,8.7,
2019-08-27,26,Buttigieg,7.8,
2019-08-27,28,Buttigieg,3.7,
2019-08-27,30,Buttigieg,3.3,
2019-08-27,32,Buttigieg,3.7,
2019-08-27,34,Buttigieg,3.9,
2019-08-27,36,Buttigieg,5.4,
2019-08-27,38,Buttigieg,5.6,
2019-08-27,40,Buttigieg,4.8,
2019-08-27,42,Buttigieg,5.3,
2019-08-27,44,Buttigieg,5.1,
2019-08-27,46,Buttigieg,2.3,
2019-08-27,48,Buttigieg,3.2,
2019-08-27,50,Buttigieg,6.1,
2019-08-27,52,Buttigieg,4.6,
2019-08-27,54,Buttigieg,4.9,
2019-08-27,56,Buttigieg,5.7,
2019-08-27,58,Buttigieg,4.0,
2019-08-27,60,Buttigieg,4.0,
2019-08-27,62,Buttigieg,6.5,
2019-08-27,64,Buttigieg,3.1,
2019-08-27,66,Buttigieg,4.8,
2019-08-27,68,Buttigieg,5.9,
2019-08-27,70,Buttigieg,5.5,
2019-08-27,72,Buttigieg,3.1,
2019-08-27,74,Buttigieg,6.4,
2019-08-27,76,Buttigieg,6.2,
2019-08-27,78,Buttigieg,8.5,
2019-08-27,80,Buttigieg,8.3,
2019-08-27,82,Buttigieg,8.0,
2019-08-27,84,Buttigieg,8.1,
2019-08-27,86,Buttigieg,6.2,
2019-08-27,88,Buttigieg,6.1,
2019-08-27,90,Buttigieg,5.3,
2019-08-27,92,Buttigieg,6.1,
2019-08-27,94,Buttigieg,17.1,
2019-08-27,96,Buttigieg,5.6,
2019-08-27,98,Buttigieg,4.4,
2019-08-27,100,Buttigieg,5.1,
2019-08-27,102,Buttigieg,5.7,
2019-08-27,104,Buttigieg,7.2,
2019-08-27,106,Buttigieg,7.3,
2019-08-27,108,Buttigieg,7.9,
2019-08-27,110,Buttigieg,5.7,
2019-08-27,112,Buttigieg,7.4,
2019-08-27,114,Buttigieg,5.7,
2019-08-27,0,Buttigieg,5.2,
2019-08-27,2,Klobuchar,3.6,
2019-08-27,4,Klobuchar,3.0,
2019-08-27,6,Klobuchar,2.8,
2019-08-27,8,Klobuchar,1.6,
2019-08-27,10,Klobuchar,2.5,
2019-08-27,12,Klobuchar,2.6,
2019-08-27,14,Klobuchar,2.8,
2019-08-27,16,Klobuchar,2.5,
2019-08-27,18,Klobuchar,2.6,
2019-08-27,20,Klobuchar,2.8,
2019-08-27,22,Klobuchar,3.4,
2019-08-27,24,Klobuchar,3.0,
2019-08-27,26,Klobuchar,13.9,
2019-08-27,28,Klobuchar,2.2,
2019-08-27,30,Klobuchar,2.6,
2019-08-27,32,Klobuchar,2.9,
2019-08-27,34,Klobuchar,2.8,
2019-08-27,36,Klobuchar,3.2,
2019-08-27,38,Klobuchar,2.5,
2019-08-27,40,Klobuchar,3.1,
2019-08-27,42,Klobuchar,3.6,
2019-08-27,44,Klobuchar,3.3,
2019-08-27,46,Klobuchar,1.9,
2019-08-27,48,Klobuchar,2.8,
2019-08-27,50,Klobuchar,4.1,
2019-08-27,52,Klobuchar,2.9,
2019-08-27,54,Klobuchar,2.9,
2019-08-27,56,Klobuchar,3.4,
2019-08-27,58,Klobuchar,3.0,
2019-08-27,60,Klobuchar,2.4,
2019-08-27,62,Klobuchar,3.5,
2019-08-27,64,Klobuchar,2.8,
2019-08-27,66,Klobuchar,2.8,
2019-08-27,68,Klobuchar,3.1,
2019-08-27,70,Klobuchar,3.1,
2019-08-27,72,Klobuchar,3.3,
2019-08-27,74,Klobuchar,4.0,
2019-08-27,76,Klobuchar,4.3,
2019-08-27,78,Klobuchar,3.5,
2019-08-27,80,Klobuchar,2.9,
2019-08-27,82,Klobuchar,3.5,
2019-08-27,84,Klobuchar,3.5,
2019-08-27,86,Klobuchar,3.4,
2019-08-27,88,Klobuchar,3.6,
2019-08-27,90,Klobuchar,3.5,
2019-08-27,92,Klobuchar,4.2,
2019-08-27,94,Klobuchar,5.4,
2019-08-27,96,Klobuchar,3.1,
2019-08-27,98,Klobuchar,4.3,
2019-08-27,100,Klobuchar,4.3,
2019-08-27,102,Klobuchar,3.6,
2019-08-27,104,Klobuchar,4.2,
2019-08-27,106,Klobuchar,4.5,
2019-08-27,108,Klobuchar,4.0,
2019-08-27,110,Klobuchar,3.5,
2019-08-27,112,Klobuchar,4.7,
2019-08-27,114,Klobuchar,4.1,
2019-08-27,0,Klobuchar,2.5,
2019-08-27,2,Sanders,14.3,
2019-08-27,4,Sanders,21.2,
2019-08-27,6,Sanders,16.3,
2019-08-27,8,Sanders,7.9,
2019-08-27,10,Sanders,8.3,
2019-08-27,12,Sanders,17.2,
2019-08-27,14,Sanders,9.7,
2019-08-27,16,Sanders,22.0,
2019-08-27,18,Sanders,29.2,
2019-08-27,20,Sanders,17.5,
2019-08-27,22,Sanders,23.5,
2019-08-27,24,Sanders,14.1,
2019-08-27,26,Sanders,16.0,
2019-08-27,28,Sanders,13.8,
2019-08-27,30,Sanders,9.4,
2019-08-27,32,Sanders,8.9,
2019-08-27,34,Sanders,16.6,
2019-08-27,36,Sanders,13.1,
2019-08-27,38,Sanders,48.1,
2019-08-27,40,Sanders,11.6,
2019-08-27,42,Sanders,8.8,
2019-08-27,44,Sanders,16.3,
2019-08-27,46,Sanders,8.4,
2019-08-27,48,Sanders,9.5,
2019-08-27,50,Sanders,11.0,
2019-08-27,52,Sanders,27.5,
2019-08-27,54,Sanders,17.4,
2019-08-27,56,Sanders,14.9,
2019-08-27,58,Sanders,21.6,
2019-08-27,60,Sanders,10.3,
2019-08-27,62,Sanders,17.6,
2019-08-27,64,Sanders,10.4,
2019-08-27,66,Sanders,17.1,
2019-08-27,68,Sanders,10.7,
2019-08-27,70,Sanders,24.9,
2019-08-27,72,Sanders,9.9,
2019-08-27,74,Sanders,12.8,
2019-08-27,76,Sanders,25.8,
2019-08-27,78,Sanders,20.3,
2019-08-27,80,Sanders,14.7,
2019-08-27,82,Sanders,18.7,
2019-08-27,84,Sanders,20.3,
2019-08-27,86,Sanders,13.6,
2019-08-27,88,Sanders,22.1,
2019-08-27,90,Sanders,17.6,
2019-08-27,92,Sanders,11.1,
2019-08-27,94,Sanders,13.2,
2019-08-27,96,Sanders,11.2,
2019-08-27,98,Sanders,10.8,
2019-08-27,100,Sanders,10.5,
2019-08-27,102,Sanders,24.0,
2019-08-27,104,Sanders,15.5,
2019-08-27,106,Sanders,13.5,
2019-08-27,108,Sanders,19.6,
2019-08-27,110,Sanders,23.5,
2019-08-27,112,Sanders,11.7,
2019-08-27,114,Sanders,16.8,
2019-08-27,0,Sanders,17.6,
2019-08-27,2,Steyer,3.2,
2019-08-27,4,Steyer,2.9,
2019-08-27,6,Steyer,4.0,
2019-08-27,8,Steyer,2.3,
2019-08-27,10,Steyer,2.4,
2019-08-27,12,Steyer,2.2,
2019-08-27,14,Steyer,2.5,
2019-08-27,16,Steyer,2.5,
2019-08-27,18,Steyer,2.6,
2019-08-27,20,Steyer,2.4,
2019-08-27,22,Steyer,4.3,
2019-08-27,24,Steyer,2.3,
2019-08-27,26,Steyer,2.9,
2019-08-27,28,Steyer,2.4,
2019-08-27,30,Steyer,2.9,
2019-08-27,32,Steyer,2.8,
2019-08-27,34,Steyer,2.8,
2019-08-27,36,Steyer,3.4,
2019-08-27,38,Steyer,2.5,
2019-08-27,40,Steyer,3.0,
2019-08-27,42,Steyer,3.5,
2019-08-27,44,Steyer,2.5,
2019-08-27,46,Steyer,2.2,
2019-08-27,48,Steyer,2.7,
2019-08-27,50,Steyer,3.6,
2019-08-27,52,Steyer,2.9,
2019-08-27,54,Steyer,2.3,
2019-08-27,56,Steyer,2.7,
2019-08-27,58,Steyer,2.8,
2019-08-27,60,Steyer,2.8,
2019-08-27,62,Steyer,2.8,
2019-08-27,64,Steyer,2.8,
2019-08-27,66,Steyer,2.7,
2019-08-27,68,Steyer,4.0,
2019-08-27,70,Steyer,3.0,
2019-08-27,72,Steyer,3.0,
2019-08-27,74,Steyer,4.1,
2019-08-27,76,Steyer,3.2,
2019-08-27,78,Steyer,3.6,
2019-08-27,80,Steyer,3.7,
2019-08-27,82,Steyer,3.5,
2019-08-27,84,Steyer,3.6,
2019-08-27,86,Steyer,2.9,
2019-08-27,88,Steyer,3.2,
2019-08-27,90,Steyer,3.2,
2019-08-27,92,Steyer,4.0,
2019-08-27,94,Steyer,3.4,
2019-08-27,96,Steyer,3.8,
2019-08-27,98,Steyer,3.5,
2019-08-27,100,Steyer,3.8,
2019-08-27,102,Steyer,3.4,
2019-08-27,104,Steyer,3.7,
2019-08-27,106,Steyer,5.0,
2019-08-27,108,Steyer,4.1,
2019-08-27,110,Steyer,3.7,
2019-08-27,112,Steyer,4.7,
2019-08-27,114,Steyer,3.7,
2019-08-27,0,Steyer,2.1,
2019-08-27,2,Warren,25.3,
2019-08-27,4,Warren,20.0,
2019-08-27,6,Warren,22.7,
2019-08-27,8,Warren,7.8,
2019-08-27,10,Warren,9.2,
2019-08-27,12,Warren,14.8,
2019-08-27,14,Warren,9.4,
2019-08-27,16,Warren,27.9,
2019-08-27,18,Warren,20.6,
2019-08-27,20,Warren,14.8,
2019-08-27,22,Warren,19.7,
2019-08-27,24,Warren,33.3,
2019-08-27,26,Warren,17.5,
2019-08-27,28,Warren,12.8,
2019-08-27,30,Warren,10.2,
2019-08-27,32,Warren,9.7,
2019-08-27,34,Warren,16.3,
2019-08-27,36,Warren,19.8,
2019-08-27,38,Warren,14.0,
2019-08-27,40,Warren,13.6,
2019-08-27,42,Warren,16.5,
2019-08-27,44,Warren,14.0,
2019-08-27,46,Warren,7.3,
2019-08-27,48,Warren,9.4,
2019-08-27,50,Warren,17.6,
2019-08-27,52,Warren,17.1,
2019-08-27,54,Warren,15.3,
2019-08-27,56,Warren,13.9,
2019-08-27,58,Warren,15.2,
2019-08-27,60,Warren,11.9,
2019-08-27,62,Warren,13.4,
2019-08-27,64,Warren,11.0,
2019-08-27,66,Warren,15.2,
2019-08-27,68,Warren,19.3,
2019-08-27,70,Warren,19.4,
2019-08-27,72,Warren,9.1,
2019-08-27,74,Warren,21.6,
2019-08-27,76,Warren,22.1,
2019-08-27,78,Warren,21.5,
2019-08-27,80,Warren,14.6,
2019-08-27,82,Warren,19.6,
2019-08-27,84,Warren,20.6,
2019-08-27,86,Warren,15.9,
2019-08-27,88,Warren,17.3,
2019-08-27,90,Warren,15.7,
2019-08-27,92,Warren,17.6,
2019-08-27,94,Warren,13.1,
2019-08-27,96,Warren,22.6,
2019-08-27,98,Warren,11.0,
2019-08-27,100,Warren,10.6,
2019-08-27,102,Warren,17.4,
2019-08-27,104,Warren,14.4,
2019-08-27,106,Warren,20.0,
2019-08-27,108,Warren,17.7,
2019-08-27,110,Warren,15.8,
2019-08-27,112,Warren,19.3,
2019-08-27,114,Warren,15.8,
2019-08-27,0,Warren,18.4,
2019-08-27,2,Yang,3.0,
2019-08-27,4,Yang,3.8,
2019-08-27,6,Yang,4.0,
2019-08-27,8,Yang,1.9,
2019-08-27,10,Yang,2.2,
2019-08-27,12,Yang,3.1,
2019-08-27,14,Yang,2.1,
2019-08-27,16,Yang,3.6,
2019-08-27,18,Yang,4.5,
2019-08-27,20,Yang,3.1,
2019-08-27,22,Yang,4.6,
2019-08-27,24,Yang,3.3,
2019-08-27,26,Yang,3.4,
2019-08-27,28,Yang,2.3,
2019-08-27,30,Yang,2.2,
2019-08-27,32,Yang,2.1,
2019-08-27,34,Yang,3.5,
2019-08-27,36,Yang,2.7,
2019-08-27,38,Yang,3.2,
2019-08-27,40,Yang,2.7,
2019-08-27,42,Yang,2.4,
2019-08-27,44,Yang,2.9,
2019-08-27,46,Yang,1.9,
2019-08-27,48,Yang,2.3,
2019-08-27,50,Yang,2.7,
2019-08-27,52,Yang,5.3,
2019-08-27,54,Yang,3.1,
2019-08-27,56,Yang,2.8,
2019-08-27,58,Yang,5.9,
2019-08-27,60,Yang,3.0,
2019-08-27,62,Yang,3.3,
2019-08-27,64,Yang,2.7,
2019-08-27,66,Yang,3.8,
2019-08-27,68,Yang,3.1,
2019-08-27,70,Yang,6.3,
2019-08-27,72,Yang,2.6,
2019-08-27,74,Yang,3.4,
2019-08-27,76,Yang,3.6,
2019-08-27,78,Yang,4.0,
2019-08-27,80,Yang,3.6,
2019-08-27,82,Yang,5.0,
2019-08-27,84,Yang,4.8,
2019-08-27,86,Yang,3.5,
2019-08-27,88,Yang,4.9,
2019-08-27,90,Yang,3.8,
2019-08-27,92,Yang,3.1,
2019-08-27,94,Yang,3.6,
2019-08-27,96,Yang,3.5,
2019-08-27,98,Yang,3.2,
2019-08-27,100,Yang,3.1,
2019-08-27,102,Yang,6.9,
2019-08-27,104,Yang,5.3,
2019-08-27,106,Yang,4.0,
2019-08-27,108,Yang,5.9,
2019-08-27,110,Yang,7.3,
2019-08-27,112,Yang,3.6,
2019-08-27,114,Yang,4.0,
2019-08-27,0,Yang,2.9,
2019-08-30,1,Biden,28.7,
2019-08-30,3,Biden,29.3,
2019-08-30,5,Biden,30.5,
2019-08-30,7,Biden,45.9,
2019-08-30,9,Biden,43.4,
2019-08-30,11,Biden,35.4,
2019-08-30,13,Biden,41.3,
2019-08-30,15,Biden,27.8,
2019-08-30,17,Biden,27.4,
2019-08-30,19,Biden,35.4,
2019-08-30,21,Biden,25.6,
2019-08-30,23,Biden,26.3,
2019-08-30,25,Biden,26.6,
2019-08-30,27,Biden,39.7,
2019-08-30,29,Biden,41.0,
2019-08-30,31,Biden,41.9,
2019-08-30,33,Biden,34.9,
2019-08-30,35,Biden,33.9,
2019-08-30,37,Biden,21.5,
2019-08-30,39,Biden,37.7,
2019-08-30,41,Biden,37.1,
2019-08-30,43,Biden,36.6,
2019-08-30,45,Biden,46.1,
2019-08-30,47,Biden,42.7,
2019-08-30,49,Biden,34.9,
2019-08-30,51,Biden,29.0,
2019-08-30,53,Biden,35.4,
2019-08-30,55,Biden,37.1,
2019-08-30,57,Biden,32.5,
2019-08-30,59,Biden,41.2,
2019-08-30,61,Biden,35.3,
2019-08-30,63,Biden,42.0,
2019-08-30,65,Biden,35.4,
2019-08-30,67,Biden,35.3,
2019-08-30,69,Biden,28.6,
2019-08-30,71,Biden,43.0,
2019-08-30,73,Biden,32.3,
2019-08-30,75,Biden,29.5,
2019-08-30,77,Biden,27.3,
2019-08-30,79,Biden,35.0,
2019-08-30,81,Biden,27.9,
2019-08-30,83,Biden,25.4,
2019-08-30,85,Biden,38.0,
2019-08-30,87,Biden,28.4,
2019-08-30,89,Biden,35.4,
2019-08-30,91,Biden,36.9,
2019-08-30,93,Biden,31.5,
2019-08-30,95,Biden,35.6,
2019-08-30,97,Biden,41.6,
2019-08-30,99,Biden,41.0,
2019-08-30,101,Biden,29.4,
2019-08-30,103,Biden,31.7,
2019-08-30,105,Biden,32.1,
2019-08-30,107,Biden,25.3,
2019-08-30,109,Biden,29.8,
2019-08-30,111,Biden,33.9,
2019-08-30,113,Biden,35.4,
2019-08-30,-1,Biden,34.2,
2019-08-30,1,Bloomberg,0.0,
2019-08-30,3,Bloomberg,0.0,
2019-08-30,5,Bloomberg,1.1,
2019-08-30,7,Bloomberg,2.6,
2019-08-30,9,Bloomberg,1.5,
2019-08-30,11,Bloomberg,1.2,
2019-08-30,13,Bloomberg,3.4,
2019-08-30,15,Bloomberg,0.8,
2019-08-30,17,Bloomberg,0.6,
2019-08-30,19,Bloomberg,1.2,
2019-08-30,21,Bloomberg,1.4,
2019-08-30,23,Bloomberg,0.0,
2019-08-30,25,Bloomberg,0.0,
2019-08-30,27,Bloomberg,2.6,
2019-08-30,29,Bloomberg,5.4,
2019-08-30,31,Bloomberg,1.7,
2019-08-30,33,Bloomberg,2.7,
2019-08-30,35,Bloomberg,2.6,
