2020-01-31,Iowa,2020-02-03,41,20.5,2.8,0,15.9,9.4,23.1,3.6,15.3,3.9,27.2,0.0,0,14.4,4.7,38.0,1.5,12.7,1.6,11,0,0,9,1,12,0,8,0
2020-01-31,New Hampshire,2020-02-11,24,19.7,0.0,0,15.4,7.4,26.5,3.5,15.1,5.1,21.7,0.0,0,12.2,2.9,49.1,1.3,11.1,1.7,6,0,0,5,0,8,0,5,0
2020-01-31,Nevada,2020-02-22,36,28.4,0.0,0,6.8,3.2,24.5,8.2,14.6,5.5,49.2,0.0,0,2.3,1.2,33.6,3.0,9.0,1.8,17,0,0,0,0,14,0,5,0
2020-01-31,South Carolina,2020-02-29,54,40.3,0.0,0,4.9,2.8,17.4,9.2,10.5,3.8,86.1,0.0,0,1.0,0.6,7.3,2.1,2.4,0.7,36,0,0,0,0,15,1,2,0
2020-01-31,Alabama,2020-03-03,52,37.8,11.6,0,4.9,3.1,16.6,2.4,11.9,3.8,80.8,3.5,0,1.1,0.8,8.1,0.7,4.0,1.0,31,3,0,0,0,14,0,4,0
2020-01-31,American Samoa,2020-03-03,6,29.3,8.5,0,7.5,3.4,22.5,2.1,15.1,4.3,52.6,3.6,0,2.9,1.3,26.6,1.2,10.2,1.7,3,0,0,0,0,2,0,1,0
2020-01-31,Arkansas,2020-03-03,31,34.5,11.8,0,5.8,3.6,17.8,2.0,12.7,3.9,72.0,4.6,0,1.9,1.2,12.1,0.9,5.7,1.5,17,2,0,0,0,9,0,3,0
2020-01-31,California,2020-03-03,416,24.8,7.2,0,6.9,3.4,26.7,2.6,18.0,5.3,33.5,2.5,0,2.6,1.4,41.6,1.3,14.9,2.1,149,3,0,2,0,153,0,108,1
2020-01-31,Colorado,2020-03-03,67,25.3,8.1,0,7.5,3.0,27.1,2.7,15.1,5.3,35.5,2.9,0,3.1,1.3,43.5,1.3,10.3,2.1,24,1,0,1,0,26,0,15,0
2020-01-31,Democrats Abroad,2020-03-03,13,29.3,8.5,0,7.5,3.4,22.5,2.1,15.1,4.3,52.2,3.6,0,3.0,1.5,26.5,1.2,10.2,1.8,6,0,0,0,0,4,0,3,0
2020-01-31,Maine,2020-03-03,24,24.6,9.5,0,9.7,2.7,21.4,2.6,18.3,4.0,38.9,5.0,0,5.6,1.5,26.9,1.6,18.5,2.0,8,1,0,1,0,7,0,6,0
2020-01-31,Massachusetts,2020-03-03,91,23.5,8.8,0,9.7,3.5,21.3,2.4,20.4,4.0,34.1,4.9,0,5.4,1.7,26.8,1.5,23.7,1.9,30,2,0,3,0,28,0,28,0
2020-01-31,Minnesota,2020-03-03,75,22.5,7.0,0,10.0,17.1,19.0,1.1,13.9,3.6,34.1,3.9,0,6.5,18.2,22.3,1.5,11.4,2.2,24,0,0,2,18,21,0,10,0
2020-01-31,North Carolina,2020-03-03,110,35.0,11.0,0,5.4,3.2,19.9,2.3,12.6,4.2,72.0,3.8,0,1.2,1.0,14.9,0.9,5.1,1.2,62,4,0,0,0,35,0,9,0
2020-01-31,Oklahoma,2020-03-03,37,26.3,11.7,0,5.8,3.7,25.0,3.4,11.9,3.8,41.9,6.6,0,2.4,1.8,37.4,1.6,6.6,1.8,16,2,0,0,0,16,0,3,0
2020-01-31,Tennessee,2020-03-03,64,34.3,11.6,0,6.0,3.5,17.8,2.0,12.6,3.9,71.4,4.8,0,1.8,1.3,12.5,1.0,5.7,1.4,36,3,0,0,0,19,0,6,0
2020-01-31,Texas,2020-03-03,228,29.2,10.1,0,6.7,3.6,22.5,2.0,15.5,4.1,51.9,4.4,0,2.5,1.5,26.5,1.1,10.6,1.6,96,6,0,1,0,74,0,51,0
2020-01-31,Utah,2020-03-03,29,22.3,9.0,0,7.5,4.4,27.6,2.2,15.8,5.4,27.2,4.4,0,3.4,1.9,47.8,1.2,12.0,2.1,9,0,0,0,0,12,0,7,0
2020-01-31,Vermont,2020-03-03,16,18.3,6.6,0,7.7,3.0,39.5,2.1,13.4,3.1,8.4,1.2,0,1.4,0.7,83.1,0.5,4.1,0.6,5,0,0,0,0,9,0,2,0
2020-01-31,Virginia,2020-03-03,99,30.2,10.5,0,5.8,5.0,21.4,1.8,13.5,4.3,57.1,4.7,0,2.1,2.0,23.2,1.2,8.0,1.7,50,3,0,0,0,35,0,11,0
2020-01-31,Idaho,2020-03-10,20,26.3,8.6,0,7.5,2.8,29.7,2.5,11.6,5.0,34.8,3.3,0,2.6,1.2,49.6,1.2,5.5,1.9,9,0,0,0,0,10,0,1,0
2020-01-31,Michigan,2020-03-10,125,29.8,9.1,0,8.9,4.0,22.9,1.2,14.2,3.9,52.9,3.9,0,4.1,1.5,26.8,0.9,8.7,1.4,58,2,0,2,0,46,0,17,0
2020-01-31,Mississippi,2020-03-10,36,40.0,11.7,0,4.1,2.9,15.8,2.5,11.0,3.7,84.1,3.3,0,0.9,0.8,6.6,0.6,2.9,0.8,23,2,0,0,0,9,0,2,0
2020-01-31,Missouri,2020-03-10,68,33.6,15.3,0,6.3,4.6,15.9,1.7,12.1,3.5,68.4,9.1,0,2.4,1.5,10.3,1.2,5.9,1.2,33,14,0,0,0,15,0,5,0
2020-01-31,North Dakota,2020-03-10,14,25.5,6.4,0,11.5,5.4,25.5,1.5,14.5,3.9,38.2,2.6,0,6.5,2.2,37.7,1.1,9.9,1.8,5,0,0,1,0,6,0,2,0
2020-01-31,Washington,2020-03-10,89,30.3,9.3,0,9.3,4.2,21.8,1.4,13.6,3.9,55.3,4.1,0,4.2,1.9,23.8,1.2,8.2,1.5,31,1,0,1,0,34,0,22,0
2020-01-31,Northern Marianas,2020-03-14,6,22.5,10.7,0,8.1,3.5,26.1,2.4,16.6,4.8,28.7,5.9,0,4.2,1.7,41.8,1.6,13.8,2.3,3,0,0,0,0,2,0,1,0
2020-01-31,Ohio,2020-03-17,136,29.3,8.5,0,7.5,3.4,22.5,2.1,15.1,4.3,50.5,3.8,0,3.5,1.6,26.5,1.4,10.7,2.0,66,3,0,3,0,49,0,15,0
2020-01-31,Arizona,2020-03-17,67,32.9,8.1,0,7.8,2.9,21.7,2.3,13.8,5.0,61.6,3.0,0,2.8,1.1,21.0,1.2,7.6,1.8,34,1,0,1,0,23,0,8,0
2020-01-31,Florida,2020-03-17,219,36.3,13.8,0,5.5,4.4,15.4,1.9,12.9,3.6,73.9,6.5,0,1.7,1.4,8.5,1.1,5.8,1.2,124,24,0,1,0,52,0,18,0
2020-01-31,Illinois,2020-03-17,155,29.0,8.7,0,10.7,4.8,20.8,1.4,14.2,3.8,51.5,3.8,0,6.0,2.4,23.3,1.2,10.0,1.9,72,2,0,7,0,53,0,21,0
2020-01-31,Georgia,2020-03-24,105,37.2,12.0,0,5.3,3.1,17.4,2.2,11.7,3.9,75.3,4.5,0,1.6,1.1,10.5,1.0,4.7,1.4,62,6,0,0,0,30,0,7,0
2020-01-31,Puerto Rico,2020-03-29,51,31.7,7.7,0,7.2,2.9,22.3,2.7,14.7,4.7,55.5,3.2,0,3.2,1.4,23.3,1.8,9.7,2.0,21,1,0,1,0,16,0,11,0
2020-01-31,Alaska,2020-04-04,15,25.5,8.6,0,6.7,3.0,25.0,3.1,16.0,6.0,36.0,4.8,0,3.6,2.0,35.5,2.1,13.1,3.0,7,0,0,0,0,5,0,3,0
2020-01-31,Hawaii,2020-04-04,24,39.6,9.8,0,4.4,3.1,16.8,2.5,11.6,3.9,78.9,3.3,0,1.4,1.1,8.7,1.1,4.1,1.4,9,0,0,0,0,9,0,6,0
2020-01-31,Louisiana,2020-04-04,54,30.5,7.5,0,8.1,3.1,24.1,2.7,13.5,4.7,50.6,3.4,0,3.6,1.8,28.6,1.6,8.1,2.3,34,1,0,0,0,15,0,4,0
2020-01-31,Wyoming,2020-04-04,14,25.0,8.8,0,10.4,4.9,24.0,1.3,15.8,4.4,35.8,4.7,0,6.7,2.8,32.8,1.5,13.1,2.6,7,0,0,0,0,5,0,2,0
2020-01-31,Wisconsin,2020-04-07,84,25.6,9.7,0,9.2,3.3,22.1,2.6,16.8,4.0,38.7,5.9,0,6.0,2.0,27.5,2.2,15.2,2.6,31,1,0,3,0,30,0,20,0
2020-01-31,Connecticut,2020-04-28,60,36.5,8.7,0,7.6,2.4,18.8,2.1,13.1,3.3,66.5,4.3,0,3.2,1.5,14.1,1.6,7.0,1.8,22,2,0,1,0,20,0,15,0
2020-01-31,Delaware,2020-04-28,21,32.8,9.2,0,7.5,2.3,19.8,2.8,14.5,3.7,56.9,5.0,0,4.0,2.0,18.1,2.0,9.8,2.2,12,0,0,0,0,7,0,2,0
2020-01-31,Maryland,2020-04-28,96,30.1,15.7,0,7.0,2.3,19.1,2.3,13.3,3.7,48.7,12.7,0,3.9,2.3,18.2,2.4,9.3,2.6,45,2,0,1,0,28,0,21,0
2020-01-31,New York,2020-04-28,274,32.1,8.4,0,9.3,4.5,20.6,1.2,13.8,4.2,54.6,4.3,0,5.2,2.7,19.7,1.7,9.3,2.6,113,59,0,2,0,72,0,29,0
2020-01-31,Pennsylvania,2020-04-28,186,26.1,8.8,0,9.5,2.9,22.5,2.6,16.4,4.1,37.9,5.7,0,6.5,2.4,27.4,2.6,14.5,3.0,98,3,0,5,0,62,0,18,0
2020-01-31,Rhode Island,2020-04-28,26,29.3,8.5,0,7.5,3.4,22.5,2.1,15.1,4.3,46.5,5.0,0,4.3,2.4,25.3,2.0,11.7,2.8,10,0,0,1,0,9,0,7,0
2020-01-31,Guam,2020-05-02,7,23.7,7.0,0,11.1,6.6,25.5,1.3,14.8,4.3,30.3,4.3,0,8.0,4.4,35.7,1.9,12.3,3.2,3,0,0,0,0,2,0,2,0
2020-01-31,Kansas,2020-05-02,39,27.5,6.3,0,13.6,5.3,21.5,1.1,14.4,4.0,41.4,3.7,0,10.5,3.5,24.7,2.1,11.4,2.8,13,0,0,2,0,15,0,9,0
2020-01-31,Indiana,2020-05-05,82,24.0,8.2,0,10.9,6.5,24.7,1.2,14.4,4.2,31.6,4.9,0,7.8,4.5,33.9,2.0,11.9,3.3,34,0,0,9,0,27,0,12,0
2020-01-31,Nebraska,2020-05-12,29,28.3,11.3,0,7.4,4.1,26.3,2.1,9.3,3.9,40.2,7.3,0,4.3,2.7,35.2,2.0,5.6,2.7,12,0,0,1,0,12,0,4,0
2020-01-31,West Virginia,2020-05-12,28,28.4,11.5,0,6.3,4.0,23.2,1.9,13.2,3.9,41.8,7.8,0,4.2,3.1,27.6,2.3,10.0,3.2,13,1,0,0,0,13,0,1,0
2020-01-31,Kentucky,2020-05-19,54,26.5,8.7,0,7.5,3.7,24.4,2.6,15.8,5.1,36.1,5.7,0,5.0,3.1,30.4,2.9,13.2,3.6,25,3,0,0,0,20,0,6,0
2020-01-31,Oregon,2020-05-19,61,38.5,11.3,0,3.8,2.8,17.4,2.5,11.5,3.9,68.2,5.7,0,2.2,1.9,11.7,1.8,5.9,2.6,23,1,0,1,0,22,0,14,0
2020-01-31,District of Columbia,2020-06-02,20,31.0,8.5,0,7.6,2.8,22.4,2.5,14.3,5.0,46.4,5.2,0,5.2,2.8,23.8,2.5,10.8,3.4,12,1,0,0,0,6,0,1,0
2020-01-31,Montana,2020-06-02,19,28.6,8.2,0,7.2,3.0,22.0,1.6,14.7,4.3,42.1,5.9,0,5.2,3.2,24.9,2.8,12.5,3.5,9,0,0,0,0,7,0,3,0
