date,approve,disapprove,updated
12/06/2017,38.341404467401105,56.93875790752527,Mar. 29 2020 03:40 PM
12/07/2017,38.34859558259766,56.67100775677216,Mar. 29 2020 03:40 PM
12/08/2017,38.12316232535636,57.02628447957017,Mar. 29 2020 03:40 PM
12/09/2017,37.941374746789435,57.28554507099049,Mar. 29 2020 03:40 PM
12/10/2017,37.81323184218538,57.55438830632458,Mar. 29 2020 03:40 PM
12/11/2017,37.903086140052935,57.63827710603981,Mar. 29 2020 03:40 PM
12/12/2017,37.03814262317201,57.60975339439899,Mar. 29 2020 03:40 PM
12/13/2017,37.054289244780755,57.49019723757084,Mar. 29 2020 03:40 PM
12/14/2017,36.98567092549619,57.68324692702179,Mar. 29 2020 03:40 PM
12/15/2017,37.00006678092016,57.86633708902711,Mar. 29 2020 03:40 PM
12/16/2017,36.87087894054523,58.14424159898996,Mar. 29 2020 03:40 PM
12/17/2017,36.74231928631671,58.4258557045424,Mar. 29 2020 03:40 PM
12/18/2017,37.12887866086349,58.31100200021829,Mar. 29 2020 03:40 PM
12/19/2017,37.332004171787965,58.13699271144402,Mar. 29 2020 03:40 PM
12/20/2017,37.264662957772835,58.200620566350146,Mar. 29 2020 03:40 PM
12/21/2017,37.70153160972915,57.764956939482,Mar. 29 2020 03:40 PM
12/22/2017,37.77992293543645,57.726889732254556,Mar. 29 2020 03:40 PM
12/23/2017,37.93118245399244,57.55997404912586,Mar. 29 2020 03:40 PM
12/24/2017,38.1717854853918,57.35809202072084,Mar. 29 2020 03:40 PM
12/25/2017,38.23762421571522,57.395773121084524,Mar. 29 2020 03:40 PM
12/26/2017,38.58512012132654,56.79382022433008,Mar. 29 2020 03:40 PM
12/27/2017,38.59636884335412,57.011291588643864,Mar. 29 2020 03:40 PM
12/28/2017,38.81189858699908,56.90313699140668,Mar. 29 2020 03:40 PM
12/29/2017,38.873435382722384,56.80971017095208,Mar. 29 2020 03:40 PM
12/30/2017,39.13031946575392,56.52004009649021,Mar. 29 2020 03:40 PM
12/31/2017,39.445456017770354,56.273678540957384,Mar. 29 2020 03:40 PM
01/01/2018,39.536711175978624,56.194019854722285,Mar. 29 2020 03:40 PM
