DATE,T10Y2YM,Model date,3avg,6avg,9avg,12avg,15avg,18avg,21avg,24avg,avg,normalize,3avg.1,6avg.1,9avg.1,12avg.1,15avg.1,18avg.1,21avg.1,24avg.1,3avg.2,6avg.2,9avg.2,12avg.2,15avg.2,18avg.2,21avg.2,24avg.2,avg.1,normalize.1,date,index,0.26797085473731763,ag2
1986-06-01,0.62,1986-07-01,0.62,0.7016666666666667,0.8777777777777778,1.0183333333333335,1.0993333333333335,1.135,1.1061904761904762,1.0133333333333334,0.9464543650793652,0.7964067010818346,0.57,1.11,1.39,1.47,1.15,1.32,0.32,0.65,0.08771929824561409,-0.36786786786786796,-0.3685051958433253,-0.30725623582766426,-0.04405797101449249,-0.14015151515151514,2.456845238095238,0.558974358974359,0.23446251370129326,0.6777585281840177,1986-07-01,0.7568573101158957,,
1986-05-01,0.64,1986-06-01,0.6033333333333334,0.7833333333333333,0.9633333333333334,1.0891666666666668,1.1346666666666667,1.1738888888888888,1.091904761904762,1.0145833333333332,0.9817762896825397,0.8121367283935976,0.73,1.2,1.39,1.46,1.34,0.92,0.29,0.94,-0.1735159817351597,-0.3472222222222222,-0.3069544364508392,-0.25399543378995415,-0.15323383084577114,0.275966183574879,2.7651888341543516,0.07934397163120566,0.23569713553956123,0.6791828740411965,1986-06-01,0.7678187769427973,,
1986-04-01,0.6,1986-05-01,0.6333333333333333,0.8766666666666668,1.0466666666666669,1.1575,1.1813333333333333,1.1894444444444445,1.075238095238095,1.0270833333333333,1.0234082341269841,0.8296144478062538,1.05,1.38,1.54,1.34,1.45,0.56,0.48,0.94,-0.39682539682539686,-0.36473429951690806,-0.32034632034632027,-0.13619402985074636,-0.18528735632183901,1.1240079365079363,1.2400793650793647,0.09264184397163122,0.1316677178372152,0.6471128447168926,1986-05-01,0.7687805801098001,,
1986-03-01,0.57,1986-04-01,0.7833333333333332,1.0066666666666666,1.151111111111111,1.2191666666666665,1.238,1.1872222222222222,1.0695238095238095,1.04125,1.087034226190476,0.853674487985247,1.11,1.39,1.47,1.15,1.32,0.32,0.65,1.01,-0.29429429429429443,-0.2757793764988009,-0.21693121693121697,0.060144927536231796,-0.06212121212121213,2.710069444444444,0.6454212454212453,0.030940594059405857,0.32468126395197533,0.7080071795180978,1986-04-01,0.8051187184961973,,
1986-02-01,0.73,1986-03-01,0.9633333333333334,1.1433333333333333,1.251111111111111,1.2674999999999998,1.288,1.1733333333333333,1.0733333333333333,1.0595833333333335,1.1524409722222224,0.8762473234469538,1.2,1.39,1.46,1.34,0.92,0.29,0.94,1.05,-0.1972222222222222,-0.1774580335731415,-0.1430745814307458,-0.05410447761194048,0.3999999999999999,3.0459770114942533,0.14184397163120566,0.009126984126984317,0.3781360815517991,0.7249673152644653,1986-03-01,0.8258206540527909,,
1986-01-01,1.05,1986-02-01,1.12,1.2533333333333332,1.332222222222222,1.3183333333333331,1.3006666666666669,1.1488888888888888,1.0833333333333333,1.0729166666666667,1.2037118055555556,0.8929594983964364,1.38,1.54,1.34,1.45,0.56,0.48,0.94,1.03,-0.1884057971014491,-0.18614718614718628,-0.005804311774461279,-0.09080459770114957,1.3226190476190478,1.3935185185185186,0.15248226950354615,0.04166666666666674,0.3048905761979416,0.7050037318424844,1986-02-01,0.8303075762117857,,
1985-12-01,1.11,1986-01-01,1.23,1.335,1.3644444444444446,1.3516666666666668,1.2680000000000002,1.1172222222222223,1.0780952380952382,1.0720833333333337,1.2270639880952383,0.9015093081017104,1.39,1.47,1.15,1.32,0.32,0.65,1.01,0.99,-0.1151079136690647,-0.09183673469387754,0.18647342995169103,0.023989898989899006,2.962500000000001,0.7188034188034189,0.06742102781706749,0.08291245791245827,0.47939444813894916,0.7557292626301914,1986-01-01,0.852915959611204,,
1985-11-01,1.2,1985-12-01,1.3233333333333333,1.3949999999999998,1.3688888888888888,1.3691666666666664,1.2153333333333332,1.0916666666666663,1.0733333333333333,1.0670833333333334,1.2379756944444442,0.9068051644238423,1.39,1.46,1.34,0.92,0.29,0.94,1.05,1.03,-0.04796163069544368,-0.044520547945205546,0.021558872305140753,0.488224637681159,3.190804597701149,0.16134751773049616,0.022222222222222143,0.036003236245954806,0.47845986315568406,0.7572575939928192,1985-12-01,0.8569559742801679,,
1985-10-01,1.38,1985-11-01,1.3866666666666665,1.4383333333333332,1.3844444444444444,1.3458333333333332,1.1546666666666665,1.077222222222222,1.0661904761904761,1.06,1.2391696428571428,0.9097678704216364,1.54,1.34,1.45,0.56,0.48,0.94,1.03,0.97,-0.09956709956709975,0.0733830845771144,-0.04521072796934866,1.4032738095238089,1.4055555555555554,0.14598108747044902,0.035136384650947594,0.09278350515463929,0.3764169499245083,0.7310907774678969,1985-11-01,0.8502088394370566,,
1985-09-01,1.39,1985-10-01,1.4400000000000002,1.4316666666666666,1.3922222222222222,1.2775,1.0946666666666665,1.0527777777777778,1.0495238095238097,1.0429166666666667,1.2226592261904763,0.9085748225393514,1.47,1.15,1.32,0.32,0.65,1.01,0.99,0.86,-0.020408163265306034,0.24492753623188412,0.054713804713804715,2.9921875,0.6841025641025638,0.04235423542354244,0.06012506012506047,0.21269379844961245,0.5338370419726453,0.7748679447295876,1985-10-01,0.8640058632694302,,
1985-08-01,1.39,1985-09-01,1.4666666666666666,1.3916666666666666,1.3844444444444444,1.1883333333333332,1.0453333333333332,1.031666666666667,1.0304761904761908,1.0208333333333335,1.1949275793650795,0.9045753069860862,1.46,1.34,0.92,0.29,0.94,1.05,1.03,0.78,0.004566210045662045,0.038557213930348055,0.5048309178743959,3.097701149425287,0.11205673758865253,-0.017460317460317176,0.0004623208506706611,0.308760683760684,0.5061843645019228,0.7698306614968733,1985-09-01,0.8596604251563486,,
1985-07-01,1.54,1985-08-01,1.49,1.383333333333333,1.332222222222222,1.0966666666666665,1.0153333333333332,1.0127777777777778,1.0133333333333334,0.9954166666666667,1.1673854166666666,0.9003787854036269,1.34,1.45,0.56,0.48,0.94,1.03,0.97,0.69,0.11194029850746268,-0.04597701149425304,1.3789682539682535,1.2847222222222219,0.08014184397163104,-0.016720604099244918,0.04467353951890041,0.4426328502415462,0.41004767410456466,0.7464820563570465,1985-08-01,0.8490798757214334,,
1985-06-01,1.47,1985-07-01,1.4233333333333331,1.3683333333333332,1.2233333333333334,1.0083333333333333,0.9753333333333333,0.9844444444444443,0.9861904761904761,0.96,1.1161626984126984,0.8894508035684355,1.15,1.32,0.32,0.65,1.01,0.99,0.86,0.67,0.23768115942028967,0.03661616161616155,2.822916666666667,0.5512820512820511,-0.03432343234323443,-0.0056116722783390305,0.14673311184939086,0.4328358208955223,0.5235162333885637,0.7778283763773391,1985-07-01,0.8522433278380701,,
1985-05-01,1.46,1985-06-01,1.3166666666666667,1.3433333333333335,1.0955555555555556,0.9400000000000001,0.9446666666666667,0.9577777777777777,0.9571428571428571,0.9266666666666667,1.0602261904761905,0.8759238795500142,1.34,0.92,0.29,0.94,1.05,1.03,0.78,0.89,-0.017412935323383172,0.46014492753623193,2.777777777777778,0.0,-0.10031746031746036,-0.07011866235167208,0.22710622710622697,0.04119850187265928,0.41479729703754764,0.7519080666428706,1985-06-01,0.8345852752476329,,
1985-04-01,1.34,1985-05-01,1.2766666666666666,1.2533333333333334,0.9655555555555555,0.8966666666666666,0.9173333333333333,0.9338888888888888,0.9247619047619047,0.9029166666666667,1.0088903769841269,0.8624081849778529,1.45,0.56,0.48,0.94,1.03,0.97,0.69,0.83,-0.11954022988505753,1.2380952380952381,1.011574074074074,-0.046099290780141855,-0.10938511326860845,-0.03722794959908371,0.34023464458247066,0.08785140562249016,0.29568784735517273,0.7212207636023783,1985-05-01,0.815345711186028,,
1985-03-01,1.15,1985-04-01,1.3133333333333335,1.1233333333333333,0.87,0.8633333333333333,0.8966666666666666,0.9133333333333332,0.8938095238095238,0.8816666666666667,0.9694345238095238,0.8517162352829721,1.32,0.32,0.65,1.01,0.99,0.86,0.67,0.85,-0.005050505050504972,2.5104166666666665,0.33846153846153837,-0.1452145214521453,-0.09427609427609429,0.06201550387596888,0.3340440653873489,0.0372549019607844,0.3797064444466953,0.7458591352245423,1985-04-01,0.8164305352634956,,
1985-02-01,1.34,1985-03-01,1.37,0.985,0.8144444444444444,0.8516666666666666,0.8859999999999999,0.8972222222222221,0.870952380952381,0.8691666666666668,0.9430565476190476,0.8449433027687788,0.92,0.29,0.94,1.05,1.03,0.78,0.89,1.08,0.48913043478260865,2.396551724137931,-0.1335697399527187,-0.188888888888889,-0.13980582524271856,0.15028490028490005,-0.02140181915462802,-0.19521604938271597,0.2946355920729712,0.7245672402876202,1985-03-01,0.8048179486083926,,
1985-01-01,1.45,1985-02-01,1.23,0.81,0.77,0.8275,0.8653333333333333,0.866111111111111,0.8495238095238096,0.8583333333333334,0.8846001984126984,0.8258428017594849,0.56,0.48,0.94,1.03,0.97,0.69,0.83,1.13,1.1964285714285712,0.6875000000000002,-0.18085106382978722,-0.19660194174757284,-0.10790378006872858,0.25523349436392917,0.02352266207687914,-0.24041297935103234,0.17961437035903235,0.6935765460041694,1985-02-01,0.7817540498410464,,
1984-12-01,1.32,1985-01-01,0.9333333333333335,0.6483333333333333,0.7133333333333334,0.7925,0.8333333333333334,0.8238888888888888,0.8199999999999997,0.8449999999999999,0.8012152777777777,0.7945481711039255,0.32,0.65,1.01,0.99,0.86,0.67,0.85,0.88,1.916666666666667,-0.002564102564102666,-0.29372937293729373,-0.1994949494949495,-0.03100775193798444,0.2296849087893862,-0.03529411764705914,-0.039772727272727404,0.19306106920024202,0.6988557161718696,1985-01-01,0.7626506861265735,,
1984-11-01,0.92,1984-12-01,0.6,0.5366666666666666,0.6788888888888889,0.765,0.8026666666666666,0.7877777777777777,0.7976190476190477,0.8266666666666665,0.7244107142857142,0.7626632256287529,0.29,0.94,1.05,1.03,0.78,0.89,1.08,0.75,1.0689655172413794,-0.42907801418439717,-0.35343915343915344,-0.25728155339805825,0.029059829059828957,-0.1148564294631712,-0.2614638447971781,0.10222222222222199,-0.02698392834481597,0.6347218426711436,1984-12-01,0.7200160979762164,,
1984-10-01,0.56,1984-11-01,0.39000000000000007,0.54,0.6933333333333332,0.7741666666666666,0.7933333333333332,0.786111111111111,0.8052380952380951,0.8195833333333331,0.700220734126984,0.7531266150783653,0.48,0.94,1.03,0.97,0.69,0.83,1.13,0.72,-0.18749999999999978,-0.42553191489361697,-0.32686084142394833,-0.20189003436426123,0.1497584541062802,-0.05287817938420358,-0.2873999157184999,0.1383101851851849,-0.14924903081163307,0.5975056227881106,1984-11-01,0.7012529509816137,,
1984-09-01,0.32,1984-10-01,0.3633333333333333,0.6033333333333333,0.7455555555555555,0.8083333333333335,0.8019999999999999,0.8011111111111111,0.8323809523809524,0.8262499999999999,0.7227872023809524,0.7650827940305465,0.65,1.01,0.99,0.86,0.67,0.85,0.88,0.56,-0.4410256410256411,-0.40264026402640274,-0.24691358024691357,-0.060077519379844846,0.19701492537313414,-0.05751633986928106,-0.054112554112554,0.4754464285714284,-0.07372806808950935,0.62170258837019,1984-10-01,0.717289392143761,,
1984-08-01,0.29,1984-09-01,0.47333333333333333,0.7183333333333333,0.82,0.8533333333333334,0.8253333333333333,0.8305555555555555,0.8590476190476191,0.8362499999999998,0.7770233134920634,0.7905461167902279,0.94,1.05,1.03,0.78,0.89,1.08,0.75,0.74,-0.4964539007092198,-0.31587301587301597,-0.2038834951456311,0.09401709401709413,-0.07265917602996264,-0.2309670781893005,0.1453968253968254,0.13006756756756732,-0.1187943973707054,0.6086471301070662,1984-09-01,0.7299131212291741,,
1984-07-01,0.48,1984-08-01,0.69,0.8449999999999999,0.9022222222222221,0.8941666666666666,0.8653333333333333,0.8744444444444444,0.8809523809523808,0.8549999999999996,0.8508898809523807,0.8222394561967276,0.94,1.03,0.97,0.69,0.83,1.13,0.72,0.15,-0.26595744680851063,-0.17961165048543704,-0.06987399770904934,0.29589371980676327,0.0425702811244979,-0.22615535889872174,0.2235449735449735,4.6999999999999975,0.5650513150718142,0.795762864147282,1984-08-01,0.8134139255135789,,
1984-06-01,0.65,1984-07-01,0.8433333333333333,0.9366666666666666,0.9566666666666668,0.9116666666666666,0.8886666666666667,0.9105555555555556,0.8923809523809523,0.8412499999999997,0.8976483134920634,0.8417338435209639,1.01,0.99,0.86,0.67,0.85,0.88,0.56,-0.17,-0.16501650165016513,-0.05387205387205385,0.112403100775194,0.36069651741293507,0.04549019607843152,0.03472222222222232,0.593537414965986,-5.948529411764704,-0.6275710644790192,0.4526522783969665,1984-07-01,0.7120399884796315,,
1984-05-01,0.94,1984-06-01,0.9633333333333333,0.9933333333333333,0.98,0.9133333333333332,0.9019999999999999,0.9233333333333332,0.8880952380952378,0.8070833333333329,0.9213139880952379,0.8524385007875954,1.05,1.03,0.78,0.89,1.08,0.75,0.74,-0.16,-0.08253968253968269,-0.035598705501618144,0.2564102564102564,0.026217228464419318,-0.16481481481481497,0.23111111111111104,0.20012870012869977,-6.04427083333333,-0.70166959250937,0.4290790604934297,1984-06-01,0.7113186873562068,,
1984-04-01,0.94,1984-05-01,1.0,1.0083333333333335,0.9622222222222222,0.9091666666666667,0.9113333333333333,0.9127777777777778,0.8785714285714283,0.7612499999999996,0.9179568452380951,0.8539742332920781,1.03,0.97,0.69,0.83,1.13,0.72,0.15,-0.33,-0.029126213592232997,0.039518900343642915,0.394524959742351,0.09538152610441775,-0.1935103244837757,0.26774691358024705,4.857142857142856,-3.3068181818181808,0.2656075546274156,0.7204037726869064,1984-05-01,0.8094507464236876,,
1984-03-01,1.01,1984-04-01,1.03,1.0133333333333334,0.9344444444444444,0.9,0.9239999999999999,0.9005555555555556,0.8409523809523808,0.7083333333333331,0.9064523809523809,0.8528154574297304,0.99,0.86,0.67,0.85,0.88,0.56,-0.17,-0.33,0.04040404040404044,0.17829457364341095,0.3946932006633497,0.05882352941176472,0.04999999999999982,0.6081349206349205,-5.946778711484592,-3.1464646464646457,-0.9703616366489689,0.3512000380642022,1984-04-01,0.685610317641221,,
1984-02-01,1.05,1984-03-01,1.0233333333333334,0.9883333333333334,0.8966666666666667,0.8866666666666667,0.9153333333333334,0.8755555555555558,0.7847619047619048,0.6525,0.8778938492063493,0.8457535861212235,1.03,0.78,0.89,1.08,0.75,0.74,-0.16,-0.39,-0.006472491909385036,0.26709401709401703,0.0074906367041198685,-0.17901234567901236,0.22044444444444466,0.18318318318318338,-5.904761904761905,-2.673076923076923,-1.0106389230001827,0.3384552081528005,1984-03-01,0.6766541267984159,,
1984-01-01,1.03,1984-02-01,1.0166666666666666,0.9433333333333334,0.8788888888888888,0.8891666666666665,0.8953333333333332,0.8583333333333333,0.7271428571428571,0.5924999999999999,0.8501706349206348,0.83862956880777,0.97,0.69,0.83,1.13,0.72,0.15,-0.33,0.02,0.04810996563573888,0.36714975845410636,0.058902275769745716,-0.2131268436578171,0.24351851851851847,4.722222222222222,-3.2034632034632033,28.624999999999996,3.8310390866849136,0.9995803138479901,1984-02-01,0.89227981715451,,
1983-12-01,0.99,1984-01-01,0.9966666666666667,0.8866666666666667,0.8566666666666667,0.8975,0.8746666666666667,0.8094444444444445,0.6623809523809525,0.5504166666666667,0.8168010912698415,0.829052339328123,0.86,0.67,0.85,0.88,0.56,-0.17,-0.33,0.43,0.1589147286821706,0.3233830845771144,0.007843137254901933,0.019886363636363535,0.5619047619047619,-5.761437908496732,-3.0072150072150077,0.28003875968992253,-0.927085259995813,0.36971238672139917,1984-01-01,0.6759390217925484,,
1983-11-01,1.03,1983-12-01,0.9533333333333333,0.8333333333333334,0.841111111111111,0.8883333333333332,0.846,0.745,0.5995238095238096,0.5270833333333332,0.7792147817460318,0.8172965807040701,0.78,0.89,1.08,0.75,0.74,-0.16,-0.39,0.51,0.2222222222222221,-0.06367041198501866,-0.2211934156378602,0.1844444444444442,0.1432432432432431,-5.65625,-2.537240537240537,0.03349673202614367,-0.9868684653659203,0.3499064289722994,1983-12-01,0.6614998634601466,,
1983-10-01,0.97,1983-11-01,0.8700000000000001,0.81,0.8466666666666667,0.8650000000000001,0.8266666666666668,0.678888888888889,0.531904761904762,0.5054166666666667,0.7418179563492066,0.8049160840449272,0.69,0.83,1.13,0.72,0.15,-0.33,0.02,-0.39,0.2608695652173916,-0.02409638554216853,-0.25073746312684353,0.20138888888888906,4.511111111111112,-3.0572390572390575,25.5952380952381,-2.295940170940171,3.1175743229509063,0.9987972126706495,1983-11-01,0.8695431269201679,,
1983-09-01,0.86,1983-10-01,0.7766666666666667,0.7866666666666666,0.8644444444444443,0.8441666666666667,0.7720000000000001,0.6066666666666668,0.4866666666666667,0.44875,0.6982534722222222,0.7892291688561248,0.67,0.85,0.88,0.56,-0.17,-0.33,0.43,-1.14,0.15920398009950243,-0.0745098039215687,-0.017676767676767735,0.507440476190476,-5.541176470588236,-2.8383838383838387,0.13178294573643412,-1.393640350877193,-1.133369978677649,0.30927260382519883,1983-10-01,0.6292436471791495,,
1983-08-01,0.78,1983-09-01,0.7133333333333334,0.785,0.8666666666666667,0.8191666666666668,0.7033333333333335,0.5405555555555557,0.4661904761904762,0.36541666666666667,0.6574578373015874,0.7738182851378124,0.89,1.08,0.75,0.74,-0.16,-0.39,0.51,-1.34,-0.19850187265917596,-0.27314814814814814,0.15555555555555567,0.10698198198198217,-5.395833333333334,-2.386039886039886,-0.0859010270774977,-1.2726990049751243,-1.1686982168369535,0.29658552343875366,1983-09-01,0.6147406979047928,,
1983-07-01,0.69,1983-08-01,0.75,0.835,0.8633333333333333,0.8158333333333334,0.6406666666666667,0.47555555555555556,0.4533333333333333,0.2770833333333333,0.6388506944444444,0.7676313505713479,0.83,1.13,0.72,0.15,-0.33,0.02,-0.39,-1.07,-0.09638554216867468,-0.26106194690265483,0.19907407407407396,4.43888888888889,-2.9414141414141417,22.77777777777778,-2.1623931623931623,-1.2589563862928348,2.5869411951961596,0.9973218813571976,1983-08-01,0.8441948608332979,,
1983-06-01,0.67,1983-07-01,0.7966666666666667,0.9083333333333333,0.8666666666666667,0.7708333333333334,0.5726666666666667,0.4383333333333333,0.4019047619047619,0.20375,0.6198943452380953,0.7611415893668341,0.85,0.88,0.56,-0.17,-0.33,0.43,-1.14,-1.04,-0.06274509803921557,0.032196969696969724,0.5476190476190474,-5.534313725490196,-2.735353535353535,0.019379844961240345,-1.352548036758563,-1.1959134615384615,-1.2852097493628392,0.2628032169825273,1983-07-01,0.5950287985720651,,
1983-05-01,0.89,1983-06-01,0.8566666666666666,0.9433333333333332,0.8544444444444443,0.7008333333333333,0.506,0.425,0.3157142857142857,0.13250000000000003,0.5918115079365079,0.7503020345532515,1.08,0.75,0.74,-0.16,-0.39,0.51,-1.34,-1.36,-0.20679012345679026,0.25777777777777766,0.15465465465465456,-5.380208333333333,-2.2974358974358973,-0.16666666666666674,-1.2356076759061834,-1.0974264705882353,-1.2464628418693344,0.2723142265968084,1983-06-01,0.5909727652344371,,
1983-04-01,0.83,1983-05-01,0.9199999999999999,0.9199999999999999,0.8377777777777777,0.6133333333333333,0.42066666666666663,0.4038888888888888,0.2095238095238095,0.03874999999999996,0.5454925595238095,0.7304384222018498,1.13,0.72,0.15,-0.33,0.02,-0.39,-1.07,-0.47,-0.18584070796460173,0.2777777777777777,4.5851851851851855,-2.858585858585858,20.03333333333333,-2.035612535612535,-1.1958166444147753,-1.0824468085106382,2.1922492176509856,0.9951879676690428,1983-05-01,0.8186882706909141,,
1983-03-01,0.85,1983-04-01,1.02,0.9016666666666665,0.7622222222222221,0.5166666666666666,0.3666666666666666,0.336111111111111,0.119047619047619,-0.015416666666666709,0.5008705357142855,0.710474625003977,0.88,0.56,-0.17,-0.33,0.43,-1.14,-1.04,-0.45,0.15909090909090917,0.6101190476190472,-5.483660130718953,-2.5656565656565653,-0.1472868217054265,-1.2948343079922027,-1.1144688644688645,-0.9657407407407407,-1.3503046843215996,0.24145777949673042,1983-04-01,0.5541356765015615,,
1983-02-01,1.08,1983-03-01,1.03,0.8533333333333332,0.6488888888888888,0.4183333333333333,0.3386666666666666,0.22555555555555554,0.02904761904761903,-0.06958333333333334,0.43428025793650793,0.6784537097542558,0.75,0.74,-0.16,-0.39,0.51,-1.34,-1.36,-0.73,0.3733333333333333,0.15315315315315292,-5.055555555555555,-2.0726495726495724,-0.3359477124183008,-1.1683250414593698,-1.0213585434173669,-0.9046803652968036,-1.2540037880388104,0.26876207037215094,1983-03-01,0.5418898299602208,,
1983-01-01,1.13,1983-02-01,0.9199999999999999,0.7966666666666665,0.5111111111111111,0.2958333333333333,0.30066666666666664,0.09111111111111113,-0.08714285714285713,-0.145,0.33540575396825395,0.6275072271084672,0.72,0.15,-0.33,0.02,-0.39,-1.07,-0.47,-0.69,0.2777777777777777,4.31111111111111,-2.5488215488215484,13.791666666666664,-1.7709401709401709,-1.0851505711318796,-0.8145896656534954,-0.7898550724637681,1.421399815818086,0.9760754547049375,1983-02-01,0.7436966363072907,,
1982-12-01,0.88,1983-01-01,0.7833333333333332,0.6333333333333332,0.3488888888888888,0.20333333333333325,0.19933333333333325,-0.031111111111111176,-0.1633333333333334,-0.22083333333333335,0.21911805555555547,0.5643101777576317,0.56,-0.17,-0.33,0.43,-1.14,-1.04,-0.45,-1.24,0.3988095238095235,-4.725490196078431,-2.057239057239057,-0.5271317829457366,-1.1748538011695906,-0.97008547008547,-0.6370370370370368,-0.8219086021505376,-1.314367052862042,0.2528601263389998,1983-01-01,0.4604934939514211,,
1982-11-01,0.75,1982-12-01,0.6766666666666667,0.4583333333333334,0.21444444444444447,0.16583333333333333,0.06466666666666666,-0.1377777777777778,-0.2266666666666667,-0.30916666666666665,0.11329166666666668,0.505264387752774,0.74,-0.16,-0.39,0.51,-1.34,-1.36,-0.73,-0.83,-0.08558558558558549,-3.864583333333334,-1.54985754985755,-0.6748366013071896,-1.0482587064676616,-0.8986928104575164,-0.6894977168949771,-0.6275100401606426,-1.179852793008057,0.29445741824615346,1982-12-01,0.43499539791723385,,
1982-10-01,0.72,1982-11-01,0.6733333333333333,0.3066666666666667,0.08777777777777777,0.14583333333333334,-0.07466666666666667,-0.25500000000000006,-0.29714285714285715,-0.375,0.02647519841269838,0.45668988521904347,0.15,-0.33,0.02,-0.39,-1.07,-0.47,-0.69,-0.34,3.488888888888889,-1.9292929292929295,3.3888888888888884,-1.373931623931624,-0.9302180685358256,-0.4574468085106381,-0.5693581780538302,0.10294117647058809,0.21505891824043974,0.7975307789135113,1982-11-01,0.5703035164505327,,
1982-09-01,0.56,1982-10-01,0.48333333333333334,0.13166666666666668,0.010000000000000002,0.05333333333333334,-0.194,-0.3211111111111111,-0.3642857142857143,-0.4191666666666667,-0.07752876984126986,0.3994555728861685,-0.17,-0.33,0.43,-1.14,-1.04,-0.45,-1.24,-0.06,-3.8431372549019605,-1.398989898989899,-0.9767441860465116,-1.0467836257309941,-0.8134615384615385,-0.28641975308641976,-0.7062211981566819,5.986111111111112,-0.3857057930328617,0.6002071562577196,1982-10-01,0.4663727673433522,,
1982-08-01,0.74,1982-09-01,0.24,-0.01666666666666668,-0.004444444444444455,-0.08833333333333333,-0.3006666666666667,-0.3772222222222223,-0.45000000000000007,-0.44500000000000006,-0.18029166666666668,0.34488192190766986,-0.16,-0.39,0.51,-1.34,-1.36,-0.73,-0.83,0.57,-2.5,-0.9572649572649572,-1.0087145969498912,-0.9340796019900498,-0.778921568627451,-0.48325722983257224,-0.45783132530120474,-1.7807017543859651,-1.1125963792940117,0.324966620994644,1982-09-01,0.33824348826999456,,
1982-07-01,0.15,1982-08-01,-0.060000000000000005,-0.205,-0.030000000000000002,-0.26166666666666666,-0.4406666666666667,-0.4588888888888889,-0.5247619047619048,-0.45208333333333334,-0.30413343253968256,0.2832608279202232,-0.33,0.02,-0.39,-1.07,-0.47,-0.69,-0.34,1.22,-0.8181818181818181,-11.25,-0.9230769230769231,-0.7554517133956387,-0.062411347517730364,-0.3349436392914653,0.5434173669467786,-1.3705601092896176,-1.8714010229758018,0.11607124434406005,1982-08-01,0.22753096672816883,,
1982-06-01,-0.17,1982-07-01,-0.22,-0.22666666666666666,-0.09,-0.36333333333333334,-0.48200000000000004,-0.5055555555555555,-0.5480952380952381,-0.4075,-0.3553938492063492,0.25824007942333405,-0.33,0.43,-1.14,-1.04,-0.45,-1.24,-0.06,1.05,-0.33333333333333337,-1.5271317829457365,-0.9210526315789473,-0.6506410256410257,0.07111111111111112,-0.5922939068100359,8.134920634920634,-1.388095238095238,0.34918547845342857,0.8258645293827148,1982-07-01,0.44744822940979434,,
1982-05-01,-0.16,1982-06-01,-0.2733333333333334,-0.12666666666666668,-0.19777777777777775,-0.43583333333333335,-0.5006666666666667,-0.565,-0.5428571428571429,-0.35666666666666663,-0.3748501984126984,0.24769117431422005,-0.39,0.51,-1.34,-1.36,-0.73,-0.83,0.57,0.73,-0.2991452991452991,-1.2483660130718954,-0.8524046434494196,-0.6795343137254902,-0.3141552511415524,-0.319277108433735,-1.9523809523809526,-1.4885844748858448,-0.8942310070292736,0.39996918077852595,1982-06-01,0.298450509802322,,
1982-04-01,-0.33,1982-05-01,-0.35000000000000003,-0.015000000000000013,-0.3288888888888889,-0.5358333333333334,-0.5386666666666666,-0.6022222222222222,-0.508095238095238,-0.3195833333333333,-0.3997862103174603,0.23491048113702273,0.02,-0.39,-1.07,-0.47,-0.69,-0.34,1.22,-1.03,-18.5,-0.9615384615384615,-0.6926272066458983,0.14007092198581583,-0.21932367149758458,0.7712418300653594,-1.416471506635441,-0.6897249190938513,-2.6960466266700074,0.023190628982827283,1982-05-01,0.16433719708562425,,
1982-03-01,-0.33,1982-04-01,-0.2333333333333333,-0.024999999999999994,-0.41111111111111115,-0.5475,-0.5626666666666666,-0.6027777777777777,-0.4342857142857143,-0.3487499999999999,-0.39567807539682537,0.23421682128981733,0.43,-1.14,-1.04,-0.45,-1.24,-0.06,1.05,-2.13,-1.5426356589147288,-0.9780701754385965,-0.6047008547008547,0.21666666666666656,-0.546236559139785,9.046296296296296,-1.4136054421768707,-0.8362676056338029,0.41768083336979034,0.8410320727456725,1982-04-01,0.43648857177510236,,
1982-02-01,-0.39,1982-03-01,0.02,-0.15999999999999998,-0.49,-0.5575,-0.6233333333333333,-0.5877777777777777,-0.36857142857142855,-0.4237499999999999,-0.39886656746031746,0.2304568403302534,0.51,-1.34,-1.36,-0.73,-0.83,0.57,0.73,-1.01,-0.9607843137254902,-0.8805970149253731,-0.6397058823529412,-0.23630136986301364,-0.24899598393574296,-2.0311890838206628,-1.5048923679060664,-0.5804455445544555,-0.8853639451354682,0.39002039549647594,1982-03-01,0.2836446920523276,,
1982-01-01,0.02,1982-02-01,0.32,-0.31833333333333336,-0.5977777777777779,-0.5858333333333334,-0.6526666666666667,-0.5344444444444445,-0.31523809523809526,-0.4495833333333334,-0.39173462301587303,0.23084337130434282,-0.39,-1.07,-0.47,-0.69,-0.34,1.22,-1.03,-0.7,-1.8205128205128205,-0.7024922118380063,0.2718676122931445,-0.150966183574879,0.919607843137255,-1.4380692167577414,-0.6939435968562182,-0.3577380952380951,-0.4965308336684201,0.5403640496237587,1982-02-01,0.3340169307441481,,
1981-12-01,0.43,1982-01-01,0.18333333333333332,-0.5,-0.6522222222222223,-0.645,-0.6766666666666666,-0.4677777777777778,-0.36523809523809525,-0.4795833333333333,-0.45039434523809524,0.20513805336671576,-1.14,-1.04,-0.45,-1.24,-0.06,1.05,-2.13,-1.0,-1.1608187134502923,-0.5192307692307693,0.44938271604938285,-0.4798387096774194,10.277777777777779,-1.4455026455026454,-0.8285267158506595,-0.5204166666666667,0.7216032841810885,0.901724108268049,1982-01-01,0.4373334050004935,,
