Date,Price,Model date,3avg,6avg,9avg,12avg,15avg,18avg,21avg,24avg,avg,normalize,3avg.1,6avg.1,9avg.1,12avg.1,15avg.1,18avg.1,21avg.1,24avg.1,3avg.2,6avg.2,9avg.2,12avg.2,15avg.2,18avg.2,21avg.2,24avg.2,avg.1,normalize.1,date,index,0.6616936836405538,ag2
1979-05-01 00:00:00,99.73,1979-05-01,100.64333333333332,99.32999999999998,99.46555555555555,99.495,98.19200000000001,96.99611111111112,96.6752380952381,96.97583333333334,98.47163392857142,0.7950591853983138,98.23,94.71,103.9,97.41,88.98,94.28,97.75,98.76,0.024568190301672788,0.04878048780487787,-0.04267992728050485,0.02140437326763167,0.1035288828950327,0.028808985056333558,-0.010995006698331422,-0.018065681112461207,0.01941878802928139,0.4400449211200201,1979-05-01,0.49076124458834774,,
1979-04-01 00:00:00,102.1,1979-04-01,100.14333333333333,98.49333333333334,99.92888888888889,99.30166666666668,97.47533333333334,96.69333333333333,96.58095238095238,96.93541666666668,98.19403224206349,0.7916346090653434,99.71,100.6,97.19,92.71,90.25,93.74,100.2,99.05,0.004345936549326357,-0.020941020543406075,0.028180768483268892,0.07109984539603809,0.08005909510618658,0.031505582817722866,-0.0361182397110541,-0.021348645465253058,0.017097915329103694,0.4231102106486977,1979-04-01,0.4757565532796471,,
1979-03-01 00:00:00,100.1,1979-03-01,99.34666666666665,98.24333333333333,99.38333333333331,98.51916666666665,96.68533333333332,96.22888888888887,96.49047619047617,96.80833333333334,97.71319146825397,0.784518094730404,96.11,103.9,97.66,88.82,93.82,96.23,99.29,100.6,0.03367668990392936,-0.05444337504010277,0.017646255717113535,0.1092002551977782,0.03054075179421578,-1.1546410798368711e-05,-0.02819542561711985,-0.0376905235255135,0.008840385252437799,0.369371019062548,1979-03-01,0.428677744157956,,
1979-02-01 00:00:00,98.23,1979-02-01,98.01666666666667,98.87666666666667,99.11222222222221,97.57916666666665,96.26666666666665,96.01388888888887,96.45190476190476,96.82916666666667,97.39329365079364,0.7802870940100433,94.71,103.9,97.41,88.98,94.28,97.75,98.76,101.0,0.03491359588920573,-0.04834777029194748,0.017474820061823326,0.09664156739342156,0.02107198416065592,-0.01776072747939772,-0.023370749676946634,-0.041295379537953814,0.004915917564857611,0.3437691911109709,1979-02-01,0.4061288915251241,,
1979-01-01 00:00:00,99.71,1979-01-01,96.84333333333332,99.82166666666666,99.0211111111111,96.80833333333332,96.00333333333332,95.98722222222221,96.47714285714285,96.94458333333331,97.23834077380951,0.7790639198870606,100.6,97.19,92.71,90.25,93.74,100.2,99.05,103.8,-0.03734261100066283,0.02707754570086074,0.06807368257050062,0.07266851338873481,0.024144797667306594,-0.04204369039698386,-0.025975337131318943,-0.06604447655748247,0.002569803030119333,0.32828139759304575,1979-01-01,0.39267890077790507,,
1978-12-01 00:00:00,96.11,1978-12-01,97.13999999999999,99.40166666666664,98.24333333333331,96.01999999999998,95.60533333333332,96.01444444444444,96.44571428571427,97.115,96.9981865079365,0.7763003107296194,103.9,97.66,88.82,93.82,96.23,99.29,100.6,104.7,-0.06506256015399436,0.017833981841763658,0.10609472341064308,0.023449157962054823,-0.006491392150750119,-0.032989783014961915,-0.04129508662311854,-0.07244508118433624,-0.008863254989087452,0.26294651508518063,1978-12-01,0.3362827716058147,,
1978-11-01 00:00:00,94.71,1978-11-01,99.73666666666668,99.66000000000001,97.43333333333334,95.82916666666667,95.61333333333333,96.19111111111111,96.6595238095238,97.47291666666666,97.3245064484127,0.7836516214059923,103.9,97.41,88.98,94.28,97.75,98.76,101.0,101.2,-0.040070580686557555,0.02309824453341558,0.09500262231213008,0.01643155140715602,-0.021858482523444245,-0.026011430628684606,-0.042975011786893,-0.036828886693017204,-0.004151496758236867,0.28713508244807195,1978-11-01,0.3580660165849177,,
1978-10-01 00:00:00,100.6,1978-10-01,102.8,100.11,96.79666666666668,95.79333333333334,95.816,96.4161111111111,96.95904761904761,97.74333333333333,97.80431150793652,0.7933820574813802,97.19,92.71,90.25,93.74,100.2,99.05,103.8,101.9,0.05772198785883331,0.07981878977456591,0.07253924284395219,0.02190455870848451,-0.04375249500998002,-0.02659150821694989,-0.06590512891090927,-0.04079162577690565,0.006867977658886387,0.3502598568785974,1978-10-01,0.4135630283932807,,
1978-09-01 00:00:00,103.9,1978-09-01,101.66333333333334,98.795,95.64666666666666,95.22166666666665,95.78933333333333,96.32999999999998,97.11142857142856,97.79749999999997,97.29436607142856,0.786166640094685,97.66,88.82,93.82,96.23,99.29,100.6,104.7,105.5,0.04099255921905942,0.11230578698491334,0.019469906913948787,-0.010478367799369837,-0.03525699130493176,-0.042445328031809226,-0.07247919224996602,-0.07300947867298602,-0.007612638117642664,0.267455243927866,1978-09-01,0.34155687195169726,,
1978-08-01 00:00:00,103.9,1978-08-01,99.58333333333333,96.28166666666665,94.52666666666667,94.5825,95.482,96.14666666666666,97.1495238095238,97.86416666666666,96.45206547619046,0.7731261722909041,97.41,88.98,94.28,97.75,98.76,101.0,101.2,103.3,0.022311193238202742,0.08205963887015777,0.0026163201810212033,-0.03240409207161132,-0.03319157553665453,-0.04805280528052813,-0.04002446828533801,-0.052621813488222036,-0.01241345029662154,0.2422400319509055,1978-08-01,0.3180809091423339,,
1978-07-01 00:00:00,97.19,1978-07-01,97.42,93.795,93.45777777777776,94.07,95.13933333333333,95.98555555555555,97.02095238095237,97.83916666666666,95.5909732142857,0.7595150382109717,92.71,90.25,93.74,100.2,99.05,103.8,101.9,104.2,0.050803581059216896,0.03927977839335184,-0.003010691510798247,-0.06117764471057896,-0.03948174322732634,-0.07528366516805829,-0.047880742090752104,-0.06104446577095346,-0.024724449128237333,0.18444488249022245,1978-07-01,0.2665977618789009,,
1978-06-01 00:00:00,97.66,1978-06-01,95.92666666666666,92.63833333333332,93.07444444444442,94.32083333333333,95.26333333333332,96.35277777777776,97.2452380952381,98.13124999999998,95.36910962301586,0.7572607730779933,88.82,93.82,96.23,99.29,100.6,104.7,105.5,101.8,0.0800120093072132,-0.012595040147800773,-0.03279180666689785,-0.050047000369288774,-0.05304837640821747,-0.07972514061339298,-0.07824418867072902,-0.036038801571709356,-0.03280979314260288,0.15151840688004153,1978-06-01,0.23805303062260608,,
1978-05-01 00:00:00,97.41,1978-05-01,92.98,91.99833333333333,92.91555555555556,94.45666666666666,95.45933333333332,96.74388888888888,97.61857142857141,98.30375,95.05951240079364,0.7534988606608005,88.98,94.28,97.75,98.76,101.0,101.2,103.3,101.2,0.044953922229714616,-0.024200961674444965,-0.049457232168229615,-0.043573646550560396,-0.05485808580858098,-0.0440327184892404,-0.054999308532706515,-0.02861907114624518,-0.03184838776753668,0.15520992981569862,1978-05-01,0.24067977707928462,,
1978-04-01 00:00:00,92.71,1978-04-01,90.17,91.47666666666667,92.95333333333333,94.56916666666667,95.69866666666667,96.95444444444445,97.89904761904762,98.46166666666666,94.77287400793652,0.7502025846014038,90.25,93.74,100.2,99.05,103.8,101.9,104.2,101.9,-0.0008864265927978066,-0.024144797667306594,-0.07232202262142384,-0.04523809523809508,-0.07804752729608222,-0.048533420564823904,-0.06046979252353535,-0.03374223094537143,-0.04542303918117953,0.10888870134676534,1978-04-01,0.20050497038314227,,
1978-03-01 00:00:00,88.82,1978-03-01,89.35000000000001,91.64833333333333,93.78555555555556,95.09750000000001,96.438,97.465,98.44619047619047,98.84458333333333,95.13439533730158,0.7583420961565703,93.82,96.23,99.29,100.6,104.7,105.5,101.8,101.1,-0.04764442549562975,-0.047611624926391705,-0.05543805463233398,-0.05469681908548696,-0.07891117478510024,-0.07616113744075825,-0.03294508373093841,-0.022308770194526817,-0.05196463628639576,0.090247520916699,1978-03-01,0.18568960309382349,,
1978-02-01 00:00:00,88.98,1978-02-01,91.01666666666667,92.88333333333334,94.9488888888889,96.07916666666667,97.49666666666667,98.39166666666668,99.06428571428573,99.35625,96.15461557539683,0.7772530484851492,94.28,97.75,98.76,101.0,101.2,103.3,101.2,100.6,-0.034613208881346336,-0.04978687127024717,-0.03858962242923347,-0.048721122112211246,-0.036594202898550754,-0.04751532752500787,-0.02110389610389596,-0.012363320079522788,-0.03616094641250195,0.13900252322554374,1978-02-01,0.23018116969120167,,
1978-01-01 00:00:00,90.25,1978-01-01,92.78333333333335,94.34500000000001,96.03555555555556,97.08083333333333,98.31133333333334,99.18722222222223,99.64619047619048,99.84041666666667,97.15373561507936,0.794833456428923,93.74,100.2,99.05,103.8,101.9,104.2,101.9,96.86,-0.010205533034634673,-0.05843313373253478,-0.030433563295753974,-0.06473185613359023,-0.03521753352960422,-0.04810727233951795,-0.02211785597457827,0.03077035584004406,-0.029809549025021254,0.16348719903882766,1978-01-01,0.253679521523127,,
1977-12-01 00:00:00,93.82,1977-12-01,93.94666666666666,96.00333333333333,97.01333333333332,98.20999999999998,99.088,99.96222222222222,100.20095238095237,100.11583333333333,98.06754265873013,0.810224444250017,96.23,99.29,100.6,104.7,105.5,101.8,101.1,88.7,-0.023727874190308085,-0.03310168865612528,-0.03565275016567271,-0.06198662846227343,-0.060777251184834236,-0.018052826893691254,-0.008892656963873646,0.12870161593385943,-0.014186257572864902,0.23422409850754133,1977-12-01,0.31650986218503785,,
1977-11-01 00:00:00,94.28,1977-11-01,94.75,96.915,97.76666666666667,99.11666666666667,99.86666666666669,100.40555555555557,100.54761904761907,99.90250000000002,98.65883432539682,0.8203298436224319,97.75,98.76,101.0,101.2,103.3,101.2,100.6,90.07,-0.03069053708439895,-0.018681652490886935,-0.03201320132013197,-0.020586297760210703,-0.03323652791222953,-0.007850241545893644,-0.000520685411341204,0.10916509381592121,-0.004301756213646465,0.28648953510151953,1977-11-01,0.3627524363187927,,
1977-10-01 00:00:00,93.74,1977-10-01,95.90666666666668,97.66166666666668,98.51333333333334,99.69333333333333,100.468,100.79,100.84857142857143,99.72708333333334,99.2010818452381,0.8294349843751825,100.2,99.05,103.8,101.9,104.2,101.9,96.86,88.57,-0.042847638057218806,-0.014016489988221359,-0.05093127809890807,-0.021655217533529725,-0.03581573896353163,-0.01089303238469086,0.04117872629125996,0.12596910165217734,-0.001126445885332894,0.304505346330668,1977-10-01,0.37949529462274156,,
1977-09-01 00:00:00,96.23,1977-09-01,98.06,98.54666666666667,99.63111111111111,100.37333333333333,101.16533333333334,101.24333333333334,100.99714285714286,99.51166666666667,99.94107341269842,0.8408302783507746,99.29,100.6,104.7,105.5,101.8,101.1,88.7,84.67,-0.012387954476785201,-0.020410868124585813,-0.048413456436379065,-0.0485939968404423,-0.006234446627373824,0.0014177382129905158,0.138637461749074,0.17528837447344592,0.022412856491243027,0.4486649456059912,1977-09-01,0.5046885645695316,,
1977-08-01 00:00:00,97.75,1977-08-01,99.08,99.27499999999999,100.57222222222222,101.14583333333333,101.53666666666666,101.51388888888889,100.63857142857142,99.03000000000002,100.34902281746031,0.8476214229357127,98.76,101.0,101.2,103.3,101.2,100.6,90.07,85.71,0.003240178209801492,-0.017079207920792205,-0.006203337725076863,-0.020853501129396546,0.003326745718049917,0.009084382593328888,0.11733730907706708,0.15540777038851972,0.030532542401437684,0.501164459592673,1977-08-01,0.5506583114988215,,
1977-07-01 00:00:00,100.2,1977-07-01,99.41666666666667,99.81666666666666,100.95555555555556,101.60833333333333,101.76666666666667,101.67222222222222,100.27285714285715,98.52833333333335,100.50466269841269,0.8511696122491695,99.05,103.8,101.9,104.2,101.9,96.86,88.57,92.49,0.0037018340905268232,-0.03837508028259473,-0.009268345872860073,-0.02487204094689699,-0.0013084723585214952,0.049682244705990364,0.1321311634058615,0.06528633726168609,0.022122205000398937,0.4469443211740696,1977-07-01,0.5046907913276554,,
1977-06-01 00:00:00,99.29,1977-06-01,99.03333333333335,100.41666666666667,101.14444444444445,101.94166666666668,101.88000000000002,101.48666666666666,99.71904761904761,98.20708333333333,100.47861359126985,0.8524815330869977,100.6,104.7,105.5,101.8,101.1,88.7,84.67,92.4,-0.01557322730284938,-0.0409105380452085,-0.04128488678251707,0.0013916175507533435,0.007715133531157603,0.1441563322059376,0.17773765937224062,0.06284722222222205,0.03700991409396703,0.5432291644620015,1977-06-01,0.5874080742655724,,
