observation_date,INDPRO,Model date,3avg,6avg,9avg,12avg,15avg,18avg,21avg,24avg,avg,normalize,3avg.1,6avg.1,9avg.1,12avg.1,15avg.1,18avg.1,21avg.1,24avg.1,3avg.2,6avg.2,9avg.2,12avg.2,15avg.2,18avg.2,21avg.2,24avg.2,avg.1,normalize.1,date,index,0.5218356136284106,ag2
1995-02-01,73.3025,1995-03-01,73.33743333333332,72.68288333333332,72.08483333333332,71.52820833333332,70.95948666666666,70.42838333333333,69.93749999999997,69.55086249999998,71.31369885416666,0.9801705303240278,72.5263,71.2053,70.2281,68.7836,68.1326,67.014,66.7674,66.8594,0.01118398888862826,0.020751030236981327,0.026438609806235913,0.03990207452551653,0.04149095538210301,0.050950298942509464,0.0474797580855324,0.04025555867985631,0.0348065343184204,0.8362812617943418,1995-03-01,0.8493621043879497,,
1995-01-01,73.4219,1995-02-01,73.07869999999998,72.33335,71.74323333333334,71.15163333333334,70.61482666666667,70.07902222222222,69.62630476190475,69.28239999999998,70.98868378968253,0.9791865921602662,72.082,70.7846,69.8703,68.7648,67.8515,67.0845,67.0,66.5643,0.01382730778835195,0.021879759156652634,0.026805857901473606,0.03471010361890592,0.04072609546828998,0.04463806426554884,0.039198578535891704,0.04083420091550538,0.0328274959563275,0.8155456613831528,1995-02-01,0.8304221096356176,,
1994-12-01,73.2879,1995-01-01,72.63206666666666,71.89379999999998,71.34861111111111,70.76354166666667,70.24346666666666,69.72694444444443,69.32049999999998,68.99666666666666,70.61569965277778,0.9778046369886749,71.4767,70.6763,69.4766,68.5054,67.3345,66.8781,66.7658,66.2772,0.016164241867163254,0.017226425265612244,0.02694448362630153,0.032962973235200144,0.043201726702754906,0.04259756847823759,0.03826360202379031,0.04103170723365901,0.03229909105408987,0.8112000187745911,1995-01-01,0.8263458931576896,,
1994-11-01,72.5263,1994-12-01,72.02833333333332,71.45853333333334,70.92513333333333,70.365,69.84657333333332,69.37084444444443,69.00992380952378,68.70455416666665,70.21361196924602,0.9760907900266251,71.2053,70.2281,68.7836,68.1326,67.014,66.7674,66.8594,66.2174,0.011558596527692755,0.01752052715840713,0.03113435954694621,0.03276551900265079,0.042268381731180416,0.03899274862349644,0.032164868508000266,0.03756043225295258,0.030495679168915824,0.7904410264957314,1994-12-01,0.8073182777258127,,
1994-10-01,72.082,1994-11-01,71.588,71.07549999999999,70.50927777777775,69.99885833333333,69.47908666666666,69.05090555555553,68.74007142857141,68.44168333333332,69.86042288690474,0.974617725304246,70.7846,69.8703,68.7648,67.8515,67.0845,67.0,66.5643,65.9369,0.011349926396419407,0.017249102980808617,0.02536876101984964,0.03164791247552867,0.035695081079335056,0.030610530679933357,0.03268676195154763,0.03798758105602973,0.027824457204931513,0.7557193544271308,1994-11-01,0.7756192063250503,,
1994-09-01,71.4767,1994-10-01,71.15553333333332,70.70688333333332,70.1407,69.64631666666666,69.14592,68.76857222222222,68.47732380952381,68.1856375,69.52836085813492,0.9732007057078553,70.6763,69.4766,68.5054,67.3345,66.8781,66.7658,66.2772,65.446,0.0067806794262479375,0.017707880542993104,0.02387111089052829,0.034333316006900816,0.0339097552113472,0.02999697782730415,0.033195786930102944,0.04186103810775288,0.027707068117897166,0.7550639645708526,1994-10-01,0.7748945774014891,,
1994-08-01,71.2053,1994-09-01,70.88873333333332,70.37353333333333,69.81055555555557,69.30113333333334,68.83934666666667,68.50685555555555,68.22972857142857,67.93435833333332,69.23553058531745,0.9720229558207705,70.2281,68.7836,68.1326,67.014,66.7674,66.8594,66.2174,65.2943,0.009406965777706056,0.02311500609641426,0.02462779279750915,0.03412918693606337,0.03103231017931929,0.024640597366347272,0.03038972492771652,0.04043321290423996,0.027221849623164485,0.7489283932619464,1994-09-01,0.7692097171309303,,
1994-07-01,70.7846,1994-08-01,70.56299999999999,69.96991666666666,69.46914444444444,68.95185833333333,68.54348666666667,68.26541666666667,67.99220952380952,67.68806666666666,68.93038737103174,0.9706472697036136,69.8703,68.7648,67.8515,67.0845,67.0,66.5643,65.9369,65.6172,0.009914083666450413,0.017525197000015647,0.023840953323720715,0.027835913412685986,0.023037114427860717,0.02555599122452512,0.031170854617210253,0.03155981460145596,0.0238049902842406,0.6977346494365236,1994-08-01,0.7225448876426227,,
1994-06-01,70.6763,1994-07-01,70.25823333333334,69.63328333333332,69.14324444444443,68.64351666666667,68.29118,68.03095555555555,67.76136666666666,67.47275833333332,68.65431729166666,0.9694502869613963,69.4766,68.5054,67.3345,66.8781,66.7658,66.2772,65.446,65.0295,0.011250310656153673,0.016464152217684047,0.026862075822118303,0.026397530232866506,0.022846726917074234,0.02646091801638506,0.03537827623791623,0.037571538045553465,0.02540394101821894,0.7222347766809816,1994-07-01,0.744708913979201,,
1994-05-01,70.2281,1994-06-01,69.85833333333333,69.27146666666667,68.77193333333334,68.32700000000001,68.03048,67.78656111111111,67.51230476190476,67.237475,68.34944427579364,0.9678784693327986,68.7836,68.1326,67.014,66.7674,66.8594,66.2174,65.2943,65.0202,0.015624848558861704,0.016715444099691945,0.02623232956297694,0.02335870499675008,0.017515562508787053,0.023697111501072454,0.0339693474300935,0.03410132543424971,0.023901834261560423,0.6989236386917346,1994-06-01,0.7233740778409223,,
1994-04-01,69.8703,1994-05-01,69.37683333333334,68.92221666666667,68.41481111111112,68.03860833333334,67.80590000000001,67.56374444444445,67.2773619047619,67.02047916666666,68.0524943700397,0.9662712690011792,68.7648,67.8515,67.0845,67.0,66.5643,65.9369,65.6172,64.8088,0.008900387019715739,0.015780294712226972,0.019830379761511363,0.015501616915422956,0.01865264113045595,0.024672746890503694,0.025300712385806,0.034126216912929275,0.020345624466071494,0.640370699844548,1994-05-01,0.6699980243133327,,
1994-03-01,69.4766,1994-04-01,69.00833333333333,68.58575,68.10527777777777,67.79941666666666,67.5855,67.34522222222222,67.07483333333332,66.80958333333332,67.78923958333333,0.9649205254317433,68.5054,67.3345,66.8781,66.7658,66.2772,65.446,65.0295,64.3212,0.007341513710354741,0.018582598816357043,0.018349471318380273,0.015481229411864472,0.01973982002860719,0.029019683742661506,0.031452392119473815,0.038686830054994514,0.022331692400336695,0.6719703330770253,1994-04-01,0.6986021687456361,,
1994-02-01,68.7836,1994-03-01,68.6846,68.22873333333334,67.81655555555557,67.57351666666666,67.37220666666667,67.12129999999999,66.86306666666667,66.594775,67.53184423611111,0.9635487871237569,68.1326,67.014,66.7674,66.8594,66.2174,65.2943,65.0202,63.7911,0.00810184845433759,0.01812656061917428,0.01571359009869444,0.010680871600203812,0.017439625637168943,0.027981002935937527,0.028342986743606913,0.043950880295213546,0.02129217079804213,0.6536135548466702,1994-03-01,0.681789485053678,,
1994-01-01,68.7648,1994-02-01,68.46759999999999,67.9338,67.59253333333332,67.41316666666665,67.20112666666665,66.92744999999998,66.68385714285712,66.38675416666665,67.32578599702379,0.9626933893453551,67.8515,67.0845,67.0,66.5643,65.9369,65.6172,64.8088,63.3374,0.009080123505007087,0.012660152494242238,0.008843781094527214,0.012752581589029699,0.01917328031294563,0.019968087635558796,0.028932137963627147,0.048144605977931576,0.019944343821608673,0.6291641610433617,1994-02-01,0.6594849999799065,,
1993-12-01,68.5054,1994-01-01,68.16316666666665,67.65374999999999,67.39644444444444,67.22979166666666,67.01259999999999,66.75258333333333,66.49547619047618,66.1606125,67.1080531001984,0.9616495261062137,67.3345,66.8781,66.7658,66.2772,65.446,65.0295,64.3212,63.6937,0.01230671745786549,0.011597967047508595,0.009445621028197682,0.014372841137927805,0.023937291813097783,0.026496948820663446,0.03380341458922054,0.038730871342063544,0.02133645915456811,0.649804276118226,1994-01-01,0.6781538442989522,,
1993-11-01,68.1326,1993-12-01,67.77286666666667,67.38253333333334,67.20315555555555,67.04410833333333,66.80864,66.55947777777777,66.29622857142857,65.96012499999999,66.8783919047619,0.9603937763299464,67.014,66.7674,66.8594,66.2174,65.2943,65.0202,63.7911,63.948,0.011324001949841511,0.009213079037574401,0.005141469345455674,0.012484759796266953,0.023192529822664287,0.023673839480311765,0.03927081632749041,0.0314650184524925,0.019470689276512188,0.6160832493927497,1993-12-01,0.6473842063870403,,
1993-10-01,67.8515,1993-11-01,67.39999999999999,67.155,67.0616888888889,66.88450833333333,66.61942,66.38656666666667,66.08949047619048,65.78576666666667,66.67280512896825,0.9593615614415332,67.0845,67.0,66.5643,65.9369,65.6172,64.8088,63.3374,64.0213,0.004703023798343642,0.002313432835820972,0.007472307060825356,0.014371441989740719,0.015273739202526393,0.024344944925174694,0.04345127012145222,0.02756061914810659,0.017436347385248824,0.5786276683227011,1993-11-01,0.6132398404244132,,
1993-09-01,67.3345,1993-10-01,67.14433333333334,67.01308333333334,66.91866666666667,66.72495833333333,66.47046666666668,66.21752777777778,65.87453333333335,65.626175,66.49871805555556,0.9586721086412628,66.8781,66.7658,66.2772,65.446,65.0295,64.3212,63.6937,64.133,0.003980874656028366,0.003703742534850729,0.009678542042613092,0.019542192545508374,0.02215866132550115,0.029482157947578358,0.034239388406284155,0.023282475480641995,0.018258504367375777,0.589565517527145,1993-10-01,0.6231206621738831,,
1993-08-01,67.014,1993-09-01,66.99220000000001,66.9183,66.8011888888889,66.56758333333335,66.31680000000001,66.05012222222223,65.70116190476192,65.49277916666668,66.35501693948414,0.9583361002593171,66.7674,66.8594,66.2174,65.2943,65.0202,63.7911,63.948,63.5671,0.0033669125950690493,0.0008809531644018431,0.008816246015230123,0.019500681274373655,0.019941495104598417,0.035412811853412496,0.027415429798616442,0.030293645087894117,0.018203521861699518,0.5854087092023779,1993-09-01,0.6193111992984632,,
1993-07-01,67.0845,1993-08-01,66.91000000000001,66.89253333333333,66.71267777777777,66.42427500000001,66.18388,65.87107222222222,65.55516190476192,65.34915833333334,66.23734482142858,0.9583150043838394,67.0,66.5643,65.9369,65.6172,64.8088,63.3374,64.0213,63.5128,-0.0013432835820893496,0.004931071660534636,0.011765457244392374,0.012299747627146695,0.021217488982977484,0.04000278227748888,0.023958618534174025,0.028913200698651886,0.01771813543040958,0.5738943938288836,1993-08-01,0.6088417220611523,,
1993-06-01,66.8781,1993-07-01,66.88183333333333,66.80583333333333,66.58516666666668,66.302,66.03216666666668,65.66290000000001,65.40929523809525,65.2003375,66.1099415922619,0.9581471991556834,66.7658,66.2772,65.446,65.0295,64.3212,63.6937,64.133,63.4372,0.0017379157193253558,0.007976096354905371,0.017406207662296946,0.019568042196234092,0.02660035364182689,0.03091671546793484,0.019900756834940747,0.02779343192953032,0.01898743997587432,0.5916837423110701,1993-07-01,0.6249986020242168,,
1993-05-01,66.7674,1993-06-01,66.84440000000001,66.70568333333334,66.42604444444446,66.14795000000001,65.86170666666668,65.48598888888891,65.2785761904762,65.05696666666668,65.97591452380955,0.9578686919768417,66.8594,66.2174,65.2943,65.0202,63.7911,63.948,63.5671,62.8646,-0.00022435140010212962,0.00737394300188976,0.01733297461561656,0.01734460982894559,0.032459177952201435,0.024050617515620765,0.02692393062568832,0.03487442323130474,0.02001691567139563,0.605048310087392,1993-06-01,0.6371228902591602,,
1993-04-01,67.0,1993-05-01,66.87506666666667,66.61401666666667,66.26236666666667,66.00235,65.66328666666668,65.32935555555557,65.12618095238096,64.89435000000002,65.8458716468254,0.9576141420960755,66.5643,65.9369,65.6172,64.8088,63.3374,64.0213,63.5128,62.2415,0.004668668740851478,0.010269161374991453,0.009832279747789663,0.01841648047795985,0.03672216836603148,0.02043156817427283,0.02540245355866788,0.04262188411269041,0.02104558306915688,0.6181949914473497,1993-05-01,0.6490512778699612,,
1993-03-01,66.7658,1993-04-01,66.72983333333333,66.43683333333333,66.10872222222223,65.81975000000001,65.41911333333334,65.16387222222222,64.96012380952382,64.69607916666668,65.66679092757937,0.9566710741511534,66.2772,65.446,65.0295,64.3212,63.6937,64.133,63.4372,62.119,0.006829397339255916,0.015139708054477286,0.01659588682401414,0.023297917327413264,0.027089230698378985,0.01607397474345862,0.024006794270929666,0.04148616633665503,0.021314884449322863,0.6189942481125039,1993-04-01,0.6496921413887448,,
1993-02-01,66.8594,1993-03-01,66.56696666666666,66.21686666666666,65.9158,65.61603333333333,65.21430666666667,65.01760555555556,64.80161904761906,64.50246250000001,65.4814575545635,0.9555778789818392,66.2174,65.2943,65.0202,63.7911,63.948,63.5671,62.8646,62.4462,0.005279075691082102,0.014129359939024644,0.013774180946844128,0.02860796150769196,0.01980213089802141,0.022818495032108643,0.030812556631539145,0.0329285448914427,0.02101903819221934,0.610954905593401,1993-03-01,0.6422842668105319,,
1993-01-01,66.5643,1993-02-01,66.35296666666666,65.95601666666666,65.71144444444445,65.36034166666667,65.02021333333333,64.83470000000001,64.6113904761905,64.31857916666668,65.27070655257937,0.9540493055622795,65.9369,65.6172,64.8088,63.3374,64.0213,63.5128,62.2415,62.8852,0.0063100732164640405,0.005163534357861321,0.013927806786184105,0.03193913338196186,0.015602828017133863,0.02081312743258068,0.038075728833503186,0.022793585242102843,0.019328227158473987,0.5811623381217288,1993-02-01,0.6150611533435971,,
1992-12-01,66.2772,1993-01-01,66.14383333333332,65.79816666666666,65.5163888888889,65.09143333333334,64.85068,64.66517222222222,64.40554285714286,64.16528333333333,65.07956257936507,0.9527071667675607,65.446,65.0295,64.3212,63.6937,64.133,63.4372,62.119,63.1594,0.010662734671841312,0.011820276438641919,0.018581570133780145,0.02194460885979832,0.011190494753091196,0.01935728913354029,0.03680907382834331,0.01592610653890536,0.01828651929474273,0.5616447678723828,1993-01-01,0.5971958950446717,,
1992-11-01,66.2174,1992-12-01,65.86676666666666,65.59021666666666,65.29905555555554,64.87614166666667,64.70773333333334,64.50739444444444,64.20753333333334,64.035375,64.88627708333334,0.9512480317665262,65.2943,65.0202,63.7911,63.948,63.5671,62.8646,62.4462,63.5753,0.008767483021743905,0.008766762739374157,0.023638964613489133,0.014514006171681082,0.017943768605667598,0.026132265924613263,0.02820561272476696,0.007236694124919563,0.016900694740781957,0.5365388064626555,1992-12-01,0.5742396451266437,,
1992-10-01,65.9369,1992-11-01,65.55906666666668,65.39068333333333,65.02946666666668,64.687025,64.53104666666667,64.3211277777778,64.0279523809524,63.92528750000002,64.68395699900795,0.9495628747500271,65.6172,64.8088,63.3374,64.0213,63.5128,62.2415,62.8852,64.3274,-0.0008859465709191161,0.008978461772680912,0.026715126712916426,0.010398492376755941,0.016032148900169352,0.03341223745857347,0.018172040177218296,-0.006251029887730297,0.013321441367458123,0.47642817550580185,1992-11-01,0.5194404208916406,,
1992-09-01,65.446,1992-10-01,65.4525,65.20266666666667,64.74063333333334,64.52739166666667,64.36944,64.1158277777778,63.882633333333345,63.858225000000004,64.51866472222223,0.9483600490622363,65.0295,64.3212,63.6937,64.133,63.4372,62.119,63.1594,64.8145,0.006504740156390687,0.013704139018965167,0.016436999787001527,0.006149590174585384,0.014695478362853454,0.032145201593357875,0.01145092153081495,-0.014754028805282648,0.0107916302273358,0.4338879710687522,1992-10-01,0.4806581599772507,,
1992-08-01,65.2943,1992-09-01,65.31366666666666,65.0152,64.54593333333334,64.417975,64.23552,63.93099444444445,63.773747619047626,63.831912499999994,64.38311869543652,0.9475678572415001,65.0202,63.7911,63.948,63.5671,62.8646,62.4462,63.5753,64.7326,0.004513469147536586,0.019189197239113165,0.009350305456516717,0.01338546197639956,0.021807503746146262,0.023777178506369623,0.0031214578467995135,-0.013913970704096723,0.010153825401848088,0.4217581150271695,1992-09-01,0.4695590006830177,,
1992-07-01,65.6172,1992-08-01,65.2223,64.76466666666668,64.39634444444445,64.27404166666668,64.07354000000001,63.772766666666676,63.69189047619048,63.80850833333333,64.25050728174604,0.9467838560831112,64.8088,63.3374,64.0213,63.5128,62.2415,62.8852,64.3274,64.5205,0.006380306378146239,0.0225343425316904,0.005858119788952454,0.01198564173940797,0.029434380598154064,0.014114078776352512,-0.009879297528106457,-0.011035123203736341,0.008674056135107605,0.39691500914424216,1992-08-01,0.4469030861386848,,
1992-06-01,65.0295,1992-07-01,64.95283333333333,64.38470000000001,64.21902222222224,64.098675,63.84849333333333,63.62098888888889,63.63047142857142,63.762812499999995,64.06474958829367,0.94510980502832,64.3212,63.6937,64.133,63.4372,62.119,63.1594,64.8145,64.6041,0.009819986774707745,0.010848796662778382,0.0013413098127679213,0.010427241429319167,0.02784161582339273,0.00730831655919606,-0.018267958117837435,-0.013022199829422654,0.004537138639362739,0.33284671871549554,1992-07-01,0.38850699928938864,,
1992-05-01,65.0202,1992-06-01,64.71673333333334,64.16206666666666,64.1194111111111,63.96598333333333,63.65445999999999,63.51709444444444,63.62023333333332,63.74508749999999,63.93763371527778,0.9443280485638246,63.7911,63.948,63.5671,62.8646,62.4462,63.5753,64.7326,64.3973,0.01451038363240853,0.003347511519776303,0.008688631558008808,0.01751992907508071,0.01934881546034828,-0.0009155372535490924,-0.017184025771662004,-0.010127947910859803,0.004398470038693966,0.3290367731846992,1992-06-01,0.38497234367371064,,
1992-04-01,64.8088,1992-05-01,64.30703333333334,63.98336666666666,63.95795555555555,63.78634999999999,63.48285999999999,63.43682222222222,63.606538095238086,63.71913333333333,63.78500740079364,0.9430851892464024,63.3374,64.0213,63.5128,62.2415,62.8852,64.3274,64.5205,64.2602,0.015309016999961012,-0.0005925111382201198,0.007008910889703346,0.02482025658121967,0.009503985039404972,-0.013844454739003531,-0.014165449814584674,-0.008419934370989646,0.0024524774309363784,0.29982454661448277,1992-05-01,0.35830278685374817,,
1992-03-01,64.3212,1992-04-01,63.81656666666667,63.85211666666667,63.81395555555556,63.57240833333333,63.35461999999999,63.410077777777765,63.592809523809514,63.69627499999999,63.63860369047619,0.9418913751984117,63.6937,64.133,63.4372,62.119,63.1594,64.8145,64.6041,64.358,0.0019290238542692961,-0.004379700518193919,0.005939031917479909,0.023397162435540242,0.003090909666652708,-0.021668333817621566,-0.01565365783581052,-0.010281938531340518,-0.002203437853628046,0.2370341213873557,1992-04-01,0.30111205355199716,,
1992-02-01,63.7911,1992-03-01,63.607400000000005,63.820750000000004,63.71573333333333,63.388891666666666,63.277166666666666,63.437483333333326,63.60628095238095,63.697808333333334,63.568939285714286,0.9419526747974406,63.948,63.5671,62.8646,62.4462,63.5753,64.7326,64.3973,64.0446,-0.005326202539563285,0.003990271697151604,0.013539151340075772,0.015096061356282275,-0.0046894522453426735,-0.020007178248157453,-0.01228341945421707,-0.005414846320637046,-0.0018869518018009845,0.23943503297900873,1992-03-01,0.30330027314432073,,
1992-01-01,63.3374,1992-02-01,63.65970000000001,63.78341666666666,63.6127888888889,63.27681666666667,63.26278000000001,63.4897888888889,63.635147619047636,63.70837083333334,63.553601195436514,0.9429031049105014,64.0213,63.5128,62.2415,62.8852,64.3274,64.5205,64.2602,63.4228,-0.0056481202349840665,0.004260820915888752,0.022031745521700064,0.006227485428474067,-0.016550023784576928,-0.015974939920042397,-0.00972689753459155,0.004502652568687315,-0.001359659629930593,0.24493149668405984,1992-02-01,0.3083834610682818,,
1991-12-01,63.6937,1992-01-01,63.88766666666667,63.81265,63.49102222222223,63.239133333333335,63.32878,63.55551666666666,63.679090476190474,63.711929166666664,63.58822356646826,0.9446495812796205,64.133,63.4372,62.119,63.1594,64.8145,64.6041,64.358,63.8467,-0.0038253837078154884,0.005918451634056909,0.022086997894721794,0.0012624143569022195,-0.022922648481435437,-0.01623091000932353,-0.010548953103103442,-0.0021108504172233644,-0.0032963602291525423,0.2205761752423408,1992-01-01,0.28640103033663894,,
1991-11-01,63.948,1991-12-01,64.03410000000001,63.76990000000001,63.31605555555556,63.19460833333333,63.403499999999994,63.60609444444444,63.710723809523806,63.71830416666666,63.59416078869047,0.9459185720898778,63.5671,62.8646,62.4462,63.5753,64.7326,64.3973,64.0446,63.4616,0.0073465676426958115,0.014400791542457991,0.0139296795570516,-0.005988043574574942,-0.02053215844875711,-0.012286315661612535,-0.00521318253960823,0.004045031431080703,-0.0005372037564083387,0.25419394409037316,1991-12-01,0.31707800118123725,,
1991-10-01,64.0213,1991-11-01,63.90713333333333,63.589333333333336,63.149188888888894,63.16355000000001,63.455806666666675,63.63105555555556,63.71532380952381,63.698037500000005,63.5386786359127,0.9462214988487586,63.5128,62.2415,62.8852,64.3274,64.5205,64.2602,63.4228,63.2542,0.006208722231319186,0.021654897991425948,0.004197949420354785,-0.01809260128654333,-0.01650162868132332,-0.00979057712930298,0.004612281537929697,0.007016727742980011,-8.677852164500066e-05,0.2599994256519299,1991-11-01,0.32238325048800526,,
1991-09-01,64.133,1991-10-01,63.73763333333333,63.2927,63.022955555555555,63.18905833333333,63.489086666666665,63.644327777777775,63.68682380952381,63.666075000000006,63.46608255952381,0.9462666099051349,63.4372,62.119,63.1594,64.8145,64.6041,64.358,63.8467,63.2954,0.0047359173061440885,0.018894380141341705,-0.0021603188827703512,-0.025078364666342723,-0.017259172921429755,-0.011089098825666222,-0.0025040634907707027,0.0058562707558527105,-0.0035755563229551562,0.21699813441062468,1991-10-01,0.2832952685464893,,
1991-08-01,63.5671,1991-09-01,63.5057,62.957033333333335,62.91477777777777,63.24584999999999,63.52049333333333,63.65682777777777,63.67319047619047,63.631175000000006,63.38813096230159,0.9462422879321376,62.8646,62.4462,63.5753,64.7326,64.3973,64.0446,63.4616,63.5168,0.010198108315331522,0.008180375000133466,-0.010389604488256099,-0.02296756193942484,-0.013615581191551152,-0.006054721588115708,0.0033341497250380936,0.0018007046954506833,-0.0036892664339242542,0.215842570409941,1991-09-01,0.2822425447301407,,
1991-07-01,63.5128,1991-08-01,63.27153333333333,62.77021666666666,62.91568888888888,63.342974999999996,63.57583999999999,63.68335555555555,63.66816666666667,63.62907916666668,63.35710690972221,0.9469679751972544,62.2415,62.8852,64.3274,64.5205,64.2602,63.4228,63.2542,62.9354,0.016548979914258632,-0.0018284641431264292,-0.021945720037046645,-0.018250401035329933,-0.01064982679792481,0.004108231669928575,0.006544492961205295,0.011022082431615177,-0.0018063281295525174,0.23901506031417039,1991-08-01,0.30337441621263256,,
1991-06-01,63.4372,1991-07-01,62.847766666666665,62.665616666666665,63.0062,63.42695,63.62566666666667,63.678355555555555,63.65585238095239,63.60502083333335,63.31392859623017,0.947524898588669,62.119,63.1594,64.8145,64.6041,64.358,63.8467,63.2954,63.5187,0.011731783619611802,-0.007818049780924707,-0.02789962122673162,-0.018220979783016955,-0.011379056734723503,-0.0026366976593065194,0.005694764247518691,0.0013589829976581314,-0.006146109289989335,0.18904096877859441,1991-07-01,0.257994053306783,,
1991-05-01,62.8646,1991-06-01,62.408366666666666,62.61931666666667,63.15923333333333,63.52419166666667,63.687053333333324,63.70110555555555,63.649100000000004,63.60841666666668,63.294597986111114,0.9484575221402992,62.4462,63.5753,64.7326,64.3973,64.0446,63.4616,63.5168,63.4884,-0.0006058548531909791,-0.0150370243370197,-0.024305630650810706,-0.013558151247542005,-0.00558277616952374,0.0037740232763678883,0.002082913496901595,0.0018903715744400529,-0.006417766113797199,0.18637624225091723,1991-06-01,0.25565635860449737,,
1991-04-01,62.2415,1991-05-01,62.2689,62.737766666666666,63.36678888888889,63.651916666666665,63.765719999999995,63.73427222222223,63.680157142857155,63.63440833333335,63.35499124007937,0.9505710042892302,62.8852,64.3274,64.5205,64.2602,63.4228,63.2542,62.9354,63.9124,-0.009800398185900616,-0.024711605526312796,-0.017881310763417924,-0.009465942112432457,0.005406888374527741,0.007589570688147695,0.011833676164084928,-0.004349573270079787,-0.005172336828922902,0.2006649673973884,1991-05-01,0.26883824347846497,,
